Nx,trial,ChaoFOM,ChaoFON,ChaoFRM,ChaoFRN,ChaoIOM,ChaoION,ChaoIRM,ChaoIRN,empirical,miller,HyLeak
120,10,0.7786369323730469,0.788689374923706,0.7802791595458984,0.7767882347106934,2.0411839485168457,1.117069959640503,2.033607006072998,1.2046780586242676,0.0098817348480224,0.0098838806152343,0.493
12,11,903.9604923725128,1150.4033920764923,1396.990930557251,1311.2177045345306,54.89401173591614,93.10870909690856,72.36172652244568,60.15044951438904,0.0170509815216064,0.0170705318450927,0.554
24,11,254.7187697887421,259.1798408031464,244.34939908981323,255.76726365089417,25.991787433624268,25.8242301940918,14.653275489807127,26.51435375213623,0.0183131694793701,0.0181920528411865,0.522
48,11,185.91531038284305,105.11595249176024,186.12381291389465,172.8107712268829,1.5807712078094482,2.7347850799560547,1.552497625350952,2.7304956912994385,0.0097630023956298,0.0099420547485351,0.485
120,11,0.7838418483734131,0.7943899631500244,0.7972133159637451,0.7956681251525879,1.1151525974273682,1.125458002090454,1.1208531856536863,1.1112253665924072,0.0097112655639648,0.0097622871398925,0.48
12,12,1012.6049444675446,1263.0020310878754,1155.791830778122,1102.2446329593658,110.0424304008484,83.22263407707214,103.83426237106325,110.52678084373474,0.0091300010681152,0.0091993808746337,0.549
24,12,1176.1719779968262,1009.6030671596528,786.5324008464813,1015.375872850418,16.037964582443237,24.634929180145264,14.387434005737305,24.612728595733643,0.0178384780883789,0.017928123474121,0.502
48,12,155.67243075370789,179.02960085868835,188.3939712047577,171.38392281532288,2.342793226242065,2.343207836151123,2.3462705612182617,2.343144655227661,0.009894847869873,0.0099880695343017,0.508
120,12,1.4762778282165527,1.470231533050537,1.4783899784088137,1.4722554683685305,1.115422010421753,1.6955206394195557,1.979153394699097,1.1108663082122805,0.0180437564849853,0.0181267261505126,0.491
12,13,1334.8844442367554,1483.500198841095,826.8870434761047,1321.2505190372467,103.81717467308044,103.8382053375244,103.9797248840332,104.31462168693542,0.0170676708221435,0.0172162055969238,0.541
24,13,734.012092590332,700.3221180438995,499.4253115653992,738.7352609634399,24.61011028289795,24.61005711555481,24.64781260490417,24.62571382522583,0.0178074836730957,0.0179367065429687,0.509
48,13,118.54042506217957,132.1493375301361,105.9584219455719,131.29314947128296,1.5886378288269043,1.6098926067352295,1.593238115310669,1.5882833003997805,0.0179159641265869,0.0180606842041015,0.487
120,13,0.7872128486633301,0.7826652526855469,0.7856981754302979,0.7816593647003174,1.5100793838500977,2.0187249183654785,1.1157941818237305,2.018732786178589,0.0097250938415527,0.0097723007202148,0.485
12,14,918.9525084495544,1039.4470336437223,1320.2530591487885,890.2076525688171,104.07876753807068,85.93164348602295,104.36490154266356,104.18648982048036,0.009162425994873,0.0092582702636718,0.544
24,14,721.3715312480927,732.3642466068268,887.8421034812927,904.7824268341064,19.955849409103397,19.456674098968502,19.5212984085083,19.651689529418945,0.0179774761199951,0.0181012153625488,0.495
48,14,156.70601058006287,186.0171160697937,128.21043372154236,162.00068593025208,2.19643783569336,2.0576171875,2.19614839553833,2.190279722213745,0.0179531574249267,0.0180780887603759,0.495
120,14,1.4888269901275637,1.4737911224365234,1.4791193008422852,1.48530912399292,2.083315134048462,2.02544379234314,2.0876786708831787,2.036637544631958,0.0180776119232177,0.0181465148925781,0.48
12,15,1029.832806348801,1529.4328472614288,1089.097589969635,1028.5824735164642,81.01237392425537,97.35035586357117,87.94725275039673,62.92006659507752,0.0170378684997558,0.0174143314361572,0.542
24,15,870.3150601387024,704.2997615337372,790.2744438648224,1048.53280711174,16.942328691482544,14.934187173843384,16.93989634513855,16.951767444610596,0.0096282958984375,0.0096986293792724,0.502
48,15,186.19154977798465,185.17403411865237,186.18728518486023,185.7719993591309,2.3585596084594727,2.267464637756348,2.34729528427124,2.275294780731201,0.0179753303527832,0.018155813217163,0.5640000000000001
120,15,1.4826014041900637,1.484199047088623,1.4754376411437988,1.4839298725128174,2.0542609691619877,2.0233466625213623,2.0150647163391118,2.052817344665528,0.0183215141296386,0.0183799266815185,0.46900000000000003
12,16,910.9322941303252,1232.4495379924774,1131.0876128673551,1088.1155462265017,105.76859784126282,85.70749402046204,106.0646276473999,106.1641399860382,0.0170485973358154,0.017078161239624,0.5680000000000001
24,16,935.7892935276031,1012.8833215236664,749.4658317565918,1042.7618780136108,28.339008808135983,19.27116084098816,29.48522138595581,16.127702474594116,0.0177962779998779,0.0179691314697265,0.496
48,16,191.6232306957245,113.96185564994812,127.71479272842409,155.35591530799866,1.2736973762512207,2.296217203140259,1.2742514610290527,1.575237512588501,0.0189528465270996,0.0189075469970703,0.491
120,16,0.7851512432098389,0.781670093536377,0.7867028713226318,0.7816238403320312,1.1509137153625488,1.1115684509277344,2.0312557220458984,1.110011100769043,0.0096778869628906,0.0096747875213623,0.47700000000000004
12,17,1070.147935628891,1427.1873488426208,857.2298536300659,1246.0478670597076,99.74047470092772,99.88626050949097,100.0436668395996,100.05643630027772,0.0170865058898925,0.0171403884887695,0.539
24,17,655.8501124382019,1194.7490525245669,1120.3312582969666,1187.865159034729,26.99410843849182,15.470731496810911,27.04158973693848,22.01094484329224,0.0178847312927246,0.0178759098052978,0.49
48,17,186.72062492370603,186.6816129684448,177.18069696426392,187.01928091049197,2.321117877960205,1.6205899715423584,2.319612503051758,2.3140110969543457,0.0179440975189209,0.0180356502532959,0.562
120,17,1.4711546897888184,1.4706335067749023,1.4715807437896729,1.47002911567688,2.033468723297119,2.032145738601685,2.034388780593872,2.029957771301269,0.0180146694183349,0.0181341171264648,0.495
12,18,752.5166623592377,1621.7636349201202,1412.623242855072,1286.7256779670715,109.77287006378174,108.93419408798218,109.91845297813416,108.67800068855286,0.0171713829040527,0.017146348953247,0.548
24,18,762.7157356739044,1164.2741992473602,937.1696326732635,813.3005542755127,11.655247688293455,11.181874990463257,17.831159353256226,11.398763656616213,0.0177125930786132,0.0178377628326416,0.527
48,18,117.7811439037323,183.1923975944519,132.01774883270264,183.19318532943728,2.347898244857788,2.344731092453003,2.341191291809082,2.3434455394744877,0.0179140567779541,0.0181078910827636,0.489
120,18,1.4705522060394287,1.4663598537445068,1.4791851043701172,1.4631588459014893,2.020324945449829,2.027846574783325,2.025416374206543,2.0242669582366943,0.0179126262664794,0.0179653167724609,0.491
