Nx,trial,ChaoFOM,ChaoFON,ChaoFRM,ChaoFRN,ChaoIOM,ChaoION,ChaoIRM,ChaoIRN,empirical,miller
5,0,1.3016035556793213,1.5510504245758057,1.408402442932129,1.18282151222229,0.8856077194213867,0.5937228202819824,0.929373025894165,0.8943953514099121,0.00032973289489746094,0.0002167224884033203
10,0,1.9124853610992432,1.9578135013580322,1.3983023166656494,1.9762587547302246,0.6227331161499023,0.6016545295715332,0.6552808284759521,0.621802568435669,0.00030541419982910156,0.0003566741943359375
20,0,1.9644627571105957,2.6950769424438477,2.4429922103881836,2.6813666820526123,1.4331820011138916,1.4332716464996338,1.442885398864746,1.4894146919250488,0.0003390312194824219,0.00038886070251464844
50,0,3.255587339401245,3.9979569911956787,3.3012349605560303,2.3539087772369385,1.965052604675293,1.2295703887939453,2.0127956867218018,1.941530704498291,0.0003459453582763672,0.00038623809814453125
5,1,1.6944761276245117,1.7046608924865723,1.7298016548156738,1.7759602069854736,0.9608070850372314,0.9276719093322754,0.9526965618133545,0.95517897605896,0.0002510547637939453,0.0002827644348144531
10,1,2.241476535797119,2.138256072998047,2.1372034549713135,2.145641565322876,0.984959602355957,0.9563577175140381,1.0058956146240234,0.9729597568511963,0.000274658203125,0.0003094673156738281
20,1,2.7910099029541016,2.7684991359710693,2.7047834396362305,2.8503191471099854,0.9621093273162842,0.9322657585144043,0.9696812629699707,0.9372127056121826,0.0003254413604736328,0.00034737586975097656
50,1,4.133853197097778,4.1485755443573,4.164406061172485,4.1566197872161865,0.3626241683959961,0.35735201835632324,0.34888768196105957,0.36615991592407227,0.00033283233642578125,0.0003757476806640625
5,2,1.2058544158935547,1.1976304054260254,1.237102746963501,1.207897424697876,0.6711781024932861,0.6742572784423828,0.6622967720031738,0.6849005222320557,0.00023818016052246094,0.00027298927307128906
10,2,1.5915675163269043,1.6101438999176025,1.5859413146972656,1.6524250507354736,0.35321712493896484,0.33742213249206543,0.3618025779724121,0.3562190532684326,0.0002682209014892578,0.0003006458282470703
20,2,2.0558080673217773,2.107262134552002,1.1908950805664062,2.1443722248077393,1.0982434749603271,0.8929386138916016,1.1324982643127441,1.0974361896514893,0.0003414154052734375,0.00036215782165527344
50,2,1.6255958080291748,1.6477117538452148,1.642077922821045,1.5960745811462402,0.33473873138427734,0.3331596851348877,0.33400392532348633,0.33364391326904297,0.00032901763916015625,0.0003597736358642578
5,3,1.5719568729400635,1.5184805393218994,1.5620241165161133,1.5726637840270996,0.9375162124633789,0.9045186042785645,0.9592223167419434,0.9217641353607178,0.00024771690368652344,0.0002799034118652344
10,3,1.9424517154693604,2.077251434326172,1.1678979396820068,2.143158197402954,1.0437681674957275,0.7924413681030273,1.0469768047332764,1.0506553649902344,0.00030517578125,0.00033855438232421875
20,3,2.503180980682373,2.4642693996429443,2.559929370880127,2.108659029006958,0.9499950408935547,0.975470781326294,0.9494845867156982,0.9903383255004883,0.00031495094299316406,0.00034689903259277344
50,3,3.4502413272857666,3.4346344470977783,3.358233690261841,3.3928050994873047,0.5031883716583252,0.5084953308105469,0.5142993927001953,0.5103490352630615,0.0003261566162109375,0.00036716461181640625
5,4,1.5821735858917236,1.8012826442718506,1.8151781558990479,1.8072121143341064,1.1879751682281494,1.197429895401001,1.2457478046417236,1.188302993774414,0.00029015541076660156,0.00031566619873046875
10,4,1.74314546585083,1.7673707008361816,1.7799758911132812,1.7742443084716797,1.2974839210510254,1.3073008060455322,1.3318719863891602,1.2772645950317383,0.0002925395965576172,0.000324249267578125
20,4,2.215085506439209,2.1869091987609863,2.1582417488098145,2.1411757469177246,0.4353368282318115,0.7596049308776855,0.44150710105895996,0.716179370880127,0.000331878662109375,0.00034880638122558594
50,4,2.0649406909942627,2.0983049869537354,1.507805347442627,2.6848788261413574,0.08643269538879395,0.05673384666442871,0.08963704109191895,0.09007525444030762,0.0002014636993408203,0.0005917549133300781
5,5,1.1431152820587158,2.0092735290527344,1.1461412906646729,1.9690029621124268,0.5683937072753906,0.6666080951690674,0.6948072910308838,0.6176493167877197,0.0002617835998535156,0.00029730796813964844
10,5,2.111403226852417,2.1504883766174316,1.7500441074371338,2.07997727394104,0.6079368591308594,0.5848214626312256,0.608633279800415,0.6175277233123779,0.0002796649932861328,0.0003113746643066406
20,5,2.702657461166382,2.68624210357666,2.653046131134033,2.7587270736694336,0.9772672653198242,1.0035254955291748,1.025679349899292,0.9800059795379639,0.00029540061950683594,0.0003266334533691406
50,5,3.3810200691223145,3.507070541381836,3.5690736770629883,3.414824962615967,0.37183690071105957,0.3685579299926758,0.37043070793151855,0.36764955520629883,0.00036144256591796875,0.0004012584686279297
5,6,2.4808685779571533,2.538055658340454,2.5136642456054688,2.4998233318328857,1.2865607738494873,0.7629485130310059,1.2930777072906494,0.8018674850463867,0.0002512931823730469,0.00028634071350097656
10,6,2.7128264904022217,2.6841416358947754,2.70828914642334,2.7609105110168457,1.0864331722259521,1.1084704399108887,1.128993272781372,1.1398515701293945,0.00028705596923828125,0.00033545494079589844
20,6,2.27640700340271,1.9946889877319336,2.3186068534851074,2.4136433601379395,0.8392918109893799,0.8652894496917725,0.8372564315795898,0.8751828670501709,0.0003058910369873047,0.00033473968505859375
50,6,3.437298059463501,3.2180850505828857,2.7994983196258545,3.383619546890259,0.6835343837738037,0.6548037528991699,0.6689395904541016,1.1327588558197021,0.00031638145446777344,0.0003521442413330078
5,7,3.1415669918060303,1.7685012817382812,2.9998629093170166,2.9192028045654297,0.07953143119812012,0.07530927658081055,0.07370376586914062,0.08362722396850586,0.00016188621520996094,0.00023221969604492188
10,7,2.2639808654785156,1.3895044326782227,2.3303565979003906,1.3432047367095947,0.5207417011260986,0.5412659645080566,0.35192370414733887,0.5222270488739014,0.000247955322265625,0.0002028942108154297
20,7,2.939872980117798,1.6300544738769531,2.8801255226135254,2.581239938735962,1.7245502471923828,1.720902442932129,1.7446401119232178,1.7797822952270508,0.0003819465637207031,0.0004355907440185547
50,7,1.559983253479004,1.5429925918579102,1.560953140258789,1.5733144283294678,0.36154603958129883,0.6491503715515137,0.413266658782959,0.46564388275146484,0.00032901763916015625,0.0003662109375
5,8,1.4915797710418701,1.5040979385375977,1.5132384300231934,1.535477876663208,1.0324902534484863,1.0288112163543701,1.0406479835510254,1.0336120128631592,0.0002593994140625,0.00029277801513671875
10,8,0.9347174167633057,1.6449081897735596,1.1201972961425781,1.252028226852417,0.8696565628051758,0.9635887145996094,0.9926624298095703,0.9490368366241455,0.0002989768981933594,0.0003180503845214844
20,8,1.2200219631195068,2.1566245555877686,2.1017661094665527,2.021510362625122,1.5715620517730713,1.5890545845031738,1.5439095497131348,1.597827672958374,0.0003020763397216797,0.00033855438232421875
50,8,1.647681474685669,1.2844359874725342,1.3011059761047363,1.5785140991210938,0.8484885692596436,0.5868523120880127,0.5966522693634033,0.843069314956665,0.0001838207244873047,0.00020766258239746094
5,9,1.0563116073608398,0.6029233932495117,1.124114751815796,0.8357677459716797,0.8930487632751465,0.8968007564544678,0.9070892333984375,0.9017138481140137,0.00015163421630859375,0.00017118453979492188
10,9,1.775050401687622,1.7507643699645996,1.740004539489746,1.808485984802246,0.7643020153045654,0.7734811305999756,0.7835438251495361,0.779926061630249,0.0002987384796142578,0.00033473968505859375
20,9,0.9765880107879639,0.9726803302764893,0.9734227657318115,1.0271804332733154,0.97450852394104,0.6161518096923828,0.9786648750305176,0.9757363796234131,0.00031375885009765625,0.0003495216369628906
50,9,3.011624336242676,2.9819233417510986,3.021761178970337,2.9600813388824463,1.608473777770996,1.5635316371917725,1.5584616661071777,1.6335868835449219,0.0003485679626464844,0.00038051605224609375
5,10,1.3449690341949463,1.3295361995697021,0.954338550567627,1.3937585353851318,0.36157774925231934,0.41533589363098145,0.3686854839324951,0.36609554290771484,0.0002567768096923828,0.00029277801513671875
10,10,2.0091192722320557,1.5025780200958252,2.065715789794922,2.0038344860076904,1.3105387687683105,1.3085815906524658,1.3384552001953125,1.3088788986206055,0.00016307830810546875,0.00018525123596191406
20,10,3.7578330039978027,3.7737977504730225,2.8912742137908936,3.6968560218811035,0.944270133972168,0.7444159984588623,1.2971265316009521,0.7622115612030029,0.00032258033752441406,0.0003662109375
50,10,2.4063661098480225,4.035405397415161,2.235248565673828,3.9476892948150635,0.3259103298187256,0.19064974784851074,0.3298916816711426,0.20940423011779785,0.00034308433532714844,0.00039267539978027344
5,11,1.2440917491912842,1.1960797309875488,1.7252283096313477,1.000514030456543,0.761063814163208,0.7629165649414062,0.7722203731536865,0.7681875228881836,0.00025153160095214844,0.00028228759765625
10,11,1.3093535900115967,1.3055150508880615,1.3205246925354004,1.3588111400604248,0.47997617721557617,0.477283239364624,0.48713207244873047,0.4842555522918701,0.00028228759765625,0.00031113624572753906
20,11,3.4840087890625,3.5216994285583496,2.9627490043640137,3.5717451572418213,0.7088496685028076,0.6885373592376709,0.6953790187835693,0.694643497467041,0.0003056526184082031,0.00033593177795410156
50,11,3.4634032249450684,2.870708465576172,3.5350325107574463,3.502434253692627,1.2226099967956543,1.1700286865234375,1.0637507438659668,1.2060174942016602,0.00019121170043945312,0.00021886825561523438
5,12,1.3379957675933838,0.7680518627166748,1.3915455341339111,0.8200068473815918,0.9285354614257812,0.948052167892456,0.5625197887420654,0.9735777378082275,0.00016188621520996094,0.00017023086547851562
10,12,1.8767249584197998,1.0229482650756836,1.8804771900177002,1.6402614116668701,0.371412992477417,0.5559768676757812,0.3529965877532959,0.5691797733306885,0.00016379356384277344,0.0001976490020751953
20,12,1.993485689163208,1.573563575744629,1.1466240882873535,2.031559705734253,0.6524138450622559,0.36368393898010254,0.6569509506225586,0.541710376739502,0.0003147125244140625,0.00021529197692871094
50,12,1.6803710460662842,2.576892137527466,1.4628405570983887,2.5892722606658936,0.37620019912719727,0.27564573287963867,0.38324975967407227,0.38039159774780273,0.0003528594970703125,0.00040459632873535156
5,13,1.723644733428955,1.720059871673584,1.6246564388275146,1.5648202896118164,0.4526214599609375,0.4405372142791748,0.47340822219848633,0.44854259490966797,0.00024890899658203125,0.0002830028533935547
10,13,2.0982747077941895,1.5222835540771484,2.111471652984619,2.105332851409912,1.1578028202056885,1.1014211177825928,1.1685223579406738,1.137566328048706,0.00016927719116210938,0.0002944469451904297
20,13,3.16510009765625,3.183614492416382,3.0831503868103027,3.084883689880371,1.2082901000976562,1.1934387683868408,1.2544898986816406,1.2141034603118896,0.0003209114074707031,0.0003559589385986328
