Nx,trial,ChaoFOM,ChaoFON,ChaoFRM,ChaoFRN,ChaoIOM,ChaoION,ChaoIRM,ChaoIRN,empirical,miller,GT,N,HyLeak
2,0,0.4426541038453597,0.8404709419049539,0.4982595552717015,0.8971063492772966,0.7335026169985199,1.43662761699852,0.7335026169985199,1.43662761699852,1.43662761699852,0.7335026169985199,0.7313135696522117,1000000,1.45227710130625
4,0,0.1304608376483248,0.3828286765604554,0.1570796451691358,0.4060674565353976,0.6748769474453687,0.8832102807787021,0.6821631695071765,0.8904965028405099,0.9762698736861046,0.6247073736861046,0.7313135696522117,1000000,1.1111900893375
8,0,0.6440559689434013,0.757355120135788,0.659601021400382,0.7722322236891922,0.6968356883666961,0.8410664575974653,0.6968356883666961,0.8410664575974653,0.8599144044447682,0.6841331544447682,0.7313135696522117,1000000,0.900310754803125
20,0,0.6746598185829931,0.7427244256436942,0.67459174080585,0.7428230981901317,0.6845996214280871,0.7549121214280871,0.6845996214280871,0.7549121214280871,0.7549121214280872,0.6845996214280872,0.7313135696522117,1000000,0.8174863291253125
2,1,-0.1225714101576966,0.1421943020931389,-0.1028697859250332,0.1642276596988461,0.6187597866691465,1.3218847866691468,0.6187597866691465,1.3218847866691468,1.3218847866691463,0.6187597866691465,0.7313135696522117,1000000,1.395904938053125
4,1,0.3660915984364478,0.6323170514667736,0.3902438862744464,0.6592355747810117,0.7513405938718006,0.959673927205134,0.7342962479685423,0.9426295813018756,1.06234705482542,0.7107845548254201,0.7313135696522117,1000000,1.0938828110359375
8,1,0.4177117966688176,0.5345789767284456,0.4178993354094266,0.5345090821511607,0.7958956998494687,0.8509079247883439,0.7958956998494687,0.8509079247883439,0.8930389604222904,0.7172577104222904,0.7313135696522117,1000000,0.883339054928125
20,1,0.7179275436316949,0.7866909468182756,0.7183645302622013,0.7871611572340372,0.7352799110733744,0.8055924110733744,0.7352799110733744,0.8055924110733744,0.8055924110733743,0.7352799110733743,0.7313135696522117,1000000,0.7877522079290625
2,2,-0.1264578305920084,0.1400813791129422,-0.1024466957262543,0.1620469743722694,0.6146158149441479,1.317740814944148,0.6146158149441479,1.317740814944148,1.317740814944148,0.6146158149441479,0.7313135696522117,1000000,1.572107812125
4,2,0.1317821126207655,0.3814336574133933,0.1571031623845653,0.4055284649464602,0.5914801805179205,0.7998135138512539,0.5959489180607692,0.8042822513941026,0.939767542464085,0.588205042464085,0.7313135696522117,1000000,0.988778683275
8,2,0.5033881960561103,0.6582108456591054,0.5125284295940963,0.6680191991175398,0.5798700744209544,0.7241008436517237,0.5798700744209544,0.7241008436517237,0.7647785743692852,0.5889973243692852,0.7313135696522117,1000000,0.8739489525109375
20,2,0.6450080855263227,0.7153205855263227,0.6450080855263227,0.7153205855263227,0.6450080855263227,0.7153205855263227,0.6450080855263227,0.7153205855263227,0.7153205855263227,0.6450080855263227,0.7313135696522117,1000000,0.8257634666175
2,3,-0.1239363458352593,0.1373599941637117,-0.0977975013687952,0.1673947543987118,0.6662247041442484,1.3693497041442484,0.6662247041442484,1.3693497041442484,1.3693497041442484,0.6662247041442484,0.7313135696522117,1000000,1.38849629870625
4,3,0.2636588671741885,0.5254612981351684,0.2812674121572162,0.5462321728142814,0.6804548034870131,0.8887881368203465,0.6867583490724428,0.8950916824057761,1.0186751495208917,0.6671126495208917,0.7313135696522117,1000000,1.09268350371875
8,3,0.5923119613712544,0.756816453786404,0.5996956131752579,0.7645615144296224,0.7924688382331401,0.8474810631720153,0.8003514120618157,0.855363637000691,0.8732383194830238,0.6974570694830238,0.7313135696522117,1000000,0.8113019462375
20,3,0.7614413447230514,0.8283950570299052,0.7614184984574295,0.8283628040181797,0.7704547985033456,0.8407672985033456,0.7704547985033456,0.8407672985033456,0.8407672985033456,0.7704547985033456,0.7313135696522117,1000000,0.7566226228696875
2,4,0.268500223257987,0.6336388473735638,0.3698395311674861,0.7253992660326664,0.779111717803482,1.482236717803482,0.779111717803482,1.482236717803482,1.482236717803482,0.7791117178034819,0.7313135696522117,1000000,1.39797231218125
4,4,0.2228366874360659,0.4798914155181136,0.2464043635562482,0.5059628574260221,0.6364071668629997,0.844740500196333,0.6249033816722497,0.833236715005583,0.9628143569995368,0.6112518569995369,0.7313135696522117,1000000,1.0171833092546876
8,4,0.5181047790043339,0.6800990687538152,0.5343595836121797,0.6958068516490529,0.6483931220896412,0.7926238913204102,0.6483931220896412,0.7926238913204102,0.8623547363959592,0.6865734863959592,0.7313135696522117,1000000,0.9927030599679687
20,4,0.6771204659790585,0.7457615102055901,0.6772523115096035,0.7458646007398138,0.6877573493425321,0.7580698493425321,0.6877573493425321,0.7580698493425321,0.7580698493425322,0.6877573493425322,0.7313135696522117,1000000,0.7664821344540625
2,5,-0.185451970774444,0.039548050943456,-0.1818707686153293,0.0425800279839215,0.5381039082033158,1.2412289082033157,0.5381039082033158,1.2412289082033157,1.2412289082033157,0.5381039082033157,0.7313135696522117,1000000,1.617603365
4,5,-0.1426130540190726,0.0823844683855814,-0.113842116979331,0.1115027532393947,0.5493510506716289,0.7576843840049623,0.55105278904747,0.7593861223808034,0.8654968217510866,0.5139343217510866,0.7313135696522117,1000000,1.155430449403125
8,5,0.3914833810794923,0.5517985284806789,0.3994423867463023,0.560126260479516,0.684905995937786,0.7399182208766614,0.6890400161513738,0.7440522410902491,0.7778701566346249,0.6020889066346249,0.7313135696522117,1000000,1.050593994315625
20,5,0.6547174096787046,0.7244063651926316,0.6549195418365348,0.7245898078181096,0.6759218781830842,0.7462343781830842,0.6759218781830842,0.7462343781830842,0.7462343781830842,0.6759218781830842,0.7313135696522117,1000000,0.752481069886875
2,6,0.2688293919057227,0.6159716465604449,0.3398639150382039,0.6939211168428003,0.6764274281972301,1.37955242819723,0.6764274281972301,1.37955242819723,1.37955242819723,0.67642742819723,0.7313135696522117,1000000,1.5159366850625
4,6,0.3063610030297594,0.5697637289807614,0.315332801639975,0.5864233279870767,0.7477459382874719,0.9560792716208052,0.75812362367649,0.9664569570098234,1.0568259592523377,0.7052634592523375,0.7313135696522117,1000000,1.093211615928125
