Nx,trial,ChaoFOM,ChaoFON,ChaoFRM,ChaoFRN,ChaoIOM,ChaoION,ChaoIRM,ChaoIRN,empirical,miller,GT,N
6,0,0.10758902055723005,0.32101189921357653,0.10521068165908191,0.3359472480068664,0.16803479983659145,0.22572710752889913,0.0795235691856442,0.1372158768779519,0.21523905449595637,0.048572387829289715,0.0658252734488618,999999
12,0,0.17120623464736626,0.2764840405683405,0.16091636791975794,0.2502432206958271,0.13934049521023548,0.1908868869628128,0.07100558437757999,0.1225519761301573,0.1891512490517997,0.0502623601629108,0.0658252734488618,999999
24,0,0.13458320515328578,0.20046265834120003,0.13262229779877993,0.20105694099448596,0.09502658943205028,0.16244231976912893,0.0870951673567461,0.15451089769382476,0.18480674807311637,0.10147341473978304,0.0658252734488618,999999
60,0,0.1768873497564355,0.177287399403051,0.1282556473077076,0.1283306336596962,0.1115918592827724,0.12510163188901482,0.09841591147758262,0.11263914558053513,0.1330215326864832,0.09413264379759431,0.0658252734488618,999999
6,1,0.4691667014114865,0.47118458229983295,0.4264317602182387,0.43359810610720156,0.14487786463045327,0.26487786463045326,0.14487786463045327,0.26487786463045326,0.36056805531517,0.19390138864850334,0.0658252734488618,999999
12,1,0.0933197608536067,0.22896219906008172,0.10651586096029955,0.23050755908608137,0.0268889388643751,0.11384546060350553,0.0268889388643751,0.11384546060350553,0.17582664310929408,0.06471553199818297,0.0658252734488618,999999
24,1,0.07895416170886575,0.15212485352468735,0.07949427616383882,0.14659294808656148,0.025794708578410926,0.08752310364013932,0.027555089407143133,0.09140346375043097,0.12458940007214969,0.055144955627705244,0.0658252734488618,999999
60,1,0.1210465217757161,0.12104652177571834,0.08843403931746964,0.088195912541716,0.060328782503960586,0.0730947399507691,0.06901693550066058,0.0817828929474691,0.08691340086848309,0.05358006753514976,0.0658252734488618,999999
6,2,0.4187757094926058,0.44457926382093105,0.16137781508571955,0.1642039548850904,0.1505811311029441,0.20827343879525184,0.09885358808836432,0.156545895780672,0.17330085993131927,0.006634193264652616,0.0658252734488618,999999
12,2,0.2819688315648865,0.4384514338949304,0.22715204759497085,0.3549731213318395,0.22363206775518185,0.28299606803270494,0.21642003309148175,0.2745739453518612,0.3529429129183419,0.214054024029453,0.0658252734488618,999999
