Nx,trial,ChaoFOM,ChaoFON,ChaoFRM,ChaoFRN,ChaoIOM,ChaoION,ChaoIRM,ChaoIRN,empirical,miller,GT,N
20,0,1.2977281547144497,2.1641209784139246,1.2620173439178664,2.1268120913044695,2.056020727126527,2.0544891155154295,2.060520187422991,2.060368283912981,2.312628361257576,1.4144283612575759,1.9710899200718952,1000000
40,0,1.7083907497905406,2.067516844841589,1.6985466489038787,2.057508754430286,2.0430341317125964,2.0431238259959708,2.046368450977996,2.046333095279804,2.149124221416117,1.687549221416117,1.9710899200718952,1000000
80,0,2.1093230472089264,2.111830127241546,2.099962517418125,2.1001017152645858,2.02111142720175,2.0210422050276833,2.0234158666500517,2.023498556661834,2.069666174599905,1.838878674599905,1.9710899200718952,1000000
200,0,2.040696331954319,2.0410629232205366,2.038748859248808,2.0387415890388447,1.997495088748159,1.9974640772112415,1.9980584603170948,1.9980536226440322,2.0117982792264533,1.9169882792264532,1.9710899200718952,1000000
20,1,1.3084874957922896,2.1744433653406716,1.2810872553559922,2.1463730477562546,2.0830780152431374,2.0830584119147084,2.0880141566890456,2.0877753623142863,2.3420877174379866,1.4189377174379865,1.9710899200718952,1000000
40,1,1.7300998036734532,2.083842439582224,1.719608985685381,2.0734716204582493,2.0551704260223866,2.0551947400339365,2.0578342881508953,2.0579193165195866,2.1634878163576046,1.7019128163576045,1.9710899200718952,1000000
80,1,2.118003265695879,2.116515409362868,2.1022688990209226,2.1023039223537308,2.025096415979875,2.025067261696639,2.0272747007352216,2.027319628538971,2.0718117310191992,1.8410242310191993,1.9710899200718952,1000000
200,1,2.0467797437160415,2.042112130158869,2.0417419547371076,2.041747956194882,1.9947037024811318,1.9947070054158822,1.994928353099751,1.9949387290287102,2.011698622327982,1.919383622327982,1.9710899200718952,1000000
20,2,1.338954705578638,2.2083488712826163,1.3007265814215656,2.172232311333342,2.1120052713740987,2.112456848719587,2.116838389463703,2.1168004261220896,2.342186868057879,1.4439868680578787,1.9710899200718952,1000000
40,2,1.7287053062011628,2.0671356804070595,1.7226338517886595,2.059942678588626,2.0465392422691857,2.046223353182185,2.0480371469689933,2.0482093359652973,2.1595778490775492,1.7104778490775492,1.9710899200718952,1000000
80,2,2.1152918364244,2.1158716469631527,2.1005676119990273,2.1005962686316506,2.0203422385912337,2.020291386459314,2.020764889650939,2.0208905396265355,2.069990228476427,1.839202728476427,1.9710899200718952,1000000
200,2,2.03807145563511,2.038410966443577,2.031878911549459,2.031882324383114,1.9954820497437025,1.9955230300744777,1.9962548989418456,1.996298292455195,2.01233485989518,1.91752485989518,1.9710899200718952,1000000
20,3,1.3393499229198544,2.2125897600434876,1.3024508838046784,2.176820295091183,2.1125984001216573,2.1128265348023185,2.1196012120807315,2.1192718258572376,2.340659704137015,1.4175097041370148,1.9710899200718952,1000000
40,3,1.71887475760142,2.073886344657896,1.7101392645005935,2.066659447305715,2.049437042906356,2.0494836971155714,2.0524702816501272,2.052241116475381,2.155904393078389,1.681854393078389,1.9710899200718952,1000000
80,3,2.1107743733308673,2.1087106488723983,2.0976196753466647,2.0976626457582013,2.013076289869066,2.0131259586223718,2.0154402360917407,2.015434979626694,2.06448438460953,1.8274593846095302,1.9710899200718952,1000000
200,3,2.0438084934873304,2.0416473755629823,2.036144189181813,2.036143357473076,1.9944614732454107,1.9945040191522607,1.9947635521535196,1.9947757476602896,2.0118704185145946,1.9145654185145946,1.9710899200718952,1000000
20,4,1.2896335620934707,2.150802760238335,1.257652654861015,2.1185490190084244,2.0610563556530352,2.0601459962153124,2.0679855849975457,2.0681580153582764,2.317951569757925,1.419751569757925,1.9710899200718952,1000000
40,4,1.7040562970443847,2.0794446934798985,1.6938675181040865,2.0673831902488002,2.0390411582248507,2.0387556256842,2.0417986390567937,2.0417587180440013,2.1458634248198436,1.6842884248198435,1.9710899200718952,1000000
80,4,2.1050487957874973,2.113450965453479,2.090690491234716,2.0907117872151972,2.008956179504442,2.0089539724278165,2.0093089502199453,2.0092542698580544,2.0601903099719445,1.8294028099719446,1.9710899200718952,1000000
200,4,2.042176912696485,2.0419434003961485,2.0370826185624953,2.0370913717730974,1.9963219997552828,1.9962648632193625,1.996503026997049,1.9964551783003839,2.0122858066420823,1.9199708066420824,1.9710899200718952,1000000
20,5,1.325764610025298,2.1950492482838433,1.2885767237715475,2.1590056863114033,2.0909303492530045,2.090670355267492,2.0960388410276187,2.09612488163814,2.3332270552532615,1.4100770552532613,1.9710899200718952,1000000
40,5,1.7118872782350618,2.073824378440366,1.7022967524198773,2.0645504868835625,2.045138488653438,2.04586624469847,2.049195754814359,2.049269856966784,2.155541492741536,1.6939664927415359,1.9710899200718952,1000000
80,5,2.110994518548892,2.113234284166032,2.0969153157757696,2.096899451460831,2.0205849335907518,2.020650818533388,2.0213566125975637,2.021305029351768,2.0680597874390427,1.8310347874390427,1.9710899200718952,1000000
200,5,2.041034816526432,2.0436607690219355,2.0370886619769117,2.0371046973962623,1.9970023803249461,1.9970528605738385,1.9975245954283598,1.9975130024288406,2.0119570258155948,1.9146520258155948,1.9710899200718952,1000000
20,6,1.3065090652152984,2.17345746216838,1.2756552903806722,2.1429633964297734,2.080149152791618,2.0806824684666867,2.08442030270701,2.084019663103511,2.3248617894199315,1.4266617894199314,1.9710899200718952,1000000
40,6,1.7349867334745608,2.068221946582817,1.7259136978428076,2.059927272605557,2.0501996317992206,2.0500719453170584,2.056788104411685,2.0567383963973946,2.160156273075236,1.6985812730752359,1.9710899200718952,1000000
80,6,2.1134865866579977,2.116491927103904,2.097258884365109,2.0972920474060444,2.016009055540557,2.015956835280803,2.0183916740332726,2.018415556522656,2.068089554352847,1.8310645543528468,1.9710899200718952,1000000
200,6,2.044733281292055,2.044458286357826,2.036916207034245,2.036908970378571,1.9922478629534632,1.9922034648883558,1.9928490386538238,1.9928656146769719,2.0102095807446023,1.9153995807446023,1.9710899200718952,1000000
20,7,1.3054643575221712,2.1708725952710437,1.275885493752697,2.1413383126162575,2.0735087090612074,2.073080486426242,2.0792235723447865,2.079309418990971,2.3305962656957515,1.4573462656957514,1.9710899200718952,1000000
40,7,1.7299558270775712,2.0730133850562313,1.7232117214587777,2.0646716845195034,2.0548602859382368,2.0550725577294,2.058238458732563,2.058220079500876,2.1630026342245863,1.7014276342245862,1.9710899200718952,1000000
80,7,2.120255117859215,2.1169846099945944,2.1003408527370326,2.1004266924052826,2.0222967660121114,2.0223047564048446,2.0232892011817074,2.0232076801737615,2.070276515405318,1.8332515154053182,1.9710899200718952,1000000
200,7,2.0428442585973667,2.0464497581860597,2.037947389643761,2.0379454955908343,1.9981707781655709,1.998158050529217,1.9987454830347036,1.9986816506542102,2.0133486766809874,1.9185386766809873,1.9710899200718952,1000000
20,8,1.32367003478124,2.190191762294697,1.2847512017665002,2.1534759417406137,2.0899972417990256,2.0903092277000823,2.093341108595122,2.0936375635820546,2.332577037802448,1.4593270378024479,1.9710899200718952,1000000
40,8,1.7293618316960324,2.094780089679723,1.7189115534802946,2.083519727499143,2.05962690993477,2.059773129176826,2.060736045083163,2.0609652245141152,2.170812668973693,1.709237668973693,1.9710899200718952,1000000
80,8,2.118985119451361,2.1207109571807767,2.1050859540293776,2.105166764976024,2.027874299955348,2.027827596605898,2.029291098833445,2.0291899426293667,2.0778427556670698,1.8470552556670699,1.9710899200718952,1000000
200,8,2.046900047810314,2.04519872751292,2.0398644809761186,2.0398693226225193,1.9979309407944503,1.9979322697273878,1.9986136211319219,1.9986603363253805,2.0153623076923894,1.9230473076923895,1.9710899200718952,1000000
20,9,1.3056771061616328,2.171672588653565,1.269806247050805,2.1370563347144387,2.0724620743091773,2.071816727464266,2.075536351063048,2.0757906335087695,2.318035423410855,1.3948854234108548,1.9710899200718952,1000000
40,9,1.7357572136801864,2.0801145764300304,1.7284751629473702,2.07225008119764,2.053849482682339,2.053985526339669,2.057413717861564,2.0571877684470503,2.162358943389969,1.700783943389969,1.9710899200718952,1000000
80,9,2.117564492972893,2.1182826655354905,2.1020149962342183,2.1020409070374364,2.0183429851435366,2.018416712611955,2.019675865616602,2.019662327186598,2.070158443668636,1.8393709436686363,1.9710899200718952,1000000
200,9,2.039525609703674,2.041887011757633,2.0346274916367664,2.034643781921148,1.9930264846066252,1.9931069796428165,1.9932026550837685,1.993202499538244,2.009432708606738,1.9171177086067381,1.9710899200718952,1000000
20,10,1.305075920502796,2.16811429592551,1.2731725285233606,2.1376472168937037,2.0882181988304906,2.088217738136304,2.0869647049030666,2.0865078549318707,2.331304724891421,1.4580547248914209,1.9710899200718952,1000000
40,10,1.6904357081513823,2.076472927928924,1.6809453094668867,2.0667671458757733,2.0422268098938683,2.0423978024789373,2.046784914761823,2.0469201786799,2.1592825325905567,1.6977075325905566,1.9710899200718952,1000000
80,10,2.1233107348882685,2.122210222237999,2.105979119094496,2.1058957430296257,2.0284723685195996,2.0285188731293284,2.029642866313826,2.029650098203917,2.075079491285506,1.8442919912855062,1.9710899200718952,1000000
200,10,2.0500531056368785,2.0482483082644576,2.043924470679889,2.04391897842709,2.0038066744245233,2.0038309952400972,2.0044450015536652,2.0044301345868525,2.0195931092954247,1.9247831092954246,1.9710899200718952,1000000
20,11,1.3182957142775575,2.183548369625272,1.2832622489502654,2.15002450690347,2.0853604636186844,2.085082061238795,2.0893031237248416,2.0895711254430163,2.3348777415312236,1.4616277415312235,1.9710899200718952,1000000
40,11,1.6320380379594837,2.08990549002991,1.6187287728774118,2.07790923568817,2.0590591746465376,2.059277786871692,2.0606507251540216,2.0607912543818725,2.167475007383949,1.730850007383949,1.9710899200718952,1000000
80,11,2.118893203716423,2.118656972196313,2.1000196221181664,2.1000839768230475,2.028034284817041,2.0280597066689605,2.0307991085429546,2.0306713113127572,2.0735145405078237,1.8427270405078238,1.9710899200718952,1000000
200,11,2.04788763679399,2.0453582002456776,2.039946795916765,2.0399466678654465,1.9958622691654793,1.995874247420934,1.996610000575015,1.9966007536854258,2.013408033190535,1.9185980331905348,1.9710899200718952,1000000
20,12,1.3122664024271204,2.175729188076187,1.281881245665154,2.1469848095707653,2.0899647468244997,2.0898340368829307,2.0938242925125055,2.093570367242878,2.344012692916123,1.4458126929161228,1.9710899200718952,1000000
40,12,1.7067898936950172,2.072593455024668,1.696348585012243,2.0622201250401044,2.045834646388393,2.0458879172690767,2.047878244530921,2.047999490313628,2.156332372074888,1.694757372074888,1.9710899200718952,1000000
80,12,2.1166927000071074,2.112351951093991,2.0980742910877406,2.0978668669738316,2.019517152259625,2.0193403000151515,2.020497174003353,2.020565942050553,2.070114851184533,1.839327351184533,1.9710899200718952,1000000
200,12,2.046775148668277,2.0462797724923685,2.0408295150576774,2.0408360644600227,1.9979237354429746,1.99791493365936,1.9983575154002333,1.998367000594761,2.015500020745584,1.9231850207455843,1.9710899200718952,1000000
20,13,1.2941006095971226,2.15822755831356,1.2618950107948064,2.127334069739076,2.058847496769131,2.0591181473617817,2.062488983575767,2.0622964685578684,2.3224303623297198,1.3992803623297196,1.9710899200718952,1000000
40,13,1.6984397363214718,2.078190219849867,1.6889806117443338,2.06814159516244,2.0419016013632914,2.0419730849449964,2.04534765996208,2.045292960925051,2.156372831571881,1.6947978315718808,1.9710899200718952,1000000
80,13,2.12105706747028,2.1169899814796547,2.107285136158649,2.1074055223749943,2.027297912022195,2.0272801434164838,2.0293305319784762,2.0293323239259906,2.0742424759406344,1.8372174759406343,1.9710899200718952,1000000
200,13,2.0462946468598724,2.0467573486215693,2.0390939775691206,2.0390907855653824,1.9949647013057754,1.9950389984557906,1.9955904844118166,1.9955762026554067,2.012574224921843,1.9177642249218427,1.9710899200718952,1000000
20,14,1.2964217629218133,2.160339359666874,1.2647270983021461,2.127150012158997,2.0712585869988165,2.070414387252712,2.074216144287592,2.0748832051628585,2.3185115348235046,1.3953615348235044,1.9710899200718952,1000000
40,14,1.7137070054027603,2.076145736158742,1.702973052331676,2.0668466411085618,2.050403580579899,2.050887905886382,2.0530374700348073,2.0533674286405983,2.156673462202879,1.695098462202879,1.9710899200718952,1000000
80,14,2.1166466580160814,2.1155890978450897,2.1004378777018275,2.100495697998662,2.0270212490074715,2.0271066704291494,2.0273182659873443,2.027283663567322,2.0731680381859094,1.8361430381859094,1.9710899200718952,1000000
200,14,2.049435679170203,2.0474319519871895,2.043865907920393,2.043850622638968,1.9954144952846706,1.995465275362272,1.9961772597280831,1.996142629029514,2.0128868230638997,1.9180768230638996,1.9710899200718952,1000000
20,15,1.312687506402105,2.1772813178475303,1.2733435041820813,2.140434037623988,2.0649842966586847,2.0660584677757154,2.0698099834343577,2.0696151270189156,2.31698464469439,1.39383464469439,1.9710899200718952,1000000
40,15,1.7201222508920704,2.0627506476613755,1.7115622485894992,2.0552486278226247,2.037573636202649,2.037260784431888,2.0422054875327453,2.042085227770243,2.1453205245646982,1.6837455245646982,1.9710899200718952,1000000
80,15,2.111467907740841,2.1126296654062457,2.100155379838687,2.100131236627221,2.018989812313151,2.0191194900829967,2.0198861625536733,2.0197984696044964,2.0665706639711,1.8357831639711,1.9710899200718952,1000000
200,15,2.0360564242972403,2.033212499977195,2.027436214221839,2.0274437907093295,1.9887368703452617,1.988737908351113,1.9894578111395964,1.9894433262076723,2.0061822263921387,1.9138672263921388,1.9710899200718952,1000000
20,16,1.2991104392369976,2.160688017777073,1.266717793863474,2.1304444666090383,2.0792340460536582,2.0796103291631174,2.084178483678749,2.084558937354358,2.325487882645281,1.402337882645281,1.9710899200718952,1000000
40,16,1.6884763469833353,2.085653047045514,1.6772658470366006,2.076233030437019,2.0478857612648484,2.0472217507512362,2.050670683217436,2.050667877726548,2.163254545712066,1.701679545712066,1.9710899200718952,1000000
80,16,2.110636093725261,2.1129535519915192,2.09848515993702,2.0986444694278013,2.0200594157218528,2.0203654228178682,2.023324838291538,2.0232482386363264,2.069957754680975,1.832932754680975,1.9710899200718952,1000000
200,16,2.038943632088856,2.038440571525715,2.030410580099546,2.0304030745560016,2.0014078645839164,2.0014533963495245,2.002021378402604,2.002092074689036,2.0170564209277,1.9197514209277,1.9710899200718952,1000000
20,17,1.3266199509779342,2.196398873269914,1.2881683051160393,2.158662092948058,2.084985194897035,2.085851781394641,2.0884968078043586,2.088726402119179,2.3257532926044915,1.4275532926044914,1.9710899200718952,1000000
40,17,1.7022385388571935,2.0799828470074053,1.690608751180119,2.0695295910172304,2.0480286761103548,2.0482466993314983,2.0472767332350545,2.047328969926988,2.156433530848193,1.6948585308481927,1.9710899200718952,1000000
80,17,2.1195212616435843,2.116825042921366,2.103945079845983,2.103953345330989,2.025542753308481,2.025599047567064,2.0270423059794562,2.026935518625497,2.0758808653203538,1.8388558653203537,1.9710899200718952,1000000
200,17,2.051867104409251,2.0510295575278708,2.0428477896561907,2.0428593685849177,2.0026153105098974,2.0025524543036095,2.003461483554117,2.003502531857877,2.018029547543283,1.920724547543283,1.9710899200718952,1000000
20,18,1.3111053180239571,2.1762349219625876,1.274353104926213,2.142762255450735,2.0767613193184613,2.0762542164873,2.0790208546865463,2.0787629906829013,2.3239656891085447,1.4008156891085446,1.9710899200718952,1000000
40,18,1.6938408334931372,2.0742374077303163,1.6837297446341672,2.0643218197364646,2.0413008419252616,2.0414275080585633,2.043519047159044,2.043677939797183,2.1523837152196155,1.6908087152196154,1.9710899200718952,1000000
80,18,2.112017754986418,2.1107977612591955,2.0981606359446325,2.0981783892317436,2.0141494874632233,2.0140433581277177,2.0156011122298882,2.015587202128078,2.062251921556059,1.8252269215560588,1.9710899200718952,1000000
200,18,2.040396151067431,2.04158414858422,2.0348437516973625,2.0348400395039374,1.9931434052409729,1.9930417949660846,1.9935593470679298,1.9935696783701553,2.00994932463923,1.91264432463923,1.9710899200718952,1000000
20,19,1.3068351263427167,2.172336276817103,1.2731114575077673,2.138752086826933,2.073068789199345,2.0726341855414674,2.079040974496806,2.078828358057345,2.3212507679403833,1.3981007679403832,1.9710899200718952,1000000
40,19,1.7441337413993732,2.0675551307794016,1.7377516508578938,2.0603206293735234,2.045154936450071,2.045374466571075,2.0495260586643296,2.0492537874273,2.155906334231803,1.694331334231803,1.9710899200718952,1000000
80,19,2.1096229144996936,2.112605863694363,2.0949442478270837,2.0950041652060336,2.017085223009685,2.0167986296475204,2.0182871845505543,2.0182543238084003,2.0676335004082897,1.8306085004082897,1.9710899200718952,1000000
200,19,2.043296091413878,2.042950760845856,2.0359774227416465,2.0359785150877308,1.9934725935714754,1.9935265431251092,1.9937952080720467,1.993775842713538,2.010749138021099,1.9134441380210991,1.9710899200718952,1000000
20,20,1.3072602899982506,2.169269110563663,1.2799574274869472,2.141834645241228,2.078359313583978,2.0796813317282195,2.0844904886360074,2.085076897515928,2.342067845429092,1.418917845429092,1.9710899200718952,1000000
40,20,1.699343747838174,2.082164592135396,1.6893427341743916,2.071489218210261,2.042729171261678,2.042911993671353,2.043149983897727,2.0431986229310293,2.159139193121268,1.697564193121268,1.9710899200718952,1000000
80,20,2.1198378658548505,2.1162237222474167,2.103008211591176,2.1029210563312026,2.0219251799269093,2.0219742214031204,2.0232814531151493,2.023266087949216,2.0689666438999135,1.8381791438999135,1.9710899200718952,1000000
200,20,2.0458520951197205,2.0411546367456483,2.035065765981906,2.0350652976633903,1.993894394231269,1.9939743051537395,1.9953625025990633,1.9953845704540532,2.009676479190756,1.9148664791907561,1.9710899200718952,1000000
20,21,1.3237700388574964,2.1929027501877125,1.2862582573477743,2.154981869890275,2.092009295489269,2.092397729372208,2.095099717610433,2.0954152442183167,2.3308374944003285,1.4076874944003284,1.9710899200718952,1000000
40,21,1.7153138894637026,2.0807213721969835,1.7053262265979963,2.0716278121145435,2.049949643329852,2.0499397750493227,2.05357131454334,2.053685068620644,2.157507098552406,1.695932098552406,1.9710899200718952,1000000
80,21,2.109742807484115,2.1109318507132118,2.097515282392628,2.0974519131221423,2.0197734025909435,2.019622509349151,2.0220466391122103,2.022059509079644,2.068750417617917,1.8379629176179169,1.9710899200718952,1000000
200,21,2.045009014405069,2.040610920374219,2.035864796895291,2.0358629515483084,1.9941859271199662,1.9942534611922853,1.9951139708318566,1.9950923820501658,2.011194659311407,1.916384659311407,1.9710899200718952,1000000
20,22,1.306454021161834,2.1750143756664184,1.2692637011530767,2.138063227711363,2.0795658808079533,2.079226301694649,2.08438569376617,2.084363467392312,2.31914271093315,1.4209427109331498,1.9710899200718952,1000000
40,22,1.7053355600981701,2.072033339699977,1.6966034891301665,2.063311235661773,2.0439047033471613,2.0442826524918396,2.0463525993423786,2.0464422713168036,2.1539981045477976,1.6924231045477975,1.9710899200718952,1000000
80,22,2.1050803284096617,2.110351889139182,2.094180655562472,2.0940975221425577,2.0174256481381994,2.0174649303181043,2.0185801637207885,2.0184417644881436,2.0636682521624543,1.8266432521624543,1.9710899200718952,1000000
200,22,2.043051571915606,2.0440315229819506,2.0363556924933772,2.036361218885054,1.992434764157284,1.9924470317956426,1.9937528898998105,1.9938268885346646,2.009728414566271,1.912423414566271,1.9710899200718952,1000000
20,23,1.3152051560093698,2.1844546357313614,1.2764370840341064,2.1459150983650424,2.081577537639139,2.0820279170768248,2.085519508523027,2.0848883315158577,2.321547696679679,1.423347696679679,1.9710899200718952,1000000
40,23,1.640326903579918,2.1024564927023697,1.6279905765836518,2.0914219738357294,2.069243828614155,2.069281992929392,2.071539096821496,2.0714393035904797,2.172009719998826,1.697959719998826,1.9710899200718952,1000000
80,23,2.122657597343912,2.1206986860749706,2.1083309470228047,2.108393859382638,2.0325689305283485,2.03239198693757,2.0332390060458185,2.033269488449828,2.0763261140151155,1.8393011140151154,1.9710899200718952,1000000
200,23,2.043335759818403,2.0466859308551637,2.039865087493764,2.0398715513553407,1.9969926693443065,1.9969772743032677,1.9977326798028525,1.9977179715543205,2.014874601477385,1.917569601477385,1.9710899200718952,1000000
20,24,1.3229463960159722,2.192184287636053,1.293737668682048,2.161543514718421,2.1105363693751493,2.1114114373821753,2.1161065112879047,2.1162651875144767,2.3510930247272404,1.4528930247272402,1.9710899200718952,1000000
40,24,1.7463042298213558,2.0918212145384447,1.7376028716279575,2.084259873229729,2.06433504209394,2.064492608641899,2.0663713270928636,2.066541262421426,2.1705037755409045,1.7214037755409044,1.9710899200718952,1000000
80,24,2.115433084483676,2.119670324365666,2.1016870963625816,2.1016498727103703,2.020640405770701,2.0207031854747615,2.022867943625766,2.022802041751087,2.0738747914711624,1.8368497914711623,1.9710899200718952,1000000
200,24,2.0351858708252313,2.0349564028271074,2.0293137603706977,2.029304425370086,1.9956908060540672,1.9957053276364507,1.9963139909948089,1.9963108254347781,2.012105520281394,1.917295520281394,1.9710899200718952,1000000
20,25,1.3307262589573872,2.2002912372836794,1.2922733585928647,2.161481621646224,2.095008639581359,2.095285854030214,2.0990356192802992,2.0985247607345427,2.3354412347703306,1.4122912347703305,1.9710899200718952,1000000
40,25,1.7185497721594676,2.0798079911483534,1.7078711499349777,2.069664912543018,2.055059245905279,2.0555350663946843,2.05955478394882,2.059667791271425,2.1597101687379947,1.6856601687379946,1.9710899200718952,1000000
80,25,2.1163239895472006,2.1159657740097164,2.09853412702905,2.098578645724616,2.022386587807242,2.0225773563619174,2.0249836186396646,2.024923423079365,2.071773407999258,1.8347484079992578,1.9710899200718952,1000000
200,25,2.0437089895566745,2.0434005573823244,2.0371287636518374,2.0371167282161884,1.9932007639118536,1.9932007507178922,1.993626789588691,1.9935999159857123,2.0107169205874618,1.9159069205874617,1.9710899200718952,1000000
20,26,1.313895108886002,2.1801971326060565,1.2790339983470138,2.145775978457786,2.0852094660844838,2.0837733164011345,2.0866528798661492,2.0864251604033415,2.3333985943554953,1.4102485943554952,1.9710899200718952,1000000
40,26,1.6828317333545597,2.0653085401562374,1.6738806696364688,2.05653552132322,2.0385397743267815,2.0385531060862223,2.04221282297045,2.04227499901324,2.15520601219436,1.6936310121943599,1.9710899200718952,1000000
80,26,2.1134894714026964,2.1137013622745675,2.0973364359225237,2.0974773407554466,2.0214949154611195,2.021605256643783,2.0224824958347214,2.0224110674648057,2.0687448829484962,1.8317198829484962,1.9710899200718952,1000000
200,26,2.0360463414988716,2.0371339991405546,2.0315873964455036,2.031596708507984,1.9919629053732129,1.991956434360946,1.9929127466499963,1.9929250577190372,2.0073610513969573,1.9125510513969572,1.9710899200718952,1000000
20,27,1.3215685806230155,2.1955139595153828,1.2855946477202236,2.1575484632056776,2.093969483586146,2.093990879178549,2.0997198747743506,2.099910365686947,2.3268992010286373,1.4286992010286372,1.9710899200718952,1000000
40,27,1.789276557315169,2.0812226449024678,1.7798134805902557,2.0720217848860107,2.0565530930468094,2.056886386038914,2.058770212402118,2.0585438277196197,2.1582811749366346,1.6967061749366346,1.9710899200718952,1000000
80,27,2.1130630786123774,2.1116772798075427,2.0985872296455614,2.098685826239669,2.021028288747695,2.0211629486949976,2.0222417024480133,2.0222683249856,2.0701543372760565,1.8393668372760565,1.9710899200718952,1000000
200,27,2.0455601933237375,2.0463628869706234,2.037848689453038,2.0378404009128404,1.9947923813354698,1.9948264398776272,1.9954279623985882,1.9954275297837667,2.0120727838980423,1.9147677838980424,1.9710899200718952,1000000
20,28,1.311318335696386,2.1795455921618614,1.283288554987897,2.152507488386381,2.101349921011333,2.099818012829917,2.113279032630856,2.1126908196886944,2.335884788136365,1.437684788136365,1.9710899200718952,1000000
40,28,1.7368764604593332,2.0752560474425295,1.7299984032016444,2.06827786058893,2.056801944795962,2.0566001621066374,2.059337472396398,2.0593386329504795,2.1646917777620303,1.6906417777620302,1.9710899200718952,1000000
80,28,2.113328600542056,2.1165774988745647,2.09717798988589,2.0971875812836593,2.0201993782920473,2.0201391071644386,2.0218987351554647,2.0218977373634215,2.069551042206239,1.832526042206239,1.9710899200718952,1000000
200,28,2.047510455755924,2.0479718535713407,2.0441588667190795,2.0441608427805664,1.9991819926028476,1.9991584766784667,1.999476927568883,1.9994961963600948,2.014951016736835,1.917646016736835,1.9710899200718952,1000000
20,29,1.292017271365671,2.154260816723577,1.2609652310586885,2.1232737308402623,2.065419958631717,2.064646754286189,2.0689865652406976,2.0692158632218676,2.325472687885256,1.4023226878852557,1.9710899200718952,1000000
40,29,1.7178571254756743,2.073797327616845,1.7097245921724202,2.063960912619572,2.0518783615256675,2.0525406820616796,2.0563487602791546,2.056178974798195,2.1658296410291253,1.7042546410291253,1.9710899200718952,1000000
80,29,2.1162752009572934,2.1166620647708507,2.1052720805842196,2.1052327812942635,2.0217164619933965,2.021733726933078,2.0242417091924287,2.024193247571942,2.072855935956688,1.842068435956688,1.9710899200718952,1000000
200,29,2.0428136936388417,2.045320591155453,2.0386648630036617,2.0386700154763786,1.9973422188281735,1.9972907281443748,1.997840165591543,1.9978279774269698,2.0136645553295702,1.9188545553295702,1.9710899200718952,1000000
