Nx,trial,ChaoFOM,ChaoFON,ChaoFRM,ChaoFRN,ChaoIOM,ChaoION,ChaoIRM,ChaoIRN,empirical,miller,HyLeak
8,0,442.3252682685852,402.8650469779968,362.32431387901306,491.27712512016296,43.43049716949463,49.91091251373291,67.73690176010132,47.163814067840576,0.0055303573608398,0.0075869560241699,0.381
16,0,507.0336663722992,474.679612159729,520.6959779262543,518.6943802833557,103.0936930179596,67.25425958633423,104.30417060852052,89.47166228294373,0.010915994644165,0.0109586715698242,0.422
32,0,480.8148720264435,480.9647796154022,498.9267349243164,497.5885307788849,86.86529350280762,113.2757396697998,67.00217390060425,114.54764413833618,0.0133900642395019,0.0134415626525878,0.551
80,0,518.8904004096985,485.2130777835846,497.0128207206726,511.6870319843292,65.14144659042358,109.14234495162964,92.4280560016632,88.16962814331055,0.0086040496826171,0.0086910724639892,0.609
8,1,547.726723909378,607.6147611141205,558.9697666168213,520.0313301086426,47.66863131523132,70.96195363998413,57.37117004394531,69.79020094871521,0.0092225074768066,0.0094532966613769,0.382
16,1,237.45966577529907,236.2410740852356,235.45642375946045,251.2608139514923,99.92633152008057,95.80870461463928,96.73765540122986,97.20920515060423,0.0112538337707519,0.0113325119018554,0.45
32,1,446.9703805446625,419.6270670890808,462.7156555652618,448.79483675956726,121.78934955596924,120.48468232154846,96.9855682849884,111.51699662208556,0.0136513710021972,0.0138211250305175,0.53
80,1,289.43219900131226,229.1484558582306,407.3172073364258,243.6963946819305,109.92348432540894,85.94325661659241,103.37356781959534,63.45050477981568,0.0084707736968994,0.0085053443908691,0.605
8,2,588.2730183601379,381.47377824783325,703.4115905761719,655.6639211177826,57.21184754371643,69.8814959526062,38.97098326683045,70.43975901603699,0.0049257278442382,0.004941701889038,0.41400000000000003
16,2,213.6673324108124,183.5527188777924,231.74503231048584,227.22576928138733,83.26752614974976,100.40319538116456,69.59452199935913,99.83571672439577,0.0062665939331054,0.0063223838806152,0.45
32,2,508.966502904892,502.9042644500733,514.6088137626648,523.2778098583221,115.90554070472716,116.92665600776672,116.77551174163818,117.22258734703064,0.0129258632659912,0.0129554271697998,0.543
80,2,413.9629156589508,414.46168422698975,417.8570432662964,364.4150741100311,109.1659324169159,120.4823350906372,119.846923828125,120.73704600334167,0.0153758525848388,0.0153784751892089,0.641
8,3,324.39264154434204,515.2118060588837,538.2589147090912,489.94637084007263,41.78043150901794,69.99419379234314,49.41101098060608,58.19228339195252,0.0089049339294433,0.0089898109436035,0.391
16,3,335.636530160904,338.29552721977234,349.6569285392761,347.12425327301025,95.26498436927795,87.59163808822632,74.1661229133606,97.09328722953796,0.0114896297454833,0.011376142501831,0.423
32,3,519.4706075191498,518.8941986560822,537.348916053772,541.9017381668091,113.23855090141296,114.38229823112488,109.06444478034972,115.98287463188171,0.0132639408111572,0.0133383274078369,0.554
80,3,445.6446750164032,406.7083334922791,448.7085392475128,460.2113313674927,109.0949685573578,107.47851872444151,108.12624454498292,90.48029732704164,0.0153694152832031,0.0153300762176513,0.639
8,4,709.256597995758,731.341438293457,701.222690820694,747.5659110546112,76.71697497367859,63.85489249229431,65.3018844127655,77.99678015708923,0.0093584060668945,0.0094563961029052,0.393
16,4,126.96173429489136,221.85450625419617,139.95909118652344,192.5498740673065,96.6011803150177,96.18963098526,59.20382642745972,97.00712013244627,0.0062360763549804,0.0062565803527832,0.457
