Nx,trial,ChaoFOM,ChaoFON,ChaoFRM,ChaoFRN,ChaoIOM,ChaoION,ChaoIRM,ChaoIRN,empirical,miller,GT,N
6,0,0.26210421572535875,0.9178674261865195,0.22511781661732086,0.879106295388424,0.7222234606740708,0.8439808566614849,0.5436383102500689,0.6614361615929084,0.775824100703371,0.2819969402095439,0.3136074636760373,999945
12,0,0.28182585779474295,0.6880578368101168,0.23178075858927802,0.6330143704650553,0.5931931202068337,0.6212496305335053,0.5112004784069565,0.5393010651933549,0.5774268245821004,0.2893609809607012,0.3136074636760373,999945
24,0,0.30154212557845395,0.5188614787357111,0.261541358011489,0.47977202154593324,0.44698921492064003,0.47156721273860447,0.41635264798993127,0.44036660454565413,0.4617419371748994,0.3177090153641998,0.3136074636760373,999945
60,0,0.41272886262210634,0.41389883208142514,0.37932274373882285,0.37933130388625214,0.3756773876588777,0.38366661647256867,0.37303776229334634,0.38078507024425107,0.3806266272408543,0.29832210049188307,0.3136074636760373,999945
6,1,0.23640112073491368,0.7872341157722421,0.22382064523423342,0.7760763504891927,0.6905129801938296,0.8321944987615826,0.47544852817056216,0.6120340799260402,0.7447903045320912,0.16865861728929277,0.3136074636760373,999945
12,1,0.2948818436927801,0.6918452341959302,0.226290801701547,0.6227058378456777,0.6038638924810507,0.6586434271911368,0.47354446354163493,0.5292187123226683,0.5693923963706071,0.2813265527492079,0.3136074636760373,999945
24,1,0.29440530031615797,0.5115592304760473,0.2545014806163643,0.473949618943259,0.4699251099820108,0.4748486331555979,0.43992938586860925,0.445618076177411,0.4540336347378515,0.26884844955266635,0.3136074636760373,999945
60,1,0.38761288866787486,0.39022807350468963,0.35258964013057364,0.3523590262169703,0.33568640845945225,0.36062722264388875,0.3291480651477656,0.3537035377619969,0.3535497891084516,0.2794757150343775,0.3136074636760373,999945
6,2,0.2561008775641706,0.9913847692883196,0.1356837195784807,0.8642565357439643,0.6394761623982163,0.7799110861879583,0.5017671125859682,0.6395102913001319,0.7321431278166974,0.15601144057389904,0.3136074636760373,999945
12,2,0.26172517315125016,0.6629643909810691,0.19524713792624177,0.5969851564075849,0.5735091562637982,0.6015768930933926,0.47696939400017974,0.5046632299569469,0.5343392338827382,0.246273390261339,0.3136074636760373,999945
24,2,0.2725866464495325,0.48995923791150214,0.24852781669598364,0.46895201601806064,0.41376326567362265,0.45624470922485555,0.3933223917430481,0.4358146741912991,0.44377550458849857,0.29974258277779897,0.3136074636760373,999945
60,2,0.41121582843111637,0.4059700325424165,0.3699865337990683,0.36984713586305135,0.37201543000053083,0.378532187299258,0.36504278056870354,0.3721276378621579,0.37212448158431677,0.2980504075102427,0.3136074636760373,999945
6,3,0.22159175442844545,0.8303419633720303,0.1797254061364431,0.7878326732317326,0.6325743422742431,0.7714007844421646,0.4505415992923246,0.5883368068220693,0.6630813780006921,0.08694969075789372,0.3136074636760373,999945
12,3,0.2516942538020604,0.6591941228802912,0.16444745666049182,0.5724157299383387,0.5273942158950075,0.5570613262860625,0.44666071257194806,0.4743793393324135,0.5032745404183832,0.21520869679698396,0.3136074636760373,999945
24,3,0.2795769073704591,0.5004858979658481,0.2544942491628733,0.4701938286362843,0.46269109490858734,0.46882813495456876,0.4378439743738365,0.44411133705450107,0.45303117402331683,0.26784598883813165,0.3136074636760373,999945
60,3,0.4009952498562691,0.40780164769047056,0.3705756800619006,0.37028384786942775,0.38299986281283654,0.38305574577622287,0.3713831274953297,0.3715672372632057,0.3731446230549045,0.2990705489808304,0.3136074636760373,999945
