Nx,trial,ChaoFOM,ChaoFON,ChaoFRM,ChaoFRN,ChaoIOM,ChaoION,ChaoIRM,ChaoIRN,empirical,miller
16,0,107.88077044487,109.40799760818481,111.30937933921814,111.12818145751953,17.639044761657715,28.151933193206787,22.414706707000732,17.733442783355713,0.0015294551849365234,0.002292633056640625
32,0,85.36778283119202,50.00121450424194,69.32190132141113,67.00940132141113,27.457080602645874,21.37257695198059,27.640090227127075,28.553319454193115,0.002015352249145508,0.0021212100982666016
64,0,51.391969203948975,88.69870018959045,56.56653642654419,84.03224778175354,36.31123685836792,20.706543445587158,36.173882722854614,25.585683584213257,0.004605293273925781,0.004642963409423828
160,0,25.190670490264893,31.007118225097656,17.853754997253418,31.454029321670532,12.611028671264648,7.2059571743011475,12.049808979034424,12.608314990997314,0.005128145217895508,0.0051708221435546875
16,1,83.68199515342712,83.47440028190613,85.78297638893127,87.04449605941772,28.44933247566223,28.498416423797607,28.968546628952026,29.100466012954712,0.0024788379669189453,0.0025124549865722656
32,1,94.73752212524414,78.13438391685486,71.8241183757782,99.32497692108154,28.686030864715576,16.33350682258606,28.999691009521484,18.748143434524536,0.003628969192504883,0.0036859512329101562
64,1,60.792826414108276,91.69931507110596,93.2738356590271,57.22795271873474,36.89557385444641,36.39246463775635,36.62974691390991,37.12511610984802,0.00460362434387207,0.004948616027832031
160,1,22.174341201782227,22.84632897377014,22.470442295074463,22.980976581573486,11.057153463363647,11.090650081634521,11.204718828201294,11.120533227920532,0.005152225494384766,0.00522923469543457
16,2,104.81189942359924,104.18379616737366,106.54328274726868,106.50738191604614,29.857736587524414,29.66533660888672,29.8951256275177,30.52236795425415,0.0025787353515625,0.0025942325592041016
32,2,97.50239682197571,100.50228977203369,102.47659254074097,103.31649470329285,31.51962447166443,31.101356029510498,31.850502490997314,31.94503927230835,0.0036203861236572266,0.0036592483520507812
64,2,106.2472071647644,108.93981003761292,106.79737663269043,80.11852979660034,35.13108229637146,36.67742943763733,21.77752375602722,37.13549304008484,0.004484891891479492,0.004542827606201172
160,2,78.67588710784912,45.00627160072327,80.56825757026672,70.61672711372375,9.231188774108887,12.533095121383667,7.331662178039551,12.600636959075928,0.0029327869415283203,0.0029828548431396484
16,3,106.44300293922424,85.82762789726257,63.586700677871704,111.11115312576294,30.193525075912476,17.484721422195435,30.73786950111389,26.42284655570984,0.0013897418975830078,0.0014219284057617188
32,3,96.1946063041687,93.33374500274658,70.50942015647888,95.62142777442932,31.529296875,24.650391578674316,31.25223970413208,32.229196071624756,0.0036411285400390625,0.0036766529083251953
64,3,77.51360249519348,91.92421531677246,58.965811252593994,94.61877179145813,38.26066565513611,25.510166883468628,38.50474786758423,40.46832847595215,0.004517793655395508,0.004565238952636719
160,3,28.44369626045227,28.646780490875244,29.479867935180664,28.652549505233765,11.394124507904053,11.692692756652832,11.1861572265625,11.506986856460571,0.005127906799316406,0.005182027816772461
16,4,45.81344151496887,44.536426067352295,46.434131145477295,46.1803822517395,29.576553106307983,20.480594158172607,29.8182532787323,30.06329917907715,0.0013775825500488281,0.0013947486877441406
32,4,99.15731120109558,101.31385445594788,101.56816220283508,89.83516836166382,24.535777807235718,30.247568130493164,17.730194330215454,30.30105471611023,0.003664731979370117,0.003721952438354492
64,4,52.69169020652771,57.85638403892517,81.24020552635193,86.42512083053589,35.702369928359985,35.94645094871521,36.12456703186035,26.66870641708374,0.0025091171264648438,0.0025272369384765625
160,4,27.273801803588867,26.783364295959473,27.9377601146698,27.23175311088562,7.453888177871704,12.605502128601074,11.443372011184692,7.440134525299072,0.005141735076904297,0.0044176578521728516
16,5,87.3831422328949,86.76112532615662,73.13054347038269,89.82900071144104,27.98874306678772,27.965195417404175,28.559122562408447,28.574991941452026,0.002546548843383789,0.002569913864135742
32,5,51.09622120857239,89.92442321777344,80.511301279068,60.63535952568054,30.70144510269165,30.530619144439697,31.54176950454712,31.073478937149048,0.003639698028564453,0.003678560256958008
64,5,90.31676006317139,95.72538590431213,98.21996569633484,97.21399450302124,34.11375451087952,34.064475774765015,34.2000195980072,34.640867948532104,0.004564523696899414,0.004578351974487305
160,5,29.96053647994995,30.07447600364685,31.042449474334717,30.29829168319702,5.993288993835449,9.718106031417847,8.17003607749939,6.8255884647369385,0.004960298538208008,0.005000114440917969
16,6,77.52070999145508,78.09927368164062,80.01798629760742,80.5713460445404,29.7165629863739,28.695195198059082,30.562018156051636,29.628119468688965,0.002606630325317383,0.0026290416717529297
32,6,75.54835510253906,90.36663961410522,50.609007835388184,93.9862232208252,28.681616067886353,16.70095729827881,29.58621907234192,27.96405577659607,0.0038177967071533203,0.003835439682006836
64,6,90.00247097015381,67.08479404449463,106.96550011634827,62.95236372947693,32.5186824798584,32.453412771224976,33.70610427856445,32.53220295906067,0.004623889923095703,0.0046842098236083984
160,6,15.152406215667725,27.308831214904785,19.864513397216797,18.153425931930542,9.254095554351807,9.312880039215088,9.379842281341553,9.357020854949951,0.005197048187255859,0.005216121673583984
16,7,86.23367691040039,106.0394778251648,62.14086556434631,109.42500448226929,28.63497304916382,16.85004425048828,26.436055421829224,25.72920274734497,0.0025320053100585938,0.0025637149810791016
32,7,38.44647216796875,58.36124587059021,34.23373365402222,61.375550270080566,30.757463216781616,24.927823781967163,30.817005395889282,31.781558752059937,0.0035200119018554688,0.0035648345947265625
64,7,47.75096821784973,83.52674078941345,48.590163230895996,58.20160269737244,32.87965655326843,20.08827495574951,35.202751874923706,20.325405597686768,0.0042989253997802734,0.004329204559326172
160,7,27.92844319343567,27.75942373275757,28.108534336090088,28.163586616516113,12.82520580291748,12.052875518798828,11.712482452392578,12.588798999786377,0.004983663558959961,0.0050351619720458984
16,8,79.91976499557495,73.43291068077087,78.33238935470581,112.21691036224365,16.76865243911743,16.88625431060791,17.34792160987854,17.094208002090454,0.0014450550079345703,0.0014815330505371094
32,8,53.573732137680054,30.772242069244385,50.03069472312927,47.100746631622314,29.91368818283081,30.592610597610474,30.41079020500183,31.02632188796997,0.002016305923461914,0.0020139217376708984
64,8,72.60750675201416,74.61072897911072,97.62321400642395,98.07654190063477,36.81457734107971,26.461435794830322,37.2882399559021,30.078418016433716,0.004504203796386719,0.004544734954833984
160,8,37.468515157699585,36.541041135787964,38.11725306510925,35.95810270309448,7.377635478973389,11.208068132400513,11.805126905441284,7.367588996887207,0.005193948745727539,0.005301952362060547
16,9,79.19008135795593,126.73776245117188,127.60097885131836,102.50376772880554,26.175880908966064,27.496468782424927,27.11215305328369,18.957719326019287,0.002590656280517578,0.00261688232421875
32,9,102.33977055549622,126.87065124511719,125.88212847709656,128.6756227016449,29.950572729110718,29.782551050186157,29.99333691596985,22.553569078445435,0.0034456253051757812,0.0034723281860351562
64,9,101.4456627368927,101.4212372303009,102.849369764328,98.90408778190613,36.406147480010986,31.89771866798401,36.6816132068634,36.73355054855347,0.004423618316650391,0.004475116729736328
160,9,16.23659634590149,28.27188801765442,16.569309949874878,24.531389713287354,7.138184070587158,8.61826205253601,5.179856777191162,8.914750337600708,0.005201816558837891,0.005238056182861328
16,10,82.32462120056152,69.83855700492859,118.53311228752136,112.65975666046143,25.20920491218567,25.45167851448059,25.69661235809326,21.934596300125122,0.0014491081237792969,0.001445770263671875
32,10,83.12905240058899,83.08657479286194,83.68538737297058,84.221440076828,27.62006950378418,18.697150230407715,21.403650522232056,28.11161470413208,0.0033905506134033203,0.0034220218658447266
64,10,81.83156085014343,46.321255683898926,63.34111547470093,75.8147120475769,31.799457788467407,33.278271198272705,23.418859243392944,37.313884258270264,0.0025186538696289062,0.002526998519897461
160,10,29.69221830368042,31.094449758529663,22.727781057357788,29.92444896697998,11.730636835098267,6.795271635055542,11.752676248550415,7.404520750045776,0.005262851715087891,0.005316257476806641
16,11,73.97408771514893,50.42135787010193,68.36042070388794,75.1553041934967,32.15814924240112,17.713586568832397,31.968230724334717,30.77568221092224,0.002514362335205078,0.0025420188903808594
