Nx,trial,ChaoFOM,ChaoFON,ChaoFRM,ChaoFRN,ChaoIOM,ChaoION,ChaoIRM,ChaoIRN,empirical,miller,GT,N
32,0,1.6152194875399266,1.7500975765855842,1.609100417061073,1.7439487577220654,1.6747741833421677,1.6747600035259045,1.6742590652615386,1.6742572754128178,2.331003258079191,1.3468685840069252,1.6048730401964484,999424
64,0,1.6150273407410114,1.673545591716355,1.6113912821892498,1.6699134149332564,1.6075421390834312,1.6075476266823319,1.607329667595336,1.6073294822930015,2.0152974545068325,1.5232301174706997,1.6048730401964484,999424
128,0,1.679888599650744,1.712011141820157,1.678812236897549,1.710938409753415,1.607727558966358,1.607727459387829,1.6076431785596974,1.6076430700363848,1.824184845433443,1.5781511769153767,1.6048730401964484,999424
320,0,1.7756557963648987,1.7756948940358228,1.7784006304440716,1.778400646030885,1.6252749491169856,1.6252756141072837,1.625267110812203,1.6252671659079028,1.6914016912375587,1.5929882238303321,1.6048730401964484,999424
32,1,1.5383147971939488,1.7296188204830476,1.5337313483145725,1.7250537782163156,1.6862401458870553,1.6862442727145999,1.685650626126988,1.6856397210580008,2.3375286194124403,1.3533939453401747,1.6048730401964484,999424
64,1,1.6397062143289114,1.6893986333407307,1.6355478928078493,1.6852040998913764,1.6164820811100487,1.6164803269848662,1.6161742897228217,1.6161779785115133,2.015859628989624,1.523792291953491,1.6048730401964484,999424
128,1,1.6772427427181256,1.7100023215868054,1.6761417350701449,1.7088964243103202,1.6068150849705263,1.6068157826923857,1.606722472787204,1.6067207525399907,1.8231903781578414,1.577156709639775,1.6048730401964484,999424
320,1,1.7763556643770286,1.7763371567114226,1.7790001950582215,1.7789998467696866,1.6260127851448083,1.6260125115475277,1.6260019763963518,1.626001799309556,1.6919088131703859,1.5934953457631593,1.6048730401964484,999424
32,2,1.7058374373908327,1.796345453339849,1.698230899364035,1.7887409506027738,1.6858409520701705,1.6858841639966313,1.6852291334166418,1.6852169764192517,2.337803650798163,1.3536689767258974,1.6048730401964484,999424
64,2,1.514062067980149,1.6448189968860585,1.5121003052961899,1.6428465399174332,1.6165519435789715,1.61653624548353,1.6163171120131508,1.6163116053116038,2.0199849979125197,1.527917660876387,1.6048730401964484,999424
128,2,1.7127525212271864,1.727634731177701,1.7112071460504987,1.726100641194779,1.6083150404302156,1.6083136517245853,1.6082160120842641,1.6082181157106477,1.8227917451093294,1.576758076591263,1.6048730401964484,999424
320,2,1.7745200754405508,1.7743986022942233,1.7767292079966,1.776729002063001,1.626622352414954,1.6266226544073072,1.6266152761171833,1.6266145910011385,1.6916165039075395,1.593203036500313,1.6048730401964484,999424
32,3,1.6236002135323668,1.7624007412623433,1.6176298991248608,1.756336954373702,1.688318275447071,1.6883237494909484,1.688035324234526,1.6880658576892946,2.3393295339164215,1.3551948598441559,1.6048730401964484,999424
64,3,1.6190816440499778,1.6790766476839565,1.6153994941424854,1.675394194725745,1.615749572746574,1.6157512321060472,1.6155525952923042,1.6155555404341482,2.019728125268861,1.527660788232728,1.6048730401964484,999424
128,3,1.679924905808508,1.7125704071494183,1.6788228248673143,1.7114798591375795,1.6091540367345325,1.6091530471825364,1.6090397561253478,1.6090408266942617,1.8242684013481387,1.5782347328300723,1.6048730401964484,999424
320,3,1.7757067137709865,1.7757472319929564,1.7779095286395161,1.777909582705027,1.627020129907449,1.627020135889199,1.6270120460166855,1.62701223865404,1.6926386198343,1.5942251524270734,1.6048730401964484,999424
32,4,1.6244102089341288,1.7578857871454958,1.618329148556685,1.7518832511539921,1.683902225427701,1.6839216187955537,1.6834872264569722,1.6834873121443434,2.335642257451349,1.3515075833790835,1.6048730401964484,999424
64,4,1.6105770608606875,1.6739076955790475,1.6071130260375706,1.6704350823563854,1.6138818166956608,1.6138819294149038,1.613691105939846,1.6136842036579808,2.017422415935222,1.5253550788990893,1.6048730401964484,999424
128,4,1.6738197920941167,1.7071602634070306,1.6728066099093652,1.70614656902919,1.6049654340360595,1.6049643585196278,1.6048766259513367,1.6048776851828657,1.8227674649069794,1.576733796388913,1.6048730401964484,999424
320,4,1.7740155003094635,1.773962672065591,1.7761682840321156,1.7761683276277689,1.626018865579182,1.6260188960090192,1.6260096452647488,1.6260091036389317,1.691700648269805,1.5932871808625784,1.6048730401964484,999424
32,5,1.5346461190199534,1.7236740529585355,1.5300366330574904,1.7191268567436895,1.6823495979839376,1.6823634027843462,1.681737852411447,1.6817447374909475,2.33461611212471,1.3504814380524444,1.6048730401964484,999424
64,5,1.6139176941206954,1.675608192292029,1.610220718865744,1.6719407928757342,1.614211441207739,1.614214403705626,1.6139708919173121,1.6139609277650355,2.0161353452382222,1.5240680082020894,1.6048730401964484,999424
128,5,1.6760107435358058,1.7085751548114698,1.674910786174863,1.7074766653158648,1.6040625478541188,1.6040651898860292,1.6039614087201817,1.6039622237360667,1.8204803776871703,1.574446709169104,1.6048730401964484,999424
320,5,1.7732525356080797,1.7733072431161265,1.7756697996399284,1.7756697436934417,1.625433322844177,1.6254323725182653,1.625426482073949,1.625426556673713,1.6901693766295072,1.5917559092222806,1.6048730401964484,999424
32,6,1.548972941170389,1.7372342508024738,1.5445188347672991,1.7327073297686695,1.6939101541303756,1.6938949089311726,1.6933184850539515,1.6933264101953747,2.3436063837922525,1.3594717097199869,1.6048730401964484,999424
64,6,1.61055802336091,1.6785856887161197,1.6070038746934463,1.6750302619304966,1.6209366790736217,1.6209377626209618,1.6206833100459264,1.620682286731332,2.019207847928355,1.527140510892222,1.6048730401964484,999424
128,6,1.7115146333016835,1.7261059243257029,1.7099619580274628,1.7245618299172347,1.6073807486817988,1.6073808651477548,1.6072654636561479,1.607267161374856,1.8223887177731317,1.5763550492550653,1.6048730401964484,999424
320,6,1.7732009374299877,1.7731742226361222,1.7751978700003466,1.7751978835294766,1.626352553736204,1.626352249991686,1.6263388646247363,1.626338910783182,1.690611468325784,1.5921980009185575,1.6048730401964484,999424
32,7,1.5369199071581445,1.7280463648290734,1.5322003453241237,1.723312722070989,1.682191899906383,1.6822131498389141,1.681533262210112,1.6815093560153245,2.334727426881157,1.3505927528088915,1.6048730401964484,999424
64,7,1.6059024956118215,1.6753945548749607,1.602300569663395,1.6718333689628888,1.618149159628462,1.618149902010859,1.6178213549234817,1.6178183405549182,2.0161025203728062,1.5240351833366734,1.6048730401964484,999424
128,7,1.6736943032778093,1.707133035568342,1.672612778363149,1.7060577593829191,1.6040461047808188,1.6040414149838518,1.6039282891278148,1.6039263900656853,1.8210074085441637,1.5749737400260972,1.6048730401964484,999424
320,7,1.7740650952571835,1.7741106019331774,1.7767264830700882,1.7767264830427496,1.6258709243044835,1.6258704396348074,1.6258481345001827,1.6258476639984674,1.6908691535430425,1.592455686135816,1.6048730401964484,999424
32,8,1.5311763790687722,1.7188793949516348,1.526887050705051,1.7145355386555825,1.6743304610029512,1.674299928757436,1.673836978530957,1.6738335075273563,2.3337967034792317,1.3496620294069661,1.6048730401964484,999424
64,8,1.609484634282137,1.675905200773889,1.6059551515248391,1.6723580326823961,1.6162673198039736,1.616268402691557,1.6160415036324816,1.6160435954004142,2.017594195896411,1.5255268588602782,1.6048730401964484,999424
128,8,1.6776054896403898,1.7106489587782567,1.6765379422088704,1.7095986786458757,1.6060996082932324,1.6060964839056153,1.606007415688932,1.6060116571974314,1.821927278338313,1.5758936098202465,1.6048730401964484,999424
320,8,1.775151402565364,1.775050265741593,1.7772315417976248,1.7772315848694125,1.625003191091129,1.6250031446595952,1.624991841372908,1.6249922007845194,1.6908442579307472,1.5924307905235207,1.6048730401964484,999424
32,9,1.7019778675621748,1.791843311852123,1.69474678574457,1.784542994503531,1.6796823471981346,1.6796656617338486,1.6793923954450543,1.6794033383449123,2.338389612676293,1.3542549386040275,1.6048730401964484,999424
64,9,1.616638575197159,1.6760439312713455,1.6130120787783797,1.672397824086328,1.6137354391680356,1.6137440633699285,1.6135738994772126,1.613570940214853,2.0173788578523517,1.525311520816219,1.6048730401964484,999424
128,9,1.6766015929125304,1.7104522518329237,1.6755298284774718,1.709385347620138,1.6071394253395173,1.6071409495600038,1.6070318654610625,1.607032391942252,1.8222148028831455,1.5761811343650791,1.6048730401964484,999424
320,9,1.7749134665982005,1.7749056595672348,1.7765628727672043,1.7765627268780713,1.6254488646985144,1.6254498297750428,1.6254349923356404,1.6254348958700542,1.6910043486567545,1.592590881249528,1.6048730401964484,999424
32,10,1.701013368263778,1.7917689092538647,1.6932467591869313,1.7840299751407278,1.6760946161026238,1.676087421868999,1.6755727872886756,1.675574976100697,2.3346273003845184,1.3504926263122528,1.6048730401964484,999424
64,10,1.6087911754479514,1.6722314695534803,1.605253205748014,1.6686667389419205,1.612567555172322,1.6125574428220522,1.6122580192343923,1.6122570533236902,2.015045485380689,1.5229781483445564,1.6048730401964484,999424
128,10,1.6790842656913083,1.712298740876263,1.677998001179904,1.7112079958392838,1.6089196154797898,1.6089166520987632,1.6087563624597798,1.608758469606247,1.8242463307180845,1.578212662200018,1.6048730401964484,999424
320,10,1.774342127838023,1.774389151143379,1.7768840467163125,1.7768840092430545,1.6255902569761924,1.625590041125972,1.6255755851736826,1.6255755176520637,1.6909012059931783,1.5924877385859517,1.6048730401964484,999424
