Nx,trial,ChaoFOM,ChaoFON,ChaoFRM,ChaoFRN,ChaoIOM,ChaoION,ChaoIRM,ChaoIRN,empirical,miller,GT,HyLeak
12,17,1.770839113751345,2.7270964042029364,1.7264342940357804,2.6244959276879483,2.3860209463784288,2.632180577092069,2.40504363713776,2.6502705435375846,2.727078664697945,1.7706619980312786,2.5230596327329726,2.51979002074
24,17,2.1543317423473654,2.620762694147739,2.6240475019714142,2.6239846228796275,2.4705394565096195,2.606684036825046,2.4718055716613008,2.607756076294036,2.619198474324465,2.140990140991132,2.5230596327329726,2.52085905784
48,17,2.353852114694705,2.56883357050709,2.35335164683719,2.5682139752580344,2.3290888783376404,2.568193045004307,2.3290888783376404,2.568193045004307,2.568193045004307,2.3290888783376404,2.5230596327329726,2.52139357634
120,17,2.446070003614142,2.541711670280809,2.446070003614142,2.541711670280809,2.4460700036141394,2.5417116702808062,2.4460700036141394,2.5417116702808062,2.541711670280808,2.446070003614141,2.5230596327329726,2.52171428744
12,18,1.7668629682246335,2.722960935568852,1.7255340276647293,2.6253745859985105,2.53882034105892,2.632110050182611,2.550381438219021,2.643424514314398,2.7229348388300387,1.766518172163372,2.5230596327329726,2.51979002074
24,18,2.1529359642439845,2.617554213778435,2.620392427261812,2.620215679078663,2.4710070498683274,2.606582163202441,2.47253389940562,2.607837359312513,2.615842370529922,2.1376340371965887,2.5230596327329726,2.52085905784
48,18,2.361539151911148,2.568675305535173,2.56877286977616,2.56876801927722,2.3288033369172,2.567907503583867,2.3288033369172,2.567907503583867,2.5679075035838705,2.328803336917204,2.5230596327329726,2.52139357634
120,18,2.4448911372866733,2.54053280395334,2.4448911372866733,2.54053280395334,2.4448911372866724,2.5405328039533392,2.4448911372866724,2.5405328039533392,2.54053280395334,2.4448911372866733,2.5230596327329726,2.52171428744
12,19,1.7548024223284315,2.7109003896726502,1.6954009332630515,2.5897250343354346,2.5126194688416823,2.6065333911707125,2.5319971033398487,2.625188033136923,2.710861815793401,1.7544451491267343,2.5230596327329726,2.51979002074
24,19,2.1862103615906068,2.616834704979472,2.621241068802994,2.6212719305206105,2.467516061108879,2.603514167530365,2.467981055274925,2.6039266799859617,2.612739421338384,2.1345310880050508,2.5230596327329726,2.52085905784
48,19,2.3486674070264044,2.568112913718565,2.348401315331155,2.5677393804890043,2.355635693428286,2.567268271042305,2.355627128301624,2.56727185887305,2.5676139641109987,2.3285097974443323,2.5230596327329726,2.52139357634
120,19,2.4437872265466445,2.539428893213312,2.4437872265466445,2.539428893213312,2.4437872265466445,2.539428893213312,2.4437872265466445,2.539428893213312,2.539428893213312,2.4437872265466445,2.5230596327329726,2.52171428744
12,20,1.756331975426541,2.7125892658781323,1.6841136139207942,2.575848123848944,2.510867589600367,2.6044146273971283,2.53580032915575,2.629645381001509,2.7125827444892643,1.7561660778225976,2.5230596327329726,2.51979002074
24,20,2.147436402511223,2.613412853993156,2.616822185351025,2.6167911601149485,2.4611745160908645,2.597241362232612,2.4633610853988297,2.599168926960133,2.611975319470245,2.133766986136912,2.5230596327329726,2.52085905784
48,20,2.3476945445135846,2.570272311948229,2.347305365908228,2.569807772257361,2.330787731140693,2.56989189780736,2.330787731140693,2.56989189780736,2.56989189780736,2.330787731140693,2.5230596327329726,2.52139357634
120,20,2.446289952516478,2.5419316191831447,2.446289952516478,2.5419316191831447,2.446289952516476,2.541931619183143,2.446289952516476,2.541931619183143,2.5419316191831447,2.446289952516478,2.5230596327329726,2.52171428744
12,21,1.773337291912167,2.7292759892301746,1.7213733087298533,2.6170011610034205,2.5375074851892965,2.63181539781773,2.5556398194344614,2.6488504081227244,2.7292063534966324,1.7727896868299655,2.5230596327329726,2.51979002074
24,21,2.1572175835294254,2.622891526562777,2.626867082773224,2.6268430110463834,2.47400823225318,2.6093298431808165,2.4761389761234422,2.6115642352887045,2.621253200969316,2.143044867635983,2.5230596327329726,2.52085905784
48,21,2.358337840595637,2.570827657673324,2.3658626335212785,2.57025773080245,2.331087994803456,2.570192161470122,2.331087994803456,2.570192161470122,2.570192161470122,2.331087994803456,2.5230596327329726,2.52139357634
120,21,2.446260081421182,2.5419017480878483,2.446260081421182,2.5419017480878483,2.446260081421181,2.541901748087848,2.446260081421181,2.541901748087848,2.5419017480878487,2.446260081421182,2.5230596327329726,2.52171428744
12,22,1.7699449537491247,2.7260429210933435,1.7143522967658489,2.608160796311308,2.5253553373126887,2.618654740702941,2.545727763533516,2.639650660459281,2.7259990039163737,1.769582337249707,2.5230596327329726,2.51979002074
24,22,2.157317894358165,2.6216353957741374,2.6266394070713366,2.626534865526018,2.4707277366382376,2.606747750311226,2.472235794701024,2.6081295346031883,2.6198141611797325,2.141605827846399,2.5230596327329726,2.52085905784
48,22,2.3510047979548485,2.5703748044535684,2.350728550292424,2.570021125677773,2.330778297257704,2.5698824639243707,2.330778297257704,2.5698824639243707,2.5698824639243725,2.330778297257706,2.5230596327329726,2.52139357634
120,22,2.446122469649803,2.5417641363164694,2.446122469649803,2.5417641363164694,2.446122469649801,2.541764136316468,2.446122469649801,2.541764136316468,2.541764136316468,2.446122469649801,2.5230596327329726,2.52171428744
12,23,1.7649222376717069,2.7210202050159253,1.7162939541884152,2.6125614837268825,2.5273149605655623,2.620717721260712,2.5457296265206435,2.6392388958076816,2.720981151179981,1.7645644845133148,2.5230596327329726,2.51979002074
24,23,2.1933237005430417,2.621697842077828,2.626233516427682,2.626221052668249,2.468404623563786,2.6037005196371843,2.46998649871295,2.6052638593282134,2.617311821906279,2.1391034885729456,2.5230596327329726,2.52085905784
48,23,2.355786778428016,2.569527094280221,2.364634063769194,2.569018505843635,2.329801689870176,2.5689058565368423,2.329801689870176,2.5689058565368423,2.5689058565368423,2.329801689870176,2.5230596327329726,2.52139357634
120,23,2.4457737540776106,2.5414154207442774,2.4457737540776106,2.5414154207442774,2.4457737540776097,2.5414154207442765,2.4457737540776097,2.5414154207442765,2.5414154207442765,2.4457737540776097,2.5230596327329726,2.52171428744
12,24,1.769628548908772,2.7257265162529905,1.7258497392183136,2.6239810443278624,2.538720233119548,2.63137797836101,2.557962607241873,2.651846327622009,2.725700152236845,1.7692834855701784,2.5230596327329726,2.51979002074
24,24,2.15320580299818,2.6181251905052694,2.621823807634302,2.6218271056809224,2.4701154087465467,2.605353668086385,2.471999022219053,2.6073343831213074,2.6165256729858024,2.138317339652469,2.5230596327329726,2.52085905784
48,24,2.352033415455759,2.5666851697761004,2.376436920562745,2.5661795170207875,2.354305469486232,2.5659459775098568,2.354310044572965,2.5659489767428147,2.5661244463324646,2.327020279665798,2.5230596327329726,2.52139357634
120,24,2.446240773734354,2.5418824404010207,2.446240773734354,2.5418824404010207,2.4462407737343503,2.541882440401017,2.4462407737343503,2.541882440401017,2.5418824404010207,2.446240773734354,2.5230596327329726,2.52171428744
12,25,1.7562099018346464,2.712467192286238,1.7157857962068623,2.6151720028356635,2.236020483863825,2.615689493241477,2.2527760298458754,2.6323625864114075,2.7124488874053405,1.7560322207386738,2.5230596327329726,2.51979002074
24,25,2.1777017974748287,2.6170632552498843,2.6246184103934382,2.624607754445912,2.4697676579716865,2.6057911942285257,2.470066034971475,2.6061039045349204,2.614106699225016,2.135898365891683,2.5230596327329726,2.52085905784
48,25,2.350193548973854,2.5690865913906986,2.349959152108392,2.5687194716540787,2.3294936378777447,2.568597804544411,2.3294936378777447,2.568597804544411,2.568597804544411,2.3294936378777447,2.5230596327329726,2.52139357634
120,25,2.444788531379712,2.540430198046379,2.444788531379712,2.540430198046379,2.444788531379712,2.540430198046378,2.444788531379712,2.540430198046378,2.540430198046379,2.444788531379712,2.5230596327329726,2.52171428744
12,26,1.7541298699885994,2.710387160440191,1.7024348919445882,2.5983262149413737,2.233554001760516,2.6132048170651414,2.2524222679867574,2.632609233391804,2.7103677843484792,1.7539511176818126,2.5230596327329726,2.51979002074
24,26,2.149443806414563,2.614853376568659,2.618891562752799,2.6190201517479337,2.465625300637358,2.601007949501463,2.4677440214396142,2.6031384955703536,2.613219777868771,2.135011444535438,2.5230596327329726,2.52085905784
48,26,2.3493755351836687,2.5711618844145567,2.3493621480738134,2.5710749426670128,2.331660261953539,2.5707644286202056,2.331660261953539,2.5707644286202056,2.5707644286202056,2.331660261953539,2.5230596327329726,2.52139357634
120,26,2.445150385374952,2.5407920520416187,2.445150385374952,2.5407920520416187,2.445150385374952,2.5407920520416187,2.445150385374952,2.5407920520416187,2.5407920520416187,2.445150385374952,2.5230596327329726,2.52171428744
12,27,1.7701523315052168,2.7264096219568086,1.7304703779521218,2.629775025663463,2.541054797131233,2.634360375797743,2.557705056392216,2.6514220823917367,2.726383042300953,1.7699663756342865,2.5230596327329726,2.51979002074
24,27,2.181373744696882,2.6140762028479907,2.618282925378447,2.6182302988238244,2.4633378699146,2.598487698826751,2.465374442349923,2.600705543754955,2.610493144880613,2.13228481154728,2.5230596327329726,2.52085905784
48,27,2.352102615450789,2.567762730449473,2.377520257901212,2.567262273515088,2.3280934656030547,2.5671976322697208,2.3280934656030547,2.5671976322697208,2.567197632269721,2.3280934656030547,2.5230596327329726,2.52139357634
120,27,2.4448257059189644,2.540467372585632,2.4448257059189644,2.540467372585632,2.444825705918962,2.540467372585629,2.444825705918962,2.540467372585629,2.540467372585632,2.4448257059189644,2.5230596327329726,2.52171428744
12,28,1.7738594400707497,2.730116730522341,1.7124614557524347,2.6080442127565338,2.541809383651841,2.63557573914262,2.5591432432516354,2.6523002807383853,2.730106400795565,1.7736897341288982,2.5230596327329726,2.51979002074
24,28,2.189323927122027,2.6255458959551703,2.630791546275313,2.630798467466831,2.4763999504184144,2.6124908126710467,2.4773500257439154,2.6132851559948964,2.622059443047464,2.1438511097141304,2.5230596327329726,2.52085905784
48,28,2.3439881576916606,2.570439363247874,2.3437923625370383,2.5701965865965937,2.3310319971583,2.5701361638249653,2.3310319971583,2.5701361638249653,2.570136163824968,2.331031997158301,2.5230596327329726,2.52139357634
120,28,2.44632624517812,2.541967911844787,2.44632624517812,2.541967911844787,2.44632624517812,2.541967911844787,2.44632624517812,2.541967911844787,2.541967911844787,2.44632624517812,2.5230596327329726,2.52171428744
12,29,1.7739368506332032,2.7301941410847945,1.725097624517106,2.622037879605094,2.537375317133965,2.6320709457915337,2.5548989382635563,2.6487458452426966,2.730166011796115,1.7737493451294482,2.5230596327329726,2.51979002074
24,29,2.149261714511501,2.6169090130201806,2.6208679619518707,2.6208135278066504,2.466006754657165,2.601419922518315,2.467257221854785,2.6026157575888305,2.6155179298177087,2.137309596484376,2.5230596327329726,2.52085905784
48,29,2.3446706793225194,2.5687170620188065,2.344577423838653,2.5685523086111965,2.3292659443644794,2.568370111031146,2.3292659443644794,2.568370111031146,2.568370111031146,2.3292659443644794,2.5230596327329726,2.52139357634
120,29,2.446005459881196,2.541647126547863,2.446005459881196,2.541647126547863,2.446005459881196,2.541647126547863,2.446005459881196,2.541647126547863,2.541647126547863,2.446005459881196,2.5230596327329726,2.52171428744
