Nx,trial,ChaoFOM,ChaoFON,ChaoFRM,ChaoFRN,ChaoIOM,ChaoION,ChaoIRM,ChaoIRN,empirical,miller,GT,HyLeak
20,2,0.3461228136330668,0.484280708369909,0.3059229973237004,0.3884614854160523,0.4085875111115171,0.4953613528287547,0.39664424155922,0.4834211010633522,0.4929709077876265,0.3429709077876265,0.44327825447413,0.3807040288898882
50,2,0.3794281224423013,0.4478041908183696,0.3896524870079477,0.4233945599637368,0.4033545490970918,0.4354782563890333,0.4010117583623023,0.4331224668131328,0.4478178878773806,0.3792464593059521,0.44327825447413,0.3454201557126742
5,3,0.4317268811029456,0.7475163547871563,0.3305699453353024,0.7849764397431428,0.6973960903813775,0.8022295254527351,0.4744650918875431,0.5799388864463714,0.7482761638211981,0.4054190209640552,0.44327825447413,0.3773351627286516
10,3,0.3442501975378108,0.6476209840546647,0.2665409954899468,0.4760235930613803,0.7304303158132581,0.7582802023871488,0.5646188018342406,0.591422408173927,0.685497344904638,0.2997830591903522,0.44327825447413,0.3725754281274785
20,3,0.3344430275870303,0.5021448909410675,0.2373453446202202,0.364448535921964,0.4691284741055817,0.5485856107322306,0.3869277279294604,0.4665948632194658,0.5189333078511016,0.3260761649939587,0.44327825447413,0.3910428115304556
50,3,0.4053802735669622,0.4823033504900392,0.3972227476698038,0.4508775727686605,0.4552291092063584,0.4761688787158347,0.4538489594091071,0.4753085190014003,0.4823464184242394,0.4052035612813823,0.44327825447413,0.3529830944183864
5,4,0.4071742264343733,0.7745211652098836,0.3232958356744371,0.6272527997822207,0.6915413141385549,0.8437998932732603,0.4788572604685902,0.6276175910482086,0.7865247519661591,0.2722390376804449,0.44327825447413,0.3828889085864149
10,4,0.563196500796336,0.8708888084886437,0.4832318435470231,0.7782855729106902,0.8428665542857189,0.892869103935268,0.7228834018173845,0.7692627728492035,0.8752499774918985,0.5323928346347556,0.44327825447413,0.3848330069505391
20,4,0.4291975861173708,0.6206869478194985,0.4602997120754664,0.5976978481027709,0.4348502208997823,0.6105774692895481,0.4354334287103579,0.6106790411490995,0.6206872327648876,0.4278300899077447,0.44327825447413,0.3847868286027887
50,4,0.4947241498334458,0.54938002027879,0.4551312497782311,0.5105012772492933,0.5020510842859413,0.5364873556608553,0.5062972798417575,0.5399809088929405,0.5499317723981605,0.4727889152553033,0.44327825447413,0.3629700157066595
