Nx,trial,ChaoFOM,ChaoFON,ChaoFRM,ChaoFRN,ChaoIOM,ChaoION,ChaoIRM,ChaoIRN,empirical,miller,GT,N
10,0,-0.18959467651024278,0.19031114907398392,-0.188046424238719,0.19230050736541784,0.6772890672936669,0.6749442698095734,0.6610961812813215,0.661223211758561,1.3173199494461345,0.41481994944613454,0.0632811750075275,166660
20,0,-0.03857625593384303,0.2690426118261001,-0.04041555681866978,0.26753926077185014,0.4427089351665519,0.4485505435022589,0.4404533276359138,0.4455753526338146,0.8220485579744494,0.37079855797444944,0.0632811750075275,166660
40,0,-0.003366378706465058,0.19197280104625172,-0.0071123168717853085,0.18833459105442962,0.15051797633970307,0.27570104986570915,0.1417653597223262,0.2672407285141701,0.4253165247351154,0.1996915247351154,0.0632811750075275,166660
100,0,0.06367743641724997,0.15185683479240406,0.062470111066069235,0.15069027724246065,0.14599241256799758,0.15926870182955047,0.14542684917796286,0.15882951955242022,0.17477281750243634,0.08452281750243634,0.0632811750075275,166660
10,1,-0.012575496401863435,0.40381861474298664,-0.009216430745296548,0.4049982894808887,0.8262936448417568,0.8286887876753709,0.8389000000204201,0.8442486083179646,1.4106556182847507,0.5081556182847508,0.0632811750075275,166660
20,1,-0.13830595483139574,0.15289437765925695,-0.13993778000371201,0.15227809263462258,0.4607910033183741,0.4638253852432291,0.4477448935357395,0.4478399887826589,0.7840744834688547,0.3328244834688547,0.0632811750075275,166660
40,1,0.051820989197600954,0.2488585314428385,0.04373107262722505,0.24159213847069497,0.20634571401314064,0.27783957637992357,0.20279992011102743,0.2733825919756743,0.4248449958087748,0.19921999580877478,0.0632811750075275,166660
100,1,0.06924087503449629,0.1576692337684137,0.06806794333893951,0.1563004556066449,0.1692488805065603,0.16950029067411995,0.16807098074438664,0.16828719410500712,0.18216197500775166,0.09191197500775167,0.0632811750075275,166660
10,2,-0.30620676101128563,0.03760272055046636,-0.30710139353360055,0.03672765812847896,0.27204336225163844,0.4453190226533327,0.2656871297373159,0.4407785133896681,1.2649074572207968,0.3624074572207968,0.0632811750075275,166660
20,2,-0.05364707437355027,0.2504732220280042,-0.06283810399190012,0.24233665992416337,0.29201027048302847,0.36997460387728637,0.28422667081560676,0.36381348406147784,0.7411214991118174,0.28987149911181737,0.0632811750075275,166660
40,2,-0.008177040647280804,0.18796846250471555,-0.00832681303931494,0.186897398370093,0.16918486323747123,0.263721874661038,0.15974637786392965,0.2541342829656218,0.38937689292711,0.16375189292710998,0.0632811750075275,166660
100,2,0.15416045091118236,0.16715837227255242,0.15102248803703894,0.16348500080671588,0.17023487435546664,0.17120788951375904,0.16929559989947537,0.17027005576188062,0.1833022374639981,0.0930522374639981,0.0632811750075275,166660
10,3,-0.2305103268553658,0.1492003918951045,-0.22908696038974619,0.15043144279128307,0.72476066177335,0.7228363125224179,0.7372473369541669,0.7354294136987946,1.3726365351042231,0.47013653510422315,0.0632811750075275,166660
20,3,-0.13813103686939424,0.1556755471495704,-0.1431694233618567,0.15117284448459636,0.44365218044807336,0.45137630813931506,0.42710260635278124,0.43113145586883495,0.7843306757977517,0.33308067579775175,0.0632811750075275,166660
40,3,-0.011809913109836138,0.18383374055418894,-0.02117560471589673,0.17442884153731772,0.25800999676389474,0.2677553971208644,0.25534666111528725,0.2654247049335289,0.4199014346043213,0.19427643460432129,0.0632811750075275,166660
100,3,0.1518414487453265,0.17407326702075182,0.14892891808898778,0.17123562479352034,0.17622343989679454,0.17645650039820104,0.17577630792142648,0.1759833772335035,0.18978218177100548,0.09953218177100548,0.0632811750075275,166660
10,4,-0.10735157966379641,0.12141987415943989,-0.10245706411332786,0.12671796417240053,0.6135937053509336,0.6135838191624534,0.6186519005746239,0.6185991223897052,1.2543859360487133,0.3518859360487133,0.0632811750075275,166660
20,4,-0.14233026817317215,0.14656906623046106,-0.14042975032597385,0.1493788858282192,0.20068313738566626,0.3565157205316847,0.21645480269309936,0.3717150355488393,0.7616604409213341,0.31041044092133413,0.0632811750075275,166660
40,4,0.03191826868733117,0.22886285763829653,0.026689471167256427,0.22310931905710532,0.31780539426527527,0.3231776743078126,0.32813848746302143,0.3330787811185235,0.4586397304730432,0.2330147304730432,0.0632811750075275,166660
100,4,0.11716523115518092,0.20607314695491574,0.11436541177028818,0.2033002715659545,0.1230276473831455,0.20521976932793065,0.12251018505473596,0.2047216358011376,0.2251227397715807,0.1348727397715807,0.0632811750075275,166660
10,5,0.07362093893982706,0.49812759361453907,0.07766937519886612,0.5031541434480838,0.46594120372695175,0.6626078113679061,0.46599555659241704,0.6666305966499312,1.3860988985302507,0.48359889853025073,0.0632811750075275,166660
20,5,-0.04012023287545383,0.26220135594441524,-0.04433490753096898,0.25607915917246815,0.374186870425264,0.3984203844705086,0.3673227053177199,0.39171735069519537,0.7834007475901439,0.3321507475901439,0.0632811750075275,166660
40,5,0.060012082899809256,0.25905475793828875,0.055420824936480324,0.25473301830590994,0.2918327415484718,0.2929914483092642,0.2937438880015996,0.29559670194279664,0.4282336524850283,0.20260865248502832,0.0632811750075275,166660
100,5,0.10811143878578681,0.19543461261118014,0.10763061242817532,0.19507625984004426,0.16146591363050727,0.19580019184600506,0.1610289325763725,0.19533224346874534,0.21322461972630702,0.12297461972630702,0.0632811750075275,166660
10,6,-0.1182077473073354,0.26955867801594097,-0.12146108668902258,0.2686959270578243,0.7856676289368238,0.7854374442010479,0.7728455889441214,0.7729544260689989,1.3094085495061814,0.4069085495061814,0.0632811750075275,166660
20,6,-0.1197478138376896,0.18061393698646513,-0.12479163023505643,0.17533821804806343,0.3747329673486271,0.3752987965384044,0.37408606973184183,0.37423914829242516,0.8104105307119096,0.3591605307119096,0.0632811750075275,166660
40,6,0.06371668638987499,0.26455707181032545,0.059383833615916475,0.2595555525379015,0.20645730001289306,0.2975321249369237,0.21107759039573198,0.3025770206823432,0.44382376163729864,0.21819876163729865,0.0632811750075275,166660
100,6,0.10323529733671305,0.19234637353118852,0.10230314913577204,0.19136504296921142,0.11567329189058338,0.19789236399487697,0.1154306338411475,0.19767212843362733,0.21155208246692148,0.12130208246692148,0.0632811750075275,166660
