Nx,trial,ChaoFOM,ChaoFON,ChaoFRM,ChaoFRN,ChaoIOM,ChaoION,ChaoIRM,ChaoIRN,empirical,miller,HyLeak
15,0,412.8480222225189,461.72363662719727,462.4443826675415,459.070219039917,52.98216199874878,51.05725932121277,53.05644965171814,53.24884915351868,0.0091500282287597,0.0176503658294677,0.679
31,0,564.1439776420593,411.652040719986,529.4706194400787,553.8707394599915,21.46910333633423,20.645798444747925,19.910186767578125,26.617255687713623,0.0224630832672119,0.0225496292114257,0.674
62,0,158.07614755630493,108.13030791282654,147.9459104537964,133.91762447357178,29.70078158378601,17.087019443511963,30.051511764526367,20.89334750175476,0.0128021240234375,0.0129039287567138,0.665
155,0,51.04538917541504,65.47315573692322,64.64645910263062,64.74471187591553,3.959092378616333,3.8658370971679688,3.807359933853149,3.834024429321289,0.0239505767822265,0.0240290164947509,0.667
15,1,445.7887859344482,484.7660586833954,439.98907804489136,445.71548676490784,50.37080645561218,47.94291973114014,50.49919772148132,51.685736656188965,0.0205790996551513,0.0206763744354248,0.667
31,1,556.1340789794922,410.4549403190613,522.7399582862854,628.1660578250885,31.11938118934632,20.723652601242065,36.76052403450012,21.25381183624268,0.0224804878234863,0.0226075649261474,0.648
62,1,110.74155902862547,115.59590482711792,140.5364854335785,141.22791528701782,27.99463176727295,15.43694305419922,27.903822660446167,26.97105383872986,0.0237505435943603,0.0240440368652343,0.651
155,1,64.00028324127197,65.68225693702698,60.47676920890808,64.8683443069458,2.8269920349121094,4.071579217910767,4.229670524597168,2.4840304851531982,0.0242280960083007,0.024362564086914,0.647
15,2,484.3094966411591,482.0158722400665,442.65642786026,383.1475191116333,31.31058144569397,43.79378080368042,30.96026110649109,53.47634768486023,0.0211942195892334,0.0211174488067626,0.658
31,2,533.0205919742584,585.5516395568848,540.2381119728088,659.4319107532501,38.4675772190094,22.107731580734253,29.82220196723938,35.34972786903381,0.0122087001800537,0.0123343467712402,0.6900000000000001
62,2,209.48419332504272,119.7542655467987,201.2446734905243,188.45624804496765,34.73962378501892,34.38236474990845,35.95397734642029,34.868900775909424,0.023303747177124,0.0233891010284423,0.662
155,2,35.51736378669739,65.91468739509583,63.73420858383179,64.54373264312744,3.617032527923584,3.614260673522949,2.603950262069702,3.689674139022827,0.0243721008300781,0.0244882106781005,0.638
15,3,302.5771644115448,320.91758489608765,421.0085778236389,392.2372899055481,52.41544032096863,52.17428159713745,45.40148711204529,53.55472660064697,0.0114011764526367,0.0114941596984863,0.6890000000000001
31,3,537.5344138145447,588.5565505027771,642.6900482177734,577.0446212291718,32.893794536590576,24.74094319343567,34.13288640975952,32.97340798377991,0.0121734142303466,0.0123116970062255,0.668
62,3,214.6565907001496,215.25494122505188,180.724438905716,197.8803036212921,20.83004069328308,17.566392421722412,31.98090553283692,17.68770956993103,0.0238635540008544,0.0239276885986328,0.671
155,3,35.643362283706665,43.70924735069275,46.64430618286133,62.14370036125183,3.2536768913269043,3.131606340408325,3.1711459159851074,3.1550936698913574,0.0245232582092285,0.0246384143829345,0.6950000000000001
15,4,329.7492725849152,465.22314953804016,404.1284968852997,445.504456281662,51.42622971534729,52.46098136901856,52.48680377006531,50.933727741241455,0.0199098587036132,0.0201528072357177,0.679
31,4,623.3648679256439,627.4783093929291,562.8271720409393,560.6904556751251,29.10515832901001,35.30684542655945,35.410308599472046,35.57166290283203,0.0224182605743408,0.0226056575775146,0.682
62,4,281.1220462322235,249.53111481666565,232.14919543266296,281.93179535865784,15.367979526519775,15.426321744918823,15.479007005691528,15.592311143875122,0.023416519165039,0.0236022472381591,0.648
155,4,63.72642874717712,65.53919696807861,63.32303285598755,65.12095618247986,3.5041627883911133,3.350164890289306,3.277554988861084,3.3802740573883057,0.0129575729370117,0.0212852954864501,0.657
15,5,473.5390155315399,494.8306202888489,465.4753384590149,482.81004428863525,54.044888496398926,48.11150527000427,54.91064190864563,54.65017652511597,0.0206832885742187,0.0206744670867919,0.667
31,5,390.74059081077576,553.440149307251,530.3901121616364,454.436772108078,32.59657835960388,19.085362672805783,32.883827686309814,23.111889123916622,0.0223469734191894,0.0223381519317626,0.679
62,5,139.45616102218628,175.0090537071228,171.8555784225464,168.0193817615509,14.856289386749268,26.89853072166443,18.167892456054688,14.920376062393188,0.0236179828643798,0.0236408710479736,0.668
155,5,46.05168390274048,54.893184423446655,59.83073854446411,59.272748708724976,3.3200395107269287,3.231832981109619,3.471652746200561,3.38285756111145,0.0130257606506347,0.0131208896636962,0.778
15,6,433.3861119747162,497.379650592804,418.1361310482025,428.9824948310852,28.11521863937378,48.52306842803955,28.15129852294922,47.06000208854675,0.0211989879608154,0.021364688873291,0.67
31,6,515.973338842392,609.8858940601349,607.0715005397797,661.9082725048065,21.63628554344177,37.824244022369385,22.94255924224853,24.77493524551392,0.0122158527374267,0.0122787952423095,0.673
62,6,157.77359890937805,227.156941652298,255.43429899215693,269.5254952907562,25.42444610595703,27.30820155143737,15.664069652557371,27.472344636917114,0.012679100036621,0.0127851963043212,0.647
155,6,64.83153009414673,52.48534750938416,62.29984378814697,56.33998680114746,3.7401413917541504,3.828538656234741,3.88356351852417,3.895406484603882,0.0130927562713623,0.0131256580352783,0.777
15,7,264.2607448101044,307.3885827064514,319.34406995773315,311.0801410675049,51.03754782676697,51.11851525306702,50.78823685646057,51.476767778396606,0.0209488868713378,0.0210709571838378,0.68
31,7,721.3906230926514,596.7677330970764,726.8938939571381,701.8294408321381,23.072731256484985,24.24529767036438,23.28802609443665,23.304043292999268,0.0224485397338867,0.0225770473480224,0.669
62,7,272.55386233329773,154.68971061706543,228.5533664226532,270.2748737335205,15.62032437324524,25.70801281929016,21.22005319595337,25.078758001327515,0.01267671585083,0.0127260684967041,0.663
155,7,61.827375173568726,61.34332013130188,55.37937378883362,61.01441359519959,3.771481275558472,3.774316549301148,3.458575487136841,3.782778024673462,0.0237674713134765,0.023942232131958,0.657
15,8,211.50592255592343,212.3938226699829,352.8146300315857,353.2200572490692,55.167394161224365,41.97748398780823,55.85590958595276,56.9916615486145,0.0113193988800048,0.0114238262176513,0.661
31,8,358.49482464790344,636.0812344551086,541.4121518135071,551.187983751297,38.02238869667053,38.6700119972229,31.722973585128784,38.83377504348755,0.0220682621002197,0.0223684310913085,0.68
62,8,89.68753409385681,105.65234756469728,139.80279302597046,162.60836625099182,27.090048789978027,27.161012649536133,27.267422676086422,27.285569190979004,0.0158169269561767,0.0126223564147949,0.6990000000000001
155,8,36.22673416137695,60.06463837623596,63.12061643600464,59.49868607521057,3.626611471176148,2.472036123275757,2.3251383304595947,3.6271486282348633,0.0258450508117675,0.0261845588684082,0.652
15,9,288.5289454460144,309.0050673484802,437.3104100227356,412.8729100227356,51.70091414451599,51.76177144050598,52.0443058013916,52.18205046653748,0.0113370418548583,0.0114223957061767,0.658
31,9,518.4127037525177,646.49045753479,630.3874850273132,629.6383647918701,39.47046160697937,38.24698448181152,39.78694558143616,39.79418992996216,0.0225107669830322,0.0226085186004638,0.661
