Nx,trial,ChaoFOM,ChaoFON,ChaoFRM,ChaoFRN,ChaoIOM,ChaoION,ChaoIRM,ChaoIRN,empirical,miller
32,0,71906.63545393944,72196.5070464611,103596.11865353584,105278.37582659721,4505.719525098801,4912.715878725052,5149.320529460907,4578.290863990784,0.2150440216064453,0.24805688858032227
64,0,65811.4838693142,63335.90491104126,90756.1131761074,87285.06091547012,6796.761028051376,5734.572756290436,6675.244971513748,7196.797461509705,0.3087589740753174,0.30887532234191895
128,0,14032.914880037308,12134.973275184631,36608.28095626831,36476.18331408501,8393.119616031647,8336.929973840714,7198.389981031418,7616.976077079773,0.3810460567474365,0.373873233795166
320,0,7696.303849935532,7643.426155328751,8756.844642400742,9362.59408044815,10008.457544088364,8853.942852258682,9610.449072122574,7756.3116002082825,0.7860703468322754,0.7834732532501221
32,1,80817.42956113815,80048.50259304047,91492.84311270714,97480.74374127388,4426.748805761337,5946.942357301712,4364.890073060989,5652.052123308182,0.4589850902557373,0.4593181610107422
64,1,99865.49614787102,102154.02762508392,109163.62146902084,121306.80546784401,5762.6810574531555,6636.264247179031,7030.2219886779785,6191.2316863536835,0.5728058815002441,0.5753657817840576
128,1,13435.197087287903,12810.123526334763,35860.36559653282,33791.402866601944,9073.04726433754,8080.387105226517,7123.531504869461,8474.151394605637,0.6755731105804443,0.6736011505126953
320,1,7137.193075418472,7818.7542905807495,7981.4908220767975,7387.477847576141,8548.291547775269,9811.562920808792,7848.782699346542,9289.823974370956,0.4235410690307617,0.42456769943237305
32,2,72121.41855359077,75983.24488162994,96029.76092362404,95304.59598517418,5298.160484552383,5716.390151023865,4814.9574229717255,5863.688744544983,0.45386719703674316,0.45770835876464844
64,2,70349.0248837471,70245.5254600048,83797.3257598877,92368.04209041595,6110.479547023773,7296.106497764587,7004.246889591217,6449.281513214111,0.30997586250305176,0.31081461906433105
128,2,11949.644905090332,14142.931636095047,34101.53964185715,35063.961099386215,8258.554602622986,7875.975550889969,9131.737827062607,8705.760461091995,0.367311954498291,0.3680438995361328
320,2,7686.974485635757,7345.083751440048,7860.649051904678,8733.893045425415,7833.104942321777,9032.796377420425,10384.111956596375,9079.886462211609,0.7933311462402344,0.7914087772369385
32,3,77989.5731921196,74111.45328426361,88684.89342069626,102977.06062912941,5709.0478847026825,5779.443807840347,5466.394922018051,5464.4481954574585,0.45998668670654297,0.4619472026824951
64,3,70146.75853776932,63589.47472023964,93950.863478899,83733.90817117691,6893.919698238373,7051.616695642471,6465.761528253555,6905.743419408798,0.5706639289855957,0.570465087890625
128,3,14022.498944044113,13469.944831371307,36577.99763703346,35847.2103331089,9253.884554862976,9112.860821962357,7548.977676868439,6863.613816022873,0.6709096431732178,0.6745052337646484
320,3,8117.2952444553375,8248.985506534576,8242.835812568665,8212.183152198792,8872.66049170494,8580.34189414978,8515.477333545685,8244.434153318405,0.7349841594696045,0.7369258403778076
32,4,75249.70598340034,78231.06440544128,91277.18430709839,102702.29492974281,5703.151348829269,4343.798022508621,5363.657490968704,5213.918197393417,0.4581465721130371,0.4596729278564453
64,4,62557.778636693954,59918.615540504456,85429.42509865761,86751.64395523071,5632.770443201065,7083.759249448776,6214.444455623627,6311.024217128754,0.3081538677215576,0.30900073051452637
128,4,13120.081403493881,14318.47602891922,34724.024933338165,33044.54552483559,8430.690675735474,8766.476650238037,7030.047824859619,7683.684333562851,0.6818108558654785,0.6796164512634277
320,4,8156.676414012909,7424.9201836586,9252.617953300476,7878.787515640259,8432.802725315094,9366.922024726868,8564.486957788467,8694.009119987488,0.7347092628479004,0.4289422035217285
32,5,68024.99965500832,79605.64454889297,92284.26528000832,98264.25225996971,4985.831413030624,5210.048866510391,4988.50782084465,5598.363760709763,0.43181872367858887,0.43183231353759766
64,5,63755.06155395508,61639.104920864105,84384.02521181107,86122.09046936035,6713.789036512375,7263.971368312836,6722.530481100082,6917.821293115616,0.567267656326294,0.5659143924713135
128,5,14526.434834480286,12230.537118911743,33916.065113544464,39052.06944513321,8358.382161140442,8373.524620294571,9304.570153474808,9465.97178196907,0.675670862197876,0.67551589012146
320,5,7810.387560129166,8457.887553930283,9801.987098693848,9012.532519340515,9513.489448070526,8521.271590948105,7942.4868750572205,8823.992458343506,0.7933123111724854,0.79624342918396
32,6,80916.37124586105,78697.08907961845,105529.79542398453,98693.59319734573,5109.144426345825,5955.065711975098,6005.915595293045,5679.295962095261,0.24489974975585938,0.24549651145935059
64,6,90153.39033603668,102054.83800435066,129808.37789845467,135236.35965919495,5023.12038564682,5369.621298789978,6247.024442195892,6806.078645467758,0.5521490573883057,0.553903341293335
128,6,11409.81623840332,13913.70010972023,33762.660284757614,34956.7516746521,8890.923553466797,7443.370567083359,7969.398040056229,8508.616796016693,0.6696078777313232,0.6689159870147705
320,6,7974.804336071014,5110.253036499023,7908.3648998737335,7916.027795791626,7622.952277898788,10200.302953958511,7928.494018793106,9839.61702299118,0.7848036289215088,0.7832591533660889
32,7,74100.17996764183,72755.6096765995,96988.49081516266,100137.04134559631,5447.916770458221,4614.7171626091,5766.169458389282,5386.752885580063,0.24598002433776855,0.24648714065551758
64,7,103759.87711453438,109002.95758366585,131875.61222839355,130775.04003286362,6803.026935338974,5514.833315610886,6738.615969657898,6423.5517563819885,0.306459903717041,0.3091697692871094
128,7,13442.788875818253,10608.700626373291,30775.34412741661,36332.89853835106,9257.02974152565,8498.247198581696,9344.20226240158,6818.977560520172,0.6786086559295654,0.6777961254119873
320,7,8474.053338766098,7453.961977720261,9012.362903118134,10140.63230395317,10062.273730278015,9948.282751083374,10019.91368818283,10246.415175676346,0.7870676517486572,0.7836477756500244
32,8,75759.13612008095,75097.30033636093,101118.98719668388,97207.27051615715,5890.434074878693,4651.638607978821,5709.053431749344,5931.536407709122,0.24768948554992676,0.24883365631103516
64,8,113910.11132001877,107832.34939789772,100819.25862765312,133599.34354567528,5690.513125181198,6483.203296661377,6652.386844396591,5461.046022891998,0.5679764747619629,0.5707826614379883
128,8,11842.429982662201,13407.960759162903,32206.670845508575,34745.79008150101,8298.453351736069,6864.149392604828,8621.04600405693,8722.20712852478,0.6736717224121094,0.6753931045532227
320,8,8108.524796009064,6682.09425163269,8160.695111751556,7868.284553289413,9858.59776520729,8873.080679655075,8109.3201422691345,10307.817743778229,0.7788960933685303,0.776435375213623
32,9,71859.7457716465,73879.40246009827,97253.89035272598,97998.7045981884,5782.057431936264,4187.778398513794,4287.638323068619,3963.309381723404,0.4613211154937744,0.4584822654724121
64,9,59597.45902252197,62805.15778708458,81826.73929834366,85617.99669480324,6251.630239009857,5277.125690460205,6845.308374166489,5995.455709218979,0.31411051750183105,0.31813669204711914
128,9,14445.304610729218,15543.46973490715,39818.07041811943,31975.57103252411,7573.244123697281,8855.987232208252,7603.365214109421,8349.368116617203,0.6821541786193848,0.6836681365966797
320,9,7613.51242351532,8225.110341310501,8480.805248498917,9757.765719175339,8396.272456884384,7660.05189204216,7135.3062126636505,8702.222769737244,0.42438173294067383,0.4309523105621338
32,10,73672.66854429245,77515.52446866035,94635.13027715683,92758.0079703331,4714.93225312233,5287.335873126984,4384.201386451721,5248.097486257553,0.4539632797241211,0.45732569694519043
64,10,65853.04662251472,57881.48204636574,83673.95521712303,85852.92870616913,5727.650244951248,5682.545936584473,7114.358903169632,6723.2669796943665,0.5713706016540527,0.5666615962982178
128,10,12389.06647515297,14062.63725733757,33296.43707418442,34297.335384845734,7850.167003154755,8993.319982528687,7049.3715217113495,7768.930910110474,0.6796605587005615,0.680079460144043
320,10,7117.750023603439,6458.36736035347,8347.755108594894,7962.045659303665,9045.471767902374,8320.90603852272,9899.746224880219,8811.444084405899,0.4248998165130615,0.4425394535064697
32,11,68517.4472231865,77854.11802148819,94567.23392295837,95818.47876501083,5860.239604473114,5316.019739627838,5905.003140449524,5220.753321886063,0.4612407684326172,0.45749998092651367
64,11,104497.64744448662,104478.30962848663,115225.98479104042,115483.40294504166,7198.842448711395,5949.0550746917725,6423.78058719635,7352.589004278183,0.5724022388458252,0.5727787017822266
128,11,14756.362004756927,15894.506226062775,37724.6141974926,35827.40283584595,9173.534747838974,6634.923645496368,8690.538692712784,5739.88501906395,0.6762373447418213,0.6784379482269287
320,11,8337.060156106949,7469.960115194321,7444.804211139679,9099.829726219177,9581.09461069107,8714.42078280449,8387.03921675682,9586.73373413086,0.43433165550231934,0.4344801902770996
32,12,71788.03365468979,75191.84657979012,98008.9114727974,94417.84941625595,5406.390234231949,5509.552268505096,5120.570830345154,5679.011853456497,0.45920801162719727,0.4722733497619629
64,12,106109.08254599571,108683.83123159409,88135.45786762238,122609.73513865471,6669.077081441879,6401.1009249687195,7296.271737575531,6293.074608325958,0.5694613456726074,0.5694034099578857
