Nx,trial,ChaoFOM,ChaoFON,ChaoFRM,ChaoFRN,ChaoIOM,ChaoION,ChaoIRM,ChaoIRN,empirical,miller,GT,N,HyLeak
5,0,0.3541442291724846,0.9019939803060946,0.3165927222666042,0.8551118714874668,0.727659755081215,0.8304354117088247,0.6266165163379546,0.7327440573376882,0.9063137138648344,0.2763137138648343,0.4645658955892293,1000000,0.36098725212651983
10,0,0.3292665083096556,0.644063535413492,0.3215943240615758,0.6399960838830575,0.4773616095438063,0.6226841332921749,0.4204094528596138,0.5711347949172788,0.6816363638908713,0.3216363638908713,0.4645658955892293,1000000,0.3509903002830449
20,0,0.3223664037203776,0.493184916857984,0.3122000779482635,0.4853018031780932,0.5642437817577229,0.5738040229825159,0.5152685442804629,0.5243958420700713,0.5833345692708769,0.3808345692708769,0.4645658955892293,1000000,0.35395854381214026
50,0,0.3521581003606968,0.4001775762157416,0.3508120629248957,0.3984413908575138,0.4624603070419089,0.4614894486818042,0.4525153577349682,0.4534022564840589,0.4670839699650937,0.3860839699650937,0.4645658955892293,1000000,0.34900393325925627
5,1,0.452007794006849,1.06519699856609,0.4170046776891893,1.0306013729888384,0.6628962741078299,0.875608964374891,0.6659712784986634,0.9036847611958976,1.0441766659019214,0.4141766659019213,0.4645658955892293,1000000,0.36327735719695214
10,1,0.4818984969619135,0.7304122759118116,0.4747434182513421,0.724787947157333,0.5514271637360526,0.6898574576226574,0.5364456657109927,0.6701589360289121,0.7247294434571141,0.4097294434571141,0.4645658955892293,1000000,0.3680036229711339
20,1,0.4823444350684543,0.6705760435687526,0.4668440889508985,0.6492682487889979,0.6257828152726146,0.6306223247614696,0.622885265347448,0.6324647994350506,0.6693596065862977,0.4893596065862977,0.4645658955892293,1000000,0.3722747717742002
50,1,0.3954094493454869,0.4716167450917324,0.3934985510394184,0.4713872264352844,0.5058638255226906,0.5258088951714804,0.4930562469970171,0.5134345803547934,0.5176344713871392,0.4366344713871392,0.4645658955892293,1000000,0.34083131445552295
5,2,0.3989449578950468,0.7448119647124891,0.3802428786742637,0.7170096582126225,0.5040921659458404,0.7632333716714079,0.4687242393916172,0.7303297719057357,0.8265845622936383,0.2865845622936382,0.4645658955892293,1000000,0.3580010042046045
10,2,0.3058094536096634,0.5921603568191269,0.298043827178651,0.5808847068276504,0.6118668764796203,0.6996468033020836,0.4846424185328517,0.5725978078365928,0.6661204190220813,0.3511204190220813,0.4645658955892293,1000000,0.36328104099491526
20,2,0.4652186006526738,0.6060252829515701,0.4545644333926444,0.6034278549815608,0.4904898153475183,0.6239643916187048,0.4898929737457493,0.6230691292160512,0.631925704167831,0.474425704167831,0.4645658955892293,1000000,0.36066664775828144
50,2,0.4598806145887539,0.5291090672815467,0.4571739303911798,0.5268011570891099,0.5040608128710955,0.5417352314757466,0.5032816571089718,0.5409560757136229,0.542797957870806,0.4617979578708059,0.4645658955892293,1000000,0.33959261054417617
5,3,0.3401429188692234,0.8379226844788153,0.3210866517539175,0.8120715887426987,0.5167604466965207,0.7515095276285545,0.4635917515575053,0.7069688882845951,0.7594019046635294,0.1294019046635294,0.4645658955892293,1000000,0.3555213678030676
10,3,0.3234350963145612,0.6012505598152534,0.3265919780139022,0.5996994694308133,0.5274058038218693,0.6360541821532543,0.4714221233774346,0.5828950527848444,0.6683089217649694,0.3083089217649694,0.4645658955892293,1000000,0.3563581732495884
20,3,0.4218454333631797,0.5521941432358102,0.4190759087384156,0.5510246938754616,0.5959909730318232,0.6115487603265225,0.5570588497719354,0.5625180007817986,0.6272460896122762,0.4247460896122762,0.4645658955892293,1000000,0.3671587783228046
50,3,0.4299296935606678,0.4705239492089861,0.4285191289498207,0.4713446236608935,0.505415685434269,0.5283081163388421,0.4885190954601127,0.5116066873651172,0.5249062015327461,0.4439062015327461,0.4645658955892293,1000000,0.33908573913250967
5,4,0.2975151859438348,0.7319988292927829,0.2825428537424891,0.719174960359189,0.6691167920543892,0.8353256228741852,0.3503324164724164,0.5164759452690575,0.788300663863267,0.338300663863267,0.4645658955892293,1000000,0.34911115170005863
10,4,0.5023485900204793,0.7757819771629254,0.4819352492024549,0.7478126507372984,0.5537285652135989,0.7647378481077219,0.484617360891948,0.6960897386095936,0.7440761387125052,0.4290761387125052,0.4645658955892293,1000000,0.3896107669023958
20,4,0.3926406248513961,0.586449146385051,0.3753348924736255,0.5667329974070103,0.4667021452053327,0.6336451575051344,0.431266092498801,0.595968976825741,0.5932191106353963,0.3907191106353963,0.4645658955892293,1000000,0.3502825826212332
50,4,0.4038906359051381,0.4841667951564883,0.397093087772551,0.4761137016091762,0.4509081219925379,0.4923420404721421,0.4483379206115339,0.4894482642206538,0.4989449300379949,0.4179449300379949,0.4645658955892293,1000000,0.3380560422818701
5,5,0.3307847964837277,0.804872719407253,0.2871413298953936,0.7492054525898463,0.4462012227624293,0.5462012227624293,0.4462012227624298,0.5462012227624297,0.6063223508353457,0.3363223508353457,0.4645658955892293,1000000,0.35608274074356494
10,5,0.100399690394359,0.3030764207164637,0.1041701874160807,0.3053143839189302,0.6086853503667179,0.6598019613294479,0.4752247236034064,0.5224757018247068,0.564163266331378,0.204163266331378,0.4645658955892293,1000000,0.3599267349189028
20,5,0.2846623795402723,0.4457618110803663,0.2619047823680336,0.4215962287908914,0.4034041647819844,0.4627711447312851,0.3918210304676109,0.4540695459289689,0.4726167492600424,0.2926167492600424,0.4645658955892293,1000000,0.37879497829888703
50,5,0.3416775182264656,0.3971419129367792,0.3385865195793674,0.3969383241947122,0.4157089810135341,0.4451962874735261,0.4007867864933032,0.4298859390090791,0.4476438197219643,0.3666438197219643,0.4645658955892293,1000000,0.33537434067652383
