Nx,trial,ChaoFOM,ChaoFON,ChaoFRM,ChaoFRN,ChaoIOM,ChaoION,ChaoIRM,ChaoIRN,empirical,miller,GT,N,HyLeak
6,0,0.2456477491768797,0.8680848761344266,0.1658353903727364,0.7965845902584119,0.6438084311598019,0.7593665428267794,0.4745412422335259,0.5921637234350455,0.6647611802721913,0.1832796987907098,0.2187838228800611,999999,0.001298460324710724
12,0,0.2683867399042176,0.6447003898986166,0.1896809201951768,0.5717331957390538,0.438558967657175,0.4990569990227479,0.3835800359844838,0.4457841192054695,0.5050234300007475,0.2642826892600067,0.2187838228800611,999999,0.02244207652430882
24,0,0.2690317247932033,0.4395721135033772,0.2517476633671933,0.4235816015988019,0.4214937710119605,0.4256846038644325,0.3806765523860762,0.3845353649127988,0.397559135189911,0.2571270364244789,0.2187838228800611,999999,0.11045344103826639
60,0,0.3077036893950921,0.3117861815491372,0.2816095097604444,0.2829635156142577,0.2913765199812908,0.291984115464186,0.2858570965329134,0.2858903569778742,0.2854501442839314,0.2212526134197339,0.2187838228800611,999999,0.02684622991539824
6,1,0.2291541044908921,0.7192769940122197,0.2300362658282497,0.713628626440506,0.6124698903758448,0.7266073363991186,0.4034854560350152,0.5231538466146471,0.6662772699938309,0.1847957885123494,0.2187838228800611,999999,0.0
12,1,0.1823741272256252,0.561925339370016,0.1876197136675357,0.5545465690288709,0.4173909641742285,0.4771193424575405,0.3672216358360468,0.4236378038684586,0.4763937062435941,0.2356529655028534,0.2187838228800611,999999,0.08434418706283643
24,1,0.2132745844613612,0.4104395664580519,0.1546109614954434,0.3518188966736749,0.3285095068977243,0.3513007695087187,0.3065847821075218,0.3306524569510143,0.3407948839095054,0.2003627851440733,0.2187838228800611,999999,0.03879198827031299
60,1,0.2791935300289735,0.2793952654107116,0.2422109467430964,0.2434780025787848,0.2364308662588585,0.2551629391038373,0.2259212196644848,0.2445503391117074,0.2484276851277922,0.1922548456216193,0.2187838228800611,999999,0.27824318631595585
6,2,0.2803416500997273,0.9855215836445124,0.1657206921294363,0.8524352238170526,0.5650426501984476,0.6871199556430813,0.4617342859696604,0.5879412288322524,0.7216175452259455,0.3203829773247109,0.2187838228800611,999999,0.021644816608933935
12,2,0.2339853152582428,0.6210618164542161,0.1244077980812381,0.5089314778325971,0.4757255181896908,0.5016555767306653,0.393050526857455,0.4214062722114728,0.4500909544299345,0.1692267568990703,0.2187838228800611,999999,0.03781935131642222
24,2,0.2046701481930723,0.3842127726597057,0.1501696746644647,0.3285112513315319,0.2253675493695249,0.3237926506242451,0.224107136054244,0.32312997868574,0.3262357638410638,0.1858036650756316,0.2187838228800611,999999,0.0042857051884938
60,2,0.2953953033637114,0.2939774378077009,0.2647634551843867,0.2644562911444483,0.2491285843458479,0.2720847956407073,0.2419175440868297,0.2653060911797908,0.2664483516328584,0.2022508207686608,0.2187838228800611,999999,0.41249249556251577
6,3,0.3136281411920227,0.9910287025650896,0.1760830662287163,0.8653615027962712,0.5817677529948208,0.6889883153229938,0.4942522992450109,0.6085901221000116,0.7566323435617925,0.2751508620803111,0.2187838228800611,999999,0.042969521260096795
12,3,0.2163539956246664,0.5774186108988607,0.1670689566580326,0.5267677687377017,0.4837880037744798,0.5057507037241368,0.3929601755922162,0.4168147077440294,0.4627401208618087,0.2219993801210679,0.2187838228800611,999999,0.13939602209285312
24,3,0.2481954988476884,0.4605266486388408,0.2155933657822938,0.423244452944636,0.392856236220543,0.4200405807713362,0.3732217274122064,0.4002541026916095,0.4038612259180008,0.2433673987575069,0.2187838228800611,999999,0.10141524460398434
