Nx,trial,ChaoFOM,ChaoFON,ChaoFRM,ChaoFRN,ChaoIOM,ChaoION,ChaoIRM,ChaoIRN,empirical,miller
2,0,1.4063045978546143,1.3299055099487305,1.4773812294006348,1.379237174987793,0.042250633239746094,0.04050445556640625,0.038238525390625,0.03721022605895996,0.0003390312194824219,0.0002620220184326172
4,0,2.4033427238464355,2.389802932739258,2.4567501544952393,2.4439501762390137,0.8854005336761475,0.8568246364593506,0.8953943252563477,0.8669195175170898,0.000370025634765625,0.0004055500030517578
8,0,1.5121800899505615,1.5254685878753662,1.5091111660003662,1.498666524887085,0.36025023460388184,0.34009861946105957,0.36398816108703613,0.3482699394226074,0.0003743171691894531,0.0004076957702636719
20,0,1.158787727355957,1.226724624633789,1.1495912075042725,1.1680800914764404,0.039110660552978516,0.03541755676269531,0.034928321838378906,0.0329742431640625,0.0004143714904785156,0.00045752525329589844
2,1,2.3051483631134033,2.0615789890289307,1.6194801330566406,1.5778331756591797,0.0414881706237793,0.035898685455322266,0.0448603630065918,0.042745351791381836,0.0003209114074707031,0.00035691261291503906
4,1,1.3072905540466309,1.979379415512085,1.6273877620697021,2.084733724594116,1.2204210758209229,1.0174081325531006,1.2589218616485596,0.8591480255126953,0.0003514289855957031,0.00038909912109375
8,1,3.301117420196533,3.2946455478668213,3.2637226581573486,3.303788900375366,0.38752222061157227,0.39566659927368164,0.40678954124450684,0.39078545570373535,0.00042629241943359375,0.0004642009735107422
20,1,1.2561659812927246,1.3475372791290283,1.2713890075683594,1.350233554840088,0.039073944091796875,0.035469770431518555,0.04095005989074707,0.039272308349609375,0.00041031837463378906,0.0004684925079345703
2,2,2.26529860496521,2.3626625537872314,2.281954288482666,2.2742955684661865,0.041629791259765625,0.04100751876831055,0.04477286338806152,0.040764570236206055,0.000347137451171875,0.00038242340087890625
4,2,2.046175718307495,2.0464282035827637,2.1665594577789307,1.5051624774932861,1.2350952625274658,0.7399888038635254,1.277362585067749,1.1600475311279297,0.0003578662872314453,0.0003936290740966797
8,2,1.43196439743042,1.3954200744628906,1.4373712539672852,1.4310941696166992,0.6393494606018066,0.6437177658081055,0.632904052734375,0.6330897808074951,0.00038051605224609375,0.00041294097900390625
20,2,0.024785518646240234,0.0195004940032959,0.02336907386779785,0.019478321075439453,0.0363919734954834,0.036264896392822266,0.04056191444396973,0.037757158279418945,0.0003948211669921875,0.00043773651123046875
2,3,1.3871455192565918,2.276939630508423,2.2911221981048584,2.1389544010162354,0.047966718673706055,0.041602134704589844,0.04235482215881348,0.041905879974365234,0.00031757354736328125,0.00036716461181640625
4,3,1.9497570991516113,1.3569071292877197,2.1556968688964844,1.1887786388397217,1.0702524185180664,1.0688185691833496,1.076918363571167,1.0719246864318848,0.0003383159637451172,0.0004172325134277344
8,3,1.6145403385162354,1.612001657485962,1.6468050479888916,1.6947119235992432,0.0983419418334961,0.09250617027282715,0.09750628471374512,0.09511733055114746,0.0003674030303955078,0.0004029273986816406
20,3,1.1704089641571045,1.1362581253051758,1.1503326892852783,1.1409027576446533,0.040171146392822266,0.03475451469421387,0.03736543655395508,0.03776383399963379,0.0003807544708251953,0.0004131793975830078
2,4,1.26251220703125,1.4411983489990234,1.4705395698547363,0.830491304397583,0.04243969917297363,0.03930258750915527,0.044524431228637695,0.04100441932678223,0.00027370452880859375,0.0003104209899902344
4,4,2.1396801471710205,2.0983827114105225,2.1725640296936035,2.158356189727783,1.2527363300323486,1.2388765811920166,1.266160011291504,1.2736647129058838,0.00036787986755371094,0.0004391670227050781
8,4,2.5127859115600586,1.916771411895752,2.633298635482788,2.6644539833068848,0.9751534461975098,0.9912774562835693,0.949852466583252,0.9837603569030762,0.0003771781921386719,0.00041365623474121094
20,4,0.9775793552398682,1.2310361862182617,1.1515171527862549,1.1265583038330078,0.0385284423828125,0.03560781478881836,0.038054704666137695,0.03620338439941406,0.00039958953857421875,0.0008089542388916016
2,5,2.4670605659484863,2.4468142986297607,2.532296657562256,2.5270652770996094,0.04539227485656738,0.04347705841064453,0.04581284523010254,0.04477810859680176,0.00033473968505859375,0.0003559589385986328
4,5,2.889564037322998,2.917997360229492,3.034390687942505,2.828258514404297,1.0490531921386719,1.0647952556610107,1.0059583187103271,1.0845386981964111,0.0003807544708251953,0.0004119873046875
