Nx,trial,ChaoFOM,ChaoFON,ChaoFRM,ChaoFRN,ChaoIOM,ChaoION,ChaoIRM,ChaoIRN,empirical,miller,GT,N,HyLeak
32,0,1.6152194875399266,1.7500975765855842,1.609100417061073,1.7439487577220654,1.6747741833421677,1.6747600035259045,1.6742590652615386,1.6742572754128178,2.331003258079191,1.3468685840069252,1.6048730401964484,999424,2.2780200524371987
64,0,1.6150273407410114,1.673545591716355,1.6113912821892498,1.6699134149332564,1.6075421390834312,1.607547626682332,1.607329667595336,1.6073294822930015,2.0152974545068325,1.5232301174706997,1.6048730401964484,999424,1.9380284979302105
128,0,1.679888599650744,1.712011141820157,1.678812236897549,1.710938409753415,1.607727558966358,1.607727459387829,1.6076431785596974,1.6076430700363848,1.824184845433443,1.5781511769153769,1.6048730401964484,999424,1.7243043110294793
320,0,1.775655796364899,1.7756948940358228,1.7784006304440716,1.778400646030885,1.6252749491169856,1.6252756141072835,1.625267110812203,1.6252671659079028,1.691401691237559,1.592988223830332,1.6048730401964484,999424,1.572601173211065
32,1,1.5383147971939488,1.7296188204830476,1.5337313483145725,1.7250537782163156,1.6862401458870553,1.6862442727146,1.685650626126988,1.6856397210580008,2.3375286194124403,1.3533939453401749,1.6048730401964484,999424,2.2846720876495117
64,1,1.6397062143289114,1.6893986333407307,1.6355478928078493,1.6852040998913764,1.6164820811100489,1.6164803269848662,1.6161742897228215,1.6161779785115131,2.015859628989624,1.523792291953491,1.6048730401964484,999424,1.9408671489639258
128,1,1.6772427427181256,1.7100023215868054,1.6761417350701449,1.7088964243103202,1.6068150849705265,1.6068157826923857,1.606722472787204,1.6067207525399907,1.8231903781578411,1.577156709639775,1.6048730401964484,999424,1.7278067176333096
320,1,1.7763556643770286,1.7763371567114226,1.7790001950582215,1.7789998467696866,1.6260127851448083,1.6260125115475277,1.6260019763963518,1.626001799309556,1.691908813170386,1.593495345763159,1.6048730401964484,999424,1.5765723142979153
32,2,1.7058374373908327,1.796345453339849,1.698230899364035,1.7887409506027738,1.6858409520701705,1.685884163996631,1.6852291334166418,1.6852169764192515,2.337803650798163,1.3536689767258974,1.6048730401964484,999424,2.2794427791228675
64,2,1.514062067980149,1.6448189968860585,1.51210030529619,1.6428465399174332,1.6165519435789717,1.61653624548353,1.6163171120131508,1.6163116053116038,2.01998499791252,1.527917660876387,1.6048730401964484,999424,1.9430301515360706
128,2,1.7127525212271864,1.727634731177701,1.7112071460504987,1.726100641194779,1.6083150404302156,1.6083136517245853,1.608216012084264,1.6082181157106477,1.8227917451093292,1.576758076591263,1.6048730401964484,999424,1.7248666438875768
320,2,1.7745200754405508,1.7743986022942233,1.7767292079966,1.776729002063001,1.626622352414954,1.6266226544073072,1.6266152761171833,1.6266145910011385,1.6916165039075397,1.593203036500313,1.6048730401964484,999424,1.5727845486720653
32,3,1.6236002135323668,1.7624007412623433,1.6176298991248608,1.756336954373702,1.688318275447071,1.6883237494909484,1.688035324234526,1.6880658576892946,2.339329533916421,1.355194859844156,1.6048730401964484,999424,2.284253915686605
64,3,1.6190816440499778,1.6790766476839565,1.6153994941424854,1.675394194725745,1.615749572746574,1.6157512321060472,1.6155525952923042,1.6155555404341482,2.019728125268861,1.527660788232728,1.6048730401964484,999424,1.93949238242392
128,3,1.679924905808508,1.7125704071494183,1.6788228248673145,1.7114798591375795,1.6091540367345325,1.6091530471825364,1.6090397561253478,1.6090408266942615,1.8242684013481387,1.5782347328300723,1.6048730401964484,999424,1.7321792088002266
320,3,1.7757067137709863,1.7757472319929564,1.777909528639516,1.777909582705027,1.627020129907449,1.627020135889199,1.6270120460166857,1.62701223865404,1.6926386198343,1.5942251524270734,1.6048730401964484,999424,1.5733082178500706
32,4,1.6244102089341288,1.7578857871454958,1.618329148556685,1.751883251153992,1.683902225427701,1.6839216187955537,1.6834872264569722,1.6834873121443434,2.335642257451349,1.3515075833790835,1.6048730401964484,999424,2.283676011457598
64,4,1.6105770608606875,1.6739076955790475,1.6071130260375706,1.6704350823563854,1.6138818166956608,1.6138819294149038,1.613691105939846,1.6136842036579808,2.017422415935222,1.5253550788990893,1.6048730401964484,999424,1.9449684347353808
128,4,1.673819792094117,1.7071602634070306,1.6728066099093652,1.70614656902919,1.6049654340360595,1.6049643585196278,1.6048766259513367,1.6048776851828657,1.8227674649069796,1.576733796388913,1.6048730401964484,999424,1.7247812961801556
320,4,1.7740155003094635,1.773962672065591,1.7761682840321156,1.7761683276277689,1.626018865579182,1.6260188960090192,1.6260096452647488,1.6260091036389317,1.691700648269805,1.5932871808625784,1.6048730401964484,999424,1.573964764272768
32,5,1.5346461190199534,1.7236740529585357,1.5300366330574904,1.7191268567436897,1.6823495979839376,1.6823634027843462,1.681737852411447,1.6817447374909475,2.33461611212471,1.3504814380524444,1.6048730401964484,999424,2.287368856593404
64,5,1.6139176941206954,1.675608192292029,1.610220718865744,1.6719407928757342,1.614211441207739,1.614214403705626,1.613970891917312,1.6139609277650355,2.0161353452382222,1.5240680082020894,1.6048730401964484,999424,1.9387812987907207
128,5,1.6760107435358058,1.7085751548114698,1.674910786174863,1.7074766653158648,1.6040625478541188,1.6040651898860292,1.6039614087201817,1.603962223736067,1.8204803776871703,1.574446709169104,1.6048730401964484,999424,1.7271083923154198
320,5,1.7732525356080795,1.7733072431161263,1.7756697996399284,1.7756697436934417,1.625433322844177,1.6254323725182651,1.625426482073949,1.625426556673713,1.6901693766295072,1.5917559092222806,1.6048730401964484,999424,1.5747475369255106
32,6,1.548972941170389,1.7372342508024738,1.5445188347672991,1.7327073297686697,1.6939101541303756,1.6938949089311726,1.6933184850539515,1.6933264101953749,2.3436063837922525,1.3594717097199869,1.6048730401964484,999424,2.2742625937307426
64,6,1.61055802336091,1.6785856887161197,1.6070038746934463,1.6750302619304966,1.6209366790736215,1.6209377626209618,1.6206833100459264,1.620682286731332,2.019207847928355,1.527140510892222,1.6048730401964484,999424,1.941329941591162
128,6,1.7115146333016835,1.7261059243257029,1.7099619580274628,1.7245618299172347,1.6073807486817988,1.6073808651477548,1.607265463656148,1.607267161374856,1.822388717773132,1.5763550492550653,1.6048730401964484,999424,1.7247176515041542
