Nx,trial,ChaoFOM,ChaoFON,ChaoFRM,ChaoFRN,ChaoIOM,ChaoION,ChaoIRM,ChaoIRN,empirical,miller
6,0,1.4162113666534424,1.41078782081604,1.4352643489837646,1.4587697982788086,0.8635814189910889,0.5792434215545654,0.8562624454498291,0.8738341331481934,0.00035572052001953125,0.00023555755615234375
12,0,3.2449469566345215,3.193099021911621,3.338503837585449,3.2217555046081543,0.35913538932800293,0.3570983409881592,0.3690457344055176,0.3673257827758789,0.0003304481506347656,0.0003681182861328125
24,0,2.991279363632202,2.968181610107422,3.070110559463501,2.9952776432037354,2.347982168197632,1.5186741352081299,2.3676202297210693,1.6897103786468506,0.0003802776336669922,0.00041294097900390625
60,0,6.410359859466553,6.462814807891846,6.567976474761963,6.492603778839111,0.160963773727417,0.15118622779846191,0.16041278839111328,0.15957140922546387,0.00042557716369628906,0.0004601478576660156
6,1,2.281611680984497,1.6491374969482422,2.239722728729248,1.891530990600586,0.7214643955230713,0.8496317863464355,0.5315608978271484,0.8603212833404541,0.0003056526184082031,0.0003414154052734375
12,1,4.247478246688843,3.169717788696289,4.1264262199401855,3.5025947093963623,0.8036181926727295,0.5454761981964111,0.5614743232727051,0.6252672672271729,0.000186920166015625,0.00020647048950195312
24,1,2.2894482612609863,2.719069242477417,2.2723381519317627,2.2858171463012695,0.06530594825744629,0.06390571594238281,0.0785970687866211,0.06675314903259277,0.00020813941955566406,0.00022673606872558594
60,1,4.796081066131592,4.836650371551514,4.796608209609985,4.889203071594238,0.8390591144561768,0.8178822994232178,0.7100331783294678,0.8308858871459961,0.0004286766052246094,0.0004603862762451172
6,2,3.9310178756713867,2.2244505882263184,3.926264762878418,3.753708600997925,0.5244753360748291,0.5225248336791992,0.5400927066802979,0.5367424488067627,0.0001735687255859375,0.00022101402282714844
12,2,2.290207624435425,2.830307722091675,2.08888840675354,2.0834975242614746,0.9552407264709473,0.9986827373504639,0.9922642707824707,1.234790563583374,0.00033092498779296875,0.0003635883331298828
24,2,3.319570302963257,5.502068996429443,3.115811824798584,5.60368537902832,0.9459929466247559,0.7992730140686035,0.7731707096099854,0.9467055797576904,0.00021767616271972656,0.00023889541625976562
60,2,5.060083627700806,4.00493049621582,5.081326723098755,5.175360441207886,0.05897116661071777,0.05767059326171875,0.059708595275878906,0.056426048278808594,0.00022721290588378906,0.0002982616424560547
