Nx,trial,ChaoFOM,ChaoFON,ChaoFRM,ChaoFRN,ChaoIOM,ChaoION,ChaoIRM,ChaoIRN,empirical,miller,HyLeak
5,0,0.8923194408416748,0.5885181427001953,1.0369856357574463,0.6078743934631348,0.3485634326934814,0.3521397113800049,0.3589682579040527,0.3530929088592529,0.0002923011779785,0.0002086162567138,0.20500000000000002
10,0,1.1758646965026855,1.5674078464508057,0.9037978649139404,1.5784237384796145,0.86643385887146,0.8317499160766602,0.853240966796875,0.8628578186035156,0.000223159790039,0.0002589225769042,0.217
20,0,0.0746388435363769,0.0730202198028564,0.0881209373474121,0.0881791114807128,0.0922179222106933,0.0853331089019775,0.0976712703704834,0.0923218727111816,0.0002632141113281,0.0002787113189697,0.305
50,0,3.209453821182251,3.237743377685547,3.161815404891968,3.2328226566314697,0.52626633644104,0.7143213748931885,0.8059849739074707,0.8116264343261719,0.000274658203125,0.000307559967041,0.211
5,1,1.143946886062622,1.29264497756958,0.7597348690032959,1.3027312755584717,0.3605937957763672,0.3333635330200195,0.3569731712341308,0.3602528572082519,0.000230073928833,0.0002479553222656,0.312
10,1,1.7219789028167725,1.6655097007751465,1.4416189193725586,1.6954474449157717,0.4591240882873535,0.2719690799713135,0.4646072387695312,0.313910961151123,0.0002276897430419,0.0002627372741699,0.21
20,1,2.89163589477539,2.8777835369110107,2.8762784004211426,2.8671438694000244,0.7646102905273438,0.7779078483581543,0.7903530597686768,0.7614350318908691,0.0002622604370117,0.000293493270874,0.23700000000000002
50,1,3.1692264080047607,3.1942694187164307,3.289792776107788,2.159595251083374,0.066080093383789,0.0679976940155029,0.0756986141204834,0.0719916820526123,0.0002615451812744,0.0003020763397216,0.218
5,2,1.0613715648651123,0.7220439910888672,1.082136869430542,1.032198429107666,0.3579883575439453,0.3690309524536133,0.359785795211792,0.3743484020233154,0.0002222061157226,0.0002386569976806,0.274
10,2,2.580747365951538,2.4435977935791016,2.575337171554565,2.5920960903167725,0.3018407821655273,0.3025081157684326,0.2907726764678955,0.3134171962738037,0.0002138614654541,0.0002470016479492,0.247
20,2,1.5270402431488037,0.909752368927002,1.587332010269165,0.905879020690918,0.633007287979126,0.6306006908416748,0.6336915493011475,0.6303176879882812,0.0001893043518066,0.0001814365386962,0.193
50,2,3.2886457443237305,3.235479593276977,3.222196340560913,3.2296619415283203,0.4848935604095459,0.4838156700134277,0.4730501174926758,0.4829075336456299,0.0002624988555908,0.0003068447113037,0.213
5,3,0.9351112842559814,0.9207510948181152,0.9274966716766356,0.9281995296478271,0.3241932392120361,0.3382573127746582,0.3224873542785644,0.329791784286499,0.000199556350708,0.0002365112304687,0.21
10,3,0.9451851844787598,0.5735044479370117,0.9946787357330322,0.5787613391876221,1.0363926887512207,1.0188040733337402,1.0222251415252686,1.044250249862671,0.0001413822174072,0.0001623630523681,0.194
20,3,0.8190460205078125,1.5323281288146973,0.9625320434570312,1.1570026874542236,1.4118900299072266,1.374558448791504,1.000063419342041,1.4402709007263184,0.0002510547637939,0.0002944469451904,0.198
50,3,2.737518548965454,2.03556752204895,2.7225563526153564,2.737072467803955,0.0491998195648193,0.0453658103942871,0.046694278717041,0.0446548461914062,0.000150442123413,0.0001721382141113,0.255
5,4,0.7718532085418701,0.7699234485626221,0.7976291179656982,0.7818183898925781,0.6179478168487549,0.6237223148345947,0.6285824775695801,0.6160979270935059,0.0001912117004394,0.0002233982086181,0.198
10,4,1.2966303825378418,1.3640732765197754,1.3363313674926758,1.3388750553131104,0.9991538524627686,1.0176992416381836,0.9997305870056152,1.0180599689483645,0.0002293586730957,0.000256061553955,0.217
20,4,2.3638923168182373,2.321440458297729,1.872760534286499,2.3651657104492188,0.8364968299865723,0.4855909347534179,0.8377881050109863,0.6451399326324463,0.0002388954162597,0.0002696514129638,0.192
50,4,1.471153974533081,1.3735342025756836,1.5294086933135986,1.4651145935058594,0.6204836368560791,0.6464414596557617,0.6510918140411377,0.612952470779419,0.0002753734588623,0.0006625652313232,0.214
5,5,1.082017421722412,1.0768802165985107,1.0571739673614502,1.0766992568969729,0.3206689357757568,0.2663342952728271,0.4070086479187011,0.2355477809906005,0.0002198219299316,0.0002598762512207,0.189
10,5,1.526461839675903,1.524672031402588,1.4834938049316406,1.5393381118774414,0.4746248722076416,0.4686119556427002,0.4794661998748779,0.4867587089538574,0.0002381801605224,0.000270128250122,0.199
