Nx,trial,ChaoFOM,ChaoFON,ChaoFRM,ChaoFRN,ChaoIOM,ChaoION,ChaoIRM,ChaoIRN,empirical,miller,GT,N,HyLeak
5,0,0.179803031983963,0.6018623080630738,0.182735704047507,0.5867033310370424,0.5164484740727752,0.639905264196232,0.2764379753390232,0.39989476546248,0.4843163364051452,0.1509830030718119,0.4314202724057008,999996,0.37114612794583063
10,0,0.2693581060826841,0.5388018933857922,0.2673724697025294,0.5375888879112962,0.5180139445775221,0.6239227581787495,0.4810181145076767,0.59123604397484,0.6455392181367872,0.3122058848034538,0.4314202724057008,999996,0.3785050254089083
20,0,0.5359547907563044,0.5356772401155643,0.4976799621823666,0.4968935557264986,0.5490835518952395,0.5532557587218446,0.507463170222861,0.5139620130604625,0.5107245348717226,0.344057868205056,0.4314202724057008,999996,0.37033230209163553
50,0,0.4538808757653319,0.5147496162941786,0.451226643774258,0.5089584146209785,0.4556217111376403,0.5285157547067896,0.4552942148742087,0.5273029631125473,0.5365175203397592,0.4615175203397592,0.4314202724057008,999996,0.3501490487799534
5,1,0.1550405499916411,0.4407908891771279,0.1432450241933673,0.4395444106623702,0.5228476843120585,0.6458680974296046,0.4802409627273784,0.6051161446431386,0.6033288490036626,0.2699955156703292,0.4314202724057008,999996,0.38729817400864347
10,1,0.2921705329734584,0.5752844615210261,0.2909079895105687,0.5510322967869757,0.3720536875800201,0.4751464710851747,0.3547112529694412,0.4578040364745958,0.5042795980039445,0.3376129313372779,0.4314202724057008,999996,0.3896225800190661
20,1,0.3455141110742383,0.4230069647378804,0.3493934368352521,0.4227009986887329,0.5013252023130388,0.5723389564535404,0.498919902997257,0.5640116422148987,0.5976602996941944,0.4309936330275278,0.4314202724057008,999996,0.3877411667315469
50,1,0.5127928137088028,0.5242968911763806,0.5126670211122455,0.5223867999662346,0.5202061012055362,0.5459506299138902,0.5268717099866723,0.5502409964515066,0.5553657949492545,0.4886991282825879,0.4314202724057008,999996,0.347506069549379
5,2,0.1337441974574302,0.5486235160694751,0.1282218689755372,0.5421804487185884,0.3938882764217659,0.5130668370457548,0.2647785222138912,0.3845563662226754,0.4186931630125965,0.0853598296792632,0.4314202724057008,999996,0.37233367680428847
10,2,0.1281761375708512,0.2218840953833516,0.1275863411057932,0.2225075490029295,0.3568531616550996,0.4366034955995045,0.315131273245362,0.3862489026169706,0.4095242577571114,0.1595242577571114,0.4314202724057008,999996,0.38220985802586
