Nx,trial,ChaoFOM,ChaoFON,ChaoFRM,ChaoFRN,ChaoIOM,ChaoION,ChaoIRM,ChaoIRN,empirical,miller,HyLeak
6,0,1.4162113666534424,1.41078782081604,1.4352643489837646,1.4587697982788086,0.8635814189910889,0.5792434215545654,0.8562624454498291,0.8738341331481934,0.0003557205200195,0.0002355575561523,0.084
12,0,3.244946956634521,3.193099021911621,3.338503837585449,3.2217555046081543,0.3591353893280029,0.3570983409881592,0.3690457344055176,0.3673257827758789,0.0003304481506347,0.0003681182861328,0.08700000000000001
24,0,2.991279363632202,2.968181610107422,3.070110559463501,2.995277643203736,2.347982168197632,1.51867413520813,2.3676202297210693,1.6897103786468506,0.0003802776336669,0.0004129409790039,0.105
60,0,6.410359859466553,6.462814807891846,6.567976474761963,6.492603778839111,0.160963773727417,0.1511862277984619,0.1604127883911132,0.1595714092254638,0.0004255771636962,0.000460147857666,0.089
6,1,2.281611680984497,1.6491374969482422,2.239722728729248,1.891530990600586,0.7214643955230713,0.8496317863464355,0.5315608978271484,0.8603212833404541,0.0003056526184082,0.0003414154052734,0.081
12,1,4.247478246688843,3.169717788696289,4.1264262199401855,3.5025947093963623,0.8036181926727295,0.5454761981964111,0.5614743232727051,0.6252672672271729,0.0001869201660156,0.0002064704895019,0.084
24,1,2.2894482612609863,2.719069242477417,2.2723381519317627,2.285817146301269,0.0653059482574462,0.0639057159423828,0.0785970687866211,0.0667531490325927,0.0002081394195556,0.0002267360687255,0.085
60,1,4.796081066131592,4.836650371551514,4.796608209609985,4.889203071594238,0.8390591144561768,0.8178822994232178,0.7100331783294678,0.8308858871459961,0.0004286766052246,0.0004603862762451,0.098
6,2,3.9310178756713863,2.2244505882263184,3.926264762878418,3.753708600997925,0.5244753360748291,0.5225248336791992,0.5400927066802979,0.5367424488067627,0.0001735687255859,0.0002210140228271,0.083
12,2,2.290207624435425,2.830307722091675,2.08888840675354,2.0834975242614746,0.9552407264709472,0.998682737350464,0.9922642707824708,1.234790563583374,0.0003309249877929,0.0003635883331298,0.088
24,2,3.319570302963257,5.502068996429443,3.115811824798584,5.60368537902832,0.945992946624756,0.7992730140686035,0.7731707096099854,0.9467055797576904,0.0002176761627197,0.0002388954162597,0.10200000000000001
60,2,5.060083627700806,4.00493049621582,5.081326723098755,5.175360441207886,0.0589711666107177,0.0576705932617187,0.0597085952758789,0.0564260482788085,0.0002272129058837,0.000298261642456,0.10300000000000001
6,3,2.188425302505493,2.183035135269165,2.183152437210083,2.1849734783172607,0.8531394004821777,0.860762357711792,0.8809387683868408,0.8666567802429199,0.0002927780151367,0.0003290176391601,0.09
12,3,2.6684515476226807,2.6998448371887207,2.75893235206604,2.7332117557525635,1.602508306503296,1.631183385848999,1.3249151706695557,1.6079316139221191,0.0003399848937988,0.0003802776336669,0.08600000000000001
24,3,4.504225492477417,4.638919591903687,4.412750720977783,4.628436326980591,0.9102275371551514,0.5647807121276855,1.0225942134857178,0.6064252853393555,0.0003728866577148,0.0004289150238037,0.088
60,3,5.34493088722229,4.266729354858398,5.548250913619995,5.414103269577026,0.6942365169525146,0.6979343891143799,0.7036011219024658,0.6880700588226318,0.0004141330718994,0.0004479885101318,0.09
6,4,2.003692150115967,2.0051889419555664,2.0059564113616943,2.051188707351685,1.7280638217926023,1.733656406402588,1.8061907291412356,1.7502119541168213,0.000370979309082,0.0003938674926757,0.084
12,4,1.9016883373260496,3.310505151748657,1.9775185585021973,3.1518871784210205,1.0798442363739014,1.0780658721923828,1.1078803539276123,1.1138403415679932,0.0003957748413085,0.0004181861877441,0.083
24,4,3.62932014465332,3.709467649459839,3.7035741806030273,3.7938387393951416,1.9027018547058103,1.9334254264831543,1.8651742935180664,1.9331495761871336,0.0003938674926757,0.0004253387451171,0.10200000000000001
60,4,7.6004393100738525,8.680855989456177,8.696337938308716,8.770977020263672,1.6171138286590576,1.6261975765228271,1.6212224960327148,1.6759791374206543,0.0004291534423828,0.000739574432373,0.107
6,5,1.3525514602661133,2.4043760299682617,1.354224681854248,2.3104360103607178,0.4721367359161377,0.3465001583099365,0.5087220668792725,0.2822177410125732,0.0002787113189697,0.0003092288970947,0.081
12,5,2.108882427215576,2.098127841949463,2.1683671474456787,2.11354398727417,0.9451611042022704,0.9482083320617676,0.963874101638794,0.9608054161071776,0.0003235340118408,0.0003578662872314,0.089
24,5,3.9109854698181152,3.852346420288086,4.029086351394653,3.8600707054138175,1.2514803409576416,1.2624833583831787,1.26827073097229,1.2556462287902832,0.0003745555877685,0.0004074573516845,0.088
60,5,4.839607000350952,4.866612195968628,5.040700912475586,4.817861557006836,1.644850492477417,1.798482894897461,2.075220823287964,1.201728105545044,0.000429630279541,0.0004656314849853,0.083
6,6,1.7242519855499268,1.686366319656372,1.7445988655090332,1.7756268978118896,1.2918701171875,1.32492995262146,1.3243942260742188,1.3396203517913818,0.0003211498260498,0.0003378391265869,0.082
12,6,3.4055747985839844,3.511021375656128,3.222360134124756,3.4508700370788574,0.7233803272247314,0.7291731834411621,0.751936674118042,0.7271909713745117,0.0003385543823242,0.0003807544708251,0.094
24,6,3.982355356216431,4.08340048789978,4.03640079498291,4.090875148773193,0.3831322193145752,0.4408855438232422,0.4571962356567383,0.4354462623596191,0.0003690719604492,0.0004050731658935,0.10300000000000001
60,6,5.742193698883057,5.516435623168945,5.178582191467285,5.695603847503662,0.463367223739624,0.4640636444091797,0.480419397354126,0.4718916416168213,0.0004129409790039,0.0004465579986572,0.096
6,7,2.1887423992156982,2.416815996170044,1.355207920074463,2.4016568660736084,1.567899465560913,1.2070872783660889,1.4937524795532229,1.902656078338623,0.000298261642456,0.0003330707550048,0.08
12,7,2.746065139770508,2.8285446166992188,2.7811944484710693,2.818493366241455,1.3704099655151367,1.3365991115570068,1.3173668384552002,1.3342583179473877,0.0003294944763183,0.0003683567047119,0.084
24,7,4.462937831878662,4.6370849609375,4.539314031600952,4.166472911834717,1.5329196453094482,2.1234071254730225,1.1980805397033691,2.1288321018218994,0.0003817081451416,0.0004129409790039,0.085
60,7,2.6745858192443848,2.1566123962402344,1.5899097919464111,2.7601420879364014,1.2744300365447998,0.7715613842010498,1.290642023086548,1.086223602294922,0.0002286434173583,0.0002522468566894,0.094
6,8,1.9852244853973389,2.050013303756714,2.0027992725372314,2.0196404457092285,0.8978538513183594,0.896108865737915,0.9415621757507324,0.9034936428070068,0.0002963542938232,0.0003366470336914,0.08700000000000001
12,8,2.1389384269714355,3.81434965133667,2.4267570972442627,2.851449966430664,0.7613394260406494,0.7561018466949463,0.767437219619751,0.7616593837738037,0.0003397464752197,0.0003917217254638,0.092
24,8,4.11859130859375,4.087555885314941,4.10728931427002,4.079697132110596,0.3892011642456054,0.6714138984680176,0.4138276576995849,0.5315384864807129,0.0003600120544433,0.0003998279571533,0.097
60,8,4.58971095085144,4.566660642623901,4.729270219802856,4.6327972412109375,0.7551708221435547,1.3500280380249023,1.2279939651489258,0.8647308349609375,0.0003998279571533,0.0004684925079345,0.089
6,9,1.7226970195770264,3.0963120460510254,1.7440505027770996,2.4800636768341064,1.7175891399383545,1.1827373504638672,2.0588371753692627,1.268838882446289,0.0003395080566406,0.0003919601440429,0.082
12,9,2.835416316986084,2.8856143951416016,2.905987501144409,2.8554723262786865,1.5274772644042969,1.4818873405456543,1.545818328857422,1.515338659286499,0.0003662109375,0.000399112701416,0.088
24,9,3.318511486053467,4.460099458694458,2.4884846210479736,4.40966010093689,0.6600141525268555,0.4078981876373291,0.4713494777679443,0.6693615913391113,0.0004029273986816,0.0004274845123291,0.083
60,9,2.506375312805176,2.407280445098877,2.4765186309814453,2.4519641399383545,1.8537673950195312,1.743910312652588,1.91614031791687,1.8188025951385496,0.0002350807189941,0.0002574920654296,0.09
6,10,2.0630383491516118,1.9773309230804443,1.4739418029785156,1.9637739658355715,0.7466230392456055,0.7510247230529785,0.7598114013671875,0.7561931610107422,0.0003309249877929,0.0003626346588134,0.081
12,10,3.066306829452514,2.9368624687194824,3.0410590171813965,3.1159780025482178,1.021747350692749,1.7986161708831787,1.4624838829040527,1.0307044982910156,0.0001976490020751,0.0002171993255615,0.083
24,10,5.113965034484863,5.103473424911499,5.1670897006988525,5.125585556030273,0.8059999942779541,0.7735781669616699,1.1099574565887451,0.6574065685272217,0.0003752708435058,0.000422716140747,0.08700000000000001
60,10,4.064100503921509,4.069820404052734,3.119978666305542,4.18681788444519,0.4678566455841064,0.4582250118255615,0.4721713066101074,0.4645228385925293,0.0004150867462158,0.0004417896270751,0.091
6,11,1.4852535724639893,1.2344298362731934,2.131433725357056,1.2544729709625244,0.1277167797088623,0.1315500736236572,0.1126396656036377,0.1340014934539795,0.0001764297485351,0.0002052783966064,0.076
12,11,2.602059364318848,1.473994493484497,2.6268954277038574,1.5657470226287842,1.7874858379364014,1.780569553375244,1.8351292610168457,1.8041799068450928,0.0002050399780273,0.0002112388610839,0.08700000000000001
24,11,3.535802125930786,3.5627503395080566,3.642894744873047,3.552701234817505,1.6988754272460938,1.6344537734985352,1.7134065628051758,1.6505131721496582,0.0003802776336669,0.0004100799560546,0.107
60,11,5.151168823242188,6.573281288146973,6.40621280670166,6.348602533340454,0.4361245632171631,0.4357235431671142,0.3883743286132812,0.4411358833312988,0.0004234313964843,0.000462532043457,0.088
6,12,1.978421211242676,1.0941200256347656,2.086581230163574,1.1065027713775637,1.286409854888916,1.328105926513672,0.7524328231811523,1.331531047821045,0.0001664161682128,0.0001876354217529,0.081
12,12,2.076209783554077,1.177340030670166,2.096378326416016,1.8230652809143064,1.470567226409912,1.4715814590454102,1.487633228302002,1.483830213546753,0.0001924037933349,0.0002138614654541,0.093
24,12,2.6246984004974365,3.3848700523376465,4.179248094558716,2.4049346446990967,1.267080545425415,2.170438051223755,1.278266668319702,1.647435426712036,0.0003852844238281,0.0004222393035888,0.081
60,12,3.892675638198853,2.549015045166016,4.247005701065064,2.504850387573242,0.4136292934417724,0.600114107131958,0.4960861206054687,0.4144914150238037,0.0002393722534179,0.0002574920654296,0.093
6,13,1.1878201961517334,1.1852402687072754,1.2299151420593262,1.1746304035186768,0.7730951309204102,0.5329575538635254,0.8717210292816162,0.5309627056121826,0.0001993179321289,0.0002124309539794,0.08700000000000001
12,13,3.9863686561584473,3.923567056655884,3.9456627368927,3.994168281555176,1.9077768325805664,1.9052143096923828,1.9252312183380127,1.9199199676513672,0.0003387928009033,0.0003736019134521,0.085
24,13,3.022484302520752,2.927788496017456,3.01872992515564,3.033173084259033,2.722372770309448,2.70107364654541,1.819685459136963,2.7322943210601807,0.0003807544708251,0.000417947769165,0.085
60,13,7.258479595184326,4.121161460876465,4.018838405609131,5.4728662967681885,1.1295063495635986,0.8083505630493164,1.3884868621826172,0.8346688747406006,0.0002970695495605,0.0002717971801757,0.092
6,14,2.269054412841797,3.785943984985352,3.7977232933044434,2.288546085357666,1.6526477336883545,1.729628562927246,1.6722774505615234,1.7478172779083252,0.0003037452697753,0.0003352165222167,0.083
12,14,2.087887763977051,2.7057690620422363,1.545757532119751,2.740487575531006,0.8060512542724609,0.5004165172576904,0.8181190490722656,0.8166913986206055,0.0003416538238525,0.000378131866455,0.10300000000000001
24,14,8.165748357772827,8.115859746932983,4.510554552078247,6.640813827514648,0.6763958930969238,0.7797532081604004,0.5006844997406006,0.8367750644683838,0.0003695487976074,0.0004045963287353,0.091
60,14,5.283371686935425,3.226409673690796,2.93066954612732,5.403445482254028,0.7682552337646484,0.4474809169769287,0.7744357585906982,0.5157742500305176,0.0002522468566894,0.000270128250122,0.088
6,15,1.9932856559753416,2.073249340057373,2.004995822906494,2.0339150428771973,0.7349658012390137,1.2449183464050293,0.747248649597168,0.7605381011962891,0.000309944152832,0.0003623962402343,0.083
12,15,1.791811227798462,1.8084053993225095,1.7895162105560305,1.8101248741149905,1.053828477859497,0.8466317653656006,1.5386576652526855,0.8584597110748291,0.0002050399780273,0.0002260208129882,0.088
24,15,3.1948142051696777,3.3501129150390625,2.5144355297088623,2.1083686351776123,0.3188042640686035,0.186744213104248,0.3230438232421875,0.2002561092376709,0.0003941059112548,0.0004298686981201,0.08600000000000001
60,15,2.799375295639038,2.582608938217163,4.220474243164063,2.27334213256836,0.453970193862915,0.8138511180877686,0.4631094932556152,0.5350024700164795,0.0004096031188964,0.0004475116729736,0.089
6,16,2.3222506046295166,1.3769152164459229,2.3244004249572754,1.3991913795471191,0.177056074142456,0.1795492172241211,0.2012343406677246,0.1950387954711914,0.0001757144927978,0.0001986026763916,0.088
12,16,4.224874258041382,4.198184251785278,4.072422981262207,4.231275796890259,1.2061271667480469,1.2035574913024902,1.220750331878662,1.2155330181121826,0.000356912612915,0.0003783702850341,0.08600000000000001
24,16,3.331909418106079,3.596843242645264,2.005897283554077,3.5466105937957764,1.4202733039855957,0.8413040637969971,1.4478495121002195,1.249610424041748,0.0003790855407714,0.0004158020019531,0.084
60,16,3.385237693786621,3.272547960281372,3.3951704502105717,3.29862117767334,0.8545174598693848,0.8763711452484131,0.8517720699310303,0.8629798889160156,0.0004467964172363,0.0004873275756835,0.092
6,17,1.9225749969482424,1.894984245300293,1.808581829071045,1.9331378936767576,0.7421972751617432,0.7386741638183594,0.7404649257659912,0.743084192276001,0.0003004074096679,0.0003318786621093,0.092
12,17,2.423802137374878,1.831195592880249,2.4527385234832764,2.446002244949341,0.7970378398895264,1.3589084148406982,0.8845715522766113,1.056156873703003,0.0002021789550781,0.0002233982086181,0.1
24,17,3.526379346847534,3.510403633117676,3.581516027450561,3.541912317276001,0.446500301361084,0.6741163730621338,0.7325332164764404,0.4423437118530273,0.0003700256347656,0.0004005432128906,0.089
60,17,3.3180501461029053,5.936944007873535,3.5827829837799072,4.3126540184021,1.12546968460083,1.1148085594177246,1.1112215518951416,1.1562118530273438,0.0004084110260009,0.0004434585571289,0.09
6,18,1.1002099514007568,1.7282297611236572,1.9497530460357664,1.114593744277954,1.1774742603302002,2.046862363815308,1.243316650390625,1.659255027770996,0.0003116130828857,0.0003578662872314,0.083
12,18,2.385839462280273,3.382258415222168,1.8521850109100344,3.343127727508545,1.0161192417144775,0.6725318431854248,0.7063658237457275,1.0303230285644531,0.000354528427124,0.0003895759582519,0.099
24,18,3.3101069927215576,1.8195734024047847,3.122882843017578,2.3936355113983154,3.0487332344055176,3.083819627761841,2.990742444992065,3.1351146697998047,0.0002210140228271,0.0002439022064208,0.1
60,18,3.598151683807373,4.193941354751587,3.919746398925781,4.475872278213501,0.914513349533081,1.5823125839233398,0.9210865497589112,1.387538194656372,0.0004229545593261,0.000457763671875,0.094
6,19,2.556659698486328,2.4499552249908447,2.5657804012298584,2.5992062091827397,1.15622878074646,1.962853193283081,1.7016706466674805,1.1718242168426514,0.0001811981201171,0.0002038478851318,0.084
12,19,3.5290451049804688,3.493426322937012,3.5321743488311768,3.528942346572876,2.1928088665008545,2.162538528442383,2.209118366241455,2.200968980789185,0.0003552436828613,0.0003869533538818,0.091
24,19,3.538153171539306,3.5919172763824463,3.113893747329712,3.546112537384033,0.7856833934783936,1.2827472686767578,0.7871382236480713,1.200385332107544,0.0003974437713623,0.000413179397583,0.092
60,19,2.7698891162872314,5.11752200126648,3.1733357906341557,4.785613536834717,0.4864058494567871,0.2768747806549072,0.3911550045013428,0.4604923725128174,0.0002346038818359,0.0002570152282714,0.094
6,20,0.9589202404022216,0.9687435626983644,0.9703333377838136,1.070417881011963,0.881354570388794,0.7467243671417236,0.8635592460632324,0.8714733123779297,0.0001800060272216,0.0002012252807617,0.08600000000000001
12,20,2.6334688663482666,2.583437919616699,2.086804151535034,2.6400463581085205,1.4782662391662598,0.9664428234100342,1.4922974109649658,0.912682294845581,0.000338077545166,0.0003740787506103,0.10300000000000001
24,20,2.515321969985962,4.343007326126099,2.4527907371521,4.345871210098267,0.9552838802337646,0.5228033065795898,0.941622257232666,0.8341190814971924,0.0003740787506103,0.0004127025604248,0.09
60,20,1.9494752883911133,1.8484971523284912,1.870635271072388,1.846461296081543,0.0305395126342773,0.0353519916534423,0.0275125503540039,0.0272564888000488,0.0003900527954101,0.0004265308380126,0.08600000000000001
6,21,0.9654386043548584,0.8760418891906738,0.9484596252441406,0.9204890727996826,0.5031204223632812,0.3212177753448486,0.5368554592132568,0.3647787570953369,0.0001654624938964,0.0001864433288574,0.08600000000000001
12,21,1.5405421257019043,1.9464802742004397,2.443918943405152,1.4405200481414795,1.0619516372680664,1.0533485412597656,1.0802631378173828,1.076685905456543,0.0003902912139892,0.0004382133483886,0.089
