Nx,trial,ChaoFOM,ChaoFON,ChaoFRM,ChaoFRN,ChaoIOM,ChaoION,ChaoIRM,ChaoIRN,empirical,miller,HyLeak
20,0,3202.4580006599426,3140.517669439316,4140.2498943805695,2944.0392553806305,357.7581470012665,467.4572560787201,408.4179332256317,258.7719919681549,0.012953758239746,0.023141860961914,1.673
40,0,3534.2826879024506,4286.722842693329,4240.673499107361,3866.979599714279,374.7715721130371,282.5914874076843,375.5513033866882,263.89823508262634,0.03265380859375,0.0329813957214355,1.6380000000000001
80,0,1577.892318725586,1459.3740465641022,1093.485916376114,1119.0065541267395,347.1347527503968,200.86754179000852,348.37534046173096,304.9964008331299,0.0344126224517822,0.0346302986145019,1.647
200,0,253.1282331943512,247.7444579601288,255.76837611198425,253.4886965751648,222.969890832901,225.45410299301147,220.08236122131348,225.91374135017395,0.0361464023590087,0.0359888076782226,1.701
20,1,3735.523854494095,3737.70848107338,3697.876919031143,3766.2193582057953,399.16491317749023,409.16386675834656,364.6774296760559,419.47536158561707,0.0295064449310302,0.0293936729431152,1.6540000000000001
40,1,3920.900990486145,3597.8430049419403,4108.586852788925,3811.847750902176,228.1838788986206,394.00752997398376,392.4056098461151,373.3374352455139,0.0173840522766113,0.017406940460205,1.586
80,1,1728.3248085975647,1140.7920088768003,1674.6263406276703,1693.8781909942627,352.60721349716187,286.8839695453644,272.79195737838745,351.91872930526733,0.0348401069641113,0.0349864959716796,1.6440000000000001
200,1,158.21936464309692,157.73263812065125,159.00215029716492,159.97957825660706,265.3076770305633,249.11661958694455,162.03518557548523,280.2019557952881,0.0198807716369628,0.0200996398925781,1.7910000000000001
20,2,3738.084557056427,2098.948857307434,3730.451219320297,3017.568879365921,408.35757780075073,409.60558462142944,409.64597821235657,362.27805376052856,0.0157990455627441,0.0157790184020996,1.497
40,2,3285.189794778824,4348.067495107651,4254.396568536758,3893.427321434021,390.32999753952026,223.0966567993164,387.66047859191895,380.4714558124542,0.032555341720581,0.0324218273162841,1.706
80,2,2248.275225162506,1709.8707613945007,2004.5989146232605,2171.619784593582,236.5166621208191,214.32566356658936,380.9218225479126,214.78147172927856,0.0343427658081054,0.0345499515533447,1.6580000000000001
200,2,572.3956937789917,574.9833166599274,451.6225531101227,547.2385010719299,285.06753730773926,269.05487632751465,286.9786915779114,270.1620063781738,0.0369384288787841,0.0373873710632324,1.825
20,3,3866.0390293598175,3213.8306744098663,3471.341039657593,2949.7295236587524,355.8625798225403,241.50972294807437,283.6690273284912,357.7980480194092,0.0303118228912353,0.0305011272430419,1.352
40,3,3201.72936296463,3036.452829837799,3861.102915525437,4173.448389291763,374.0745115280152,375.40649247169495,384.7980101108551,375.3179368972778,0.0325372219085693,0.0325648784637451,1.587
80,3,1595.5548658370972,1053.927187681198,1630.512166261673,1354.289514541626,345.19157671928406,399.14865589141846,377.5533616542816,280.9806582927704,0.03483247756958,0.0349512100219726,1.615
200,3,206.3868763446808,243.8372709751129,248.1071627140045,251.01264905929563,292.152704000473,257.934636592865,284.54806661605835,266.192019701004,0.0369722843170166,0.0370407104492187,1.8980000000000001
20,4,3686.8487224578857,3618.471544742584,3122.2327411174774,2808.3771064281464,417.8046305179596,299.6257498264313,425.6913957595825,426.0285794734955,0.0292918682098388,0.029473066329956,1.6260000000000001
40,4,3905.3906705379486,3977.5428643226624,3413.9786479473114,3419.9428203105927,346.74737668037415,233.46910500526428,414.4936239719391,233.1384027004242,0.0323472023010253,0.0331881046295166,1.694
80,4,1602.275182723999,1393.5482921600342,1545.997673034668,1697.088604927063,210.7959182262421,362.4898450374603,210.83015775680545,245.7890865802765,0.0349199771881103,0.0352451801300048,1.735
200,4,280.06721091270447,268.71999883651733,292.78239250183105,271.5453329086304,268.97354388237,264.7484040260315,266.119323015213,268.98571157455444,0.0200977325439453,0.0279936790466308,1.703
20,5,3625.5786850452414,4035.1495842933655,2940.694789648056,3723.052427053452,426.3584291934967,425.9425673484802,427.63058972358704,428.31172943115234,0.0294718742370605,0.0296783447265625,1.484
40,5,4379.213193655014,4264.865480184555,4094.427795648575,4156.85901594162,388.074120759964,384.5136783123016,231.18063807487488,384.791910648346,0.0324981212615966,0.0324034690856933,1.586
