Nx,trial,ChaoFOM,ChaoFON,ChaoFRM,ChaoFRN,ChaoIOM,ChaoION,ChaoIRM,ChaoIRN,empirical,miller,GT,N
10,0,0.30566038381631516,0.8744944467470568,0.2921430903796097,0.8370505508766516,0.6876728574298652,0.6978373328730442,0.6246519094904167,0.6367031765818639,0.7065093342339126,0.24497087269545104,0.4839265164235447,999999
20,0,0.3644276766719525,0.7111685683653831,0.35495365077944113,0.7055325743872386,0.6741371915101454,0.6902899316982184,0.6894754829643654,0.7043490013990401,0.6863526668558095,0.3401988207019634,0.4839265164235447,999999
40,0,0.3776707614681338,0.5726839229063095,0.3760431464123519,0.5714847926208354,0.5769022372250262,0.5770241310414107,0.5726964463690619,0.5733837690071046,0.5782904999531535,0.3936751153377689,0.4839265164235447,999999
100,0,0.5735115620319505,0.5736452791627964,0.57560744859815,0.5762943535090426,0.5419256375903155,0.5702986745018528,0.5427826743076245,0.571201307204303,0.5833030107648156,0.49561070307250793,0.4839265164235447,999999
10,1,0.3147717185314494,0.8766980284441258,0.29497949337247475,0.8638874205469147,0.7451817407989572,0.7722263284923435,0.651896913483913,0.681034432615867,0.749652293523575,0.3342676781389596,0.4839265164235447,999999
20,1,0.41349379213839815,0.6412880355909217,0.41516929351663473,0.6436043597858797,0.5924799411458946,0.6830077445841852,0.5221054825720662,0.6126037775924255,0.6788868697737307,0.40196379285065376,0.4839265164235447,999999
40,1,0.37521691167235965,0.5284704425453953,0.3810019383548297,0.5329979728814208,0.6001609364853479,0.6032115822094622,0.5733663410380052,0.5753929316803849,0.588435189715784,0.3807428820234763,0.4839265164235447,999999
100,1,0.505318887113635,0.5486539169504349,0.5060590588172523,0.5497877381484889,0.5096782648975781,0.5437677936060322,0.505924898302839,0.5410078447595128,0.549743856400335,0.4620515487080273,0.4839265164235447,999999
10,2,0.23824074709390405,0.8164315096289272,0.21649409664525024,0.7855177427834565,0.5609771618970573,0.6893102328718922,0.47576194813833533,0.6063517709051881,0.6707232036844966,0.209184742146035,0.4839265164235447,999999
20,2,0.3738027908924923,0.725091962125542,0.3836152644688541,0.7262964375337673,0.6318004144593057,0.7131548593140402,0.6184837891378844,0.7032057633467256,0.7020137042094405,0.3558598580555944,0.4839265164235447,999999
40,2,0.37609642956021433,0.5492049107719638,0.3743623399061026,0.5461207373506937,0.5154340793130967,0.5754374231786338,0.5104305719717969,0.5708718897933188,0.5842894886128089,0.3765971809205012,0.4839265164235447,999999
100,2,0.49723935616279236,0.49752796409447486,0.5000844065483928,0.5002131014703902,0.4609587386817277,0.4891224583661899,0.4622139864057939,0.49074195864769227,0.4997174237751061,0.4120251160827984,0.4839265164235447,999999
10,3,0.4328703803083745,0.8932830508699657,0.41592411990559086,0.8645235845284542,0.6776681433266513,0.7782063880337209,0.6983222803968635,0.7914678324051507,0.8681821520865913,0.31433599824043745,0.4839265164235447,999999
20,3,0.42256827480421877,0.7387404305724534,0.4249058930580867,0.7329099808650938,0.6412875847598217,0.7796785349687758,0.6062399249930904,0.7454051825229319,0.7684254852069725,0.3761177928992802,0.4839265164235447,999999
40,3,0.4171820047034316,0.5824558966654578,0.41498019734794894,0.580512212694389,0.6461181810941068,0.6499935474906073,0.6374269563073489,0.6396127663018644,0.6305995922827394,0.4113688230519702,0.4839265164235447,999999
100,3,0.5462320767310503,0.5480707719590991,0.5458568679352364,0.5454360250391517,0.5177869720857772,0.5363529344487283,0.5149688603261162,0.5331743619731977,0.5478369592835666,0.4601446515912589,0.4839265164235447,999999
10,4,0.5487227082829574,1.0297853612714607,0.5517570609007886,1.0338598247971655,0.9977959170818543,0.9993749047337468,0.8597852503164974,0.8605350737993402,1.0510849001848332,0.5433925924925256,0.4839265164235447,999999
20,4,0.48244641697715235,0.8133118825351099,0.48019251984509775,0.8058788835521662,0.5761106010886252,0.6786630972798532,0.6557216252749991,0.7548876583871983,0.7878669815017729,0.48786698150177293,0.4839265164235447,999999
40,4,0.48335213913234054,0.6264726663645789,0.4829422595091853,0.6225464192287916,0.6448482890339768,0.6506965176197081,0.632677266693365,0.6320065066390679,0.6335917040703931,0.46051478099347004,0.4839265164235447,999999
100,4,0.4727269031623721,0.5377350917968129,0.4752826655017783,0.5387518482484371,0.5315187989272395,0.5605592171800725,0.5252094633835359,0.553941818471915,0.5610479439176643,0.47335563622535665,0.4839265164235447,999999
10,5,0.2697397762574042,0.6679702451843347,0.2679602406083864,0.663993804959473,0.7965150590492035,0.7965522656918284,0.7247461612091288,0.7288183122889395,0.8301827825408488,0.04556739792546416,0.4839265164235447,999999
20,5,0.3020689602042116,0.6028806594316944,0.2961060001951287,0.6020110577559569,0.5345632785004727,0.6567250923325519,0.5435170707692876,0.6668090178332233,0.7230927359249617,0.28463119746342325,0.4839265164235447,999999
