Nx,trial,ChaoFOM,ChaoFON,ChaoFRM,ChaoFRN,ChaoIOM,ChaoION,ChaoIRM,ChaoIRN,empirical,miller
5,0,1.8426780700683594,1.826512336730957,1.8766517639160156,1.8780837059020996,1.272657871246338,1.2299211025238037,1.249640703201294,1.2755537033081055,0.0003745555877685547,0.00022554397583007812
10,0,1.9273035526275635,1.9057939052581787,1.9510295391082764,1.9221086502075195,1.0461633205413818,1.0666682720184326,1.3233532905578613,0.8053863048553467,0.0003514289855957031,0.0003685951232910156
20,0,1.3011300563812256,2.1357486248016357,2.1128761768341064,1.3400499820709229,1.129227876663208,1.1360032558441162,1.152449607849121,1.1148436069488525,0.00039887428283691406,0.00042891502380371094
50,0,4.769909143447876,4.710300445556641,4.485912799835205,4.820330619812012,1.0995943546295166,0.6765041351318359,1.0846731662750244,1.0814893245697021,0.0004601478576660156,0.0004909038543701172
5,1,3.472501754760742,1.9182312488555908,3.4213809967041016,2.3573989868164062,0.40595078468322754,0.3951902389526367,0.4049544334411621,0.40632152557373047,0.0001647472381591797,0.00018525123596191406
10,1,2.8778510093688965,2.9581010341644287,2.9199461936950684,2.8663699626922607,0.9124643802642822,0.9413089752197266,0.9339079856872559,0.9272801876068115,0.0003249645233154297,0.0003647804260253906
20,1,4.6347174644470215,4.6763646602630615,4.809554815292358,4.793863296508789,1.3977913856506348,1.402641773223877,1.4273316860198975,1.4271843433380127,0.00036978721618652344,0.0004055500030517578
50,1,3.700857162475586,2.198784589767456,3.7298600673675537,2.3691318035125732,0.9691495895385742,0.9209127426147461,0.9688665866851807,0.9359667301177979,0.00045680999755859375,0.00048279762268066406
5,2,1.2876412868499756,1.3112938404083252,1.2564270496368408,1.3151309490203857,0.9181985855102539,0.9372348785400391,0.5597548484802246,0.9464867115020752,0.00030159950256347656,0.0003304481506347656
10,2,3.061627149581909,2.502450466156006,3.090951442718506,3.0387065410614014,1.5653502941131592,1.6376404762268066,1.5678534507751465,1.635986089706421,0.00019431114196777344,0.00023293495178222656
20,2,2.8953256607055664,1.698857307434082,2.9405553340911865,2.009070873260498,0.498934268951416,0.5000975131988525,0.4985795021057129,0.5105710029602051,0.00036144256591796875,0.00039386749267578125
50,2,4.66618275642395,4.696962833404541,4.598105430603027,4.828216314315796,0.08299827575683594,0.07644248008728027,0.08315920829772949,0.07901263236999512,0.0004138946533203125,0.00046443939208984375
5,3,1.6557044982910156,2.7972302436828613,2.833894968032837,2.5044784545898438,0.6483659744262695,0.654775857925415,0.6598479747772217,0.6456027030944824,0.00030422210693359375,0.0003421306610107422
10,3,2.385449171066284,1.9437191486358643,1.7440290451049805,1.4549036026000977,1.326345682144165,0.9966046810150146,1.3384480476379395,1.329646110534668,0.0003247261047363281,0.0003609657287597656
20,3,3.1733365058898926,3.13313889503479,3.2291035652160645,3.128913164138794,1.2934794425964355,1.3021881580352783,1.320030927658081,1.3225266933441162,0.0003757476806640625,0.00040721893310546875
50,3,3.856121063232422,3.9510459899902344,3.8208673000335693,3.8719589710235596,0.3931245803833008,0.3881192207336426,0.4112110137939453,0.39171814918518066,0.0004146099090576172,0.00045037269592285156
5,4,1.952594518661499,2.015704393386841,2.0006978511810303,2.0084056854248047,1.4462425708770752,1.4345667362213135,1.5065851211547852,1.4576854705810547,0.0003249645233154297,0.00037598609924316406
10,4,3.804830551147461,3.7701408863067627,3.828248977661133,3.2123501300811768,1.2139105796813965,1.4944491386413574,1.4410309791564941,0.9551448822021484,0.00034308433532714844,0.00037598609924316406
20,4,4.1765217781066895,4.16531229019165,2.9912469387054443,4.186738967895508,1.7826275825500488,1.03261399269104,1.8901176452636719,1.3338291645050049,0.0003829002380371094,0.0004112720489501953
50,4,4.030426979064941,4.161260366439819,4.08709192276001,4.077901124954224,0.4546477794647217,0.7529757022857666,0.693537712097168,0.7026739120483398,0.0004565715789794922,0.0009281635284423828
5,5,3.3750107288360596,3.503945827484131,3.406339406967163,3.400631904602051,0.6575701236724854,0.6509315967559814,0.6603679656982422,0.6616811752319336,0.0003139972686767578,0.00034928321838378906
10,5,2.1329455375671387,3.7730050086975098,3.336362600326538,2.3737597465515137,1.1070244312286377,1.1521573066711426,1.1257009506225586,1.161867380142212,0.0003421306610107422,0.0003769397735595703
20,5,2.342987298965454,2.259944200515747,2.3263354301452637,2.299583673477173,0.9605953693389893,1.638272762298584,1.3550269603729248,1.2763307094573975,0.0003745555877685547,0.0004184246063232422
50,5,3.522881269454956,3.112318277359009,3.513965368270874,3.516848564147949,0.5480613708496094,0.5307929515838623,0.5652346611022949,0.5455033779144287,0.0004296302795410156,0.00045871734619140625
5,6,3.2321183681488037,3.290259599685669,3.3154830932617188,3.218449592590332,1.230811357498169,1.2565174102783203,1.205981731414795,1.2674922943115234,0.00031185150146484375,0.00035762786865234375
10,6,3.161044120788574,4.186750888824463,4.076135873794556,4.230867624282837,1.0989062786102295,1.1046116352081299,1.1443579196929932,1.0889742374420166,0.0003292560577392578,0.0003612041473388672
20,6,3.276634454727173,3.0027015209198,2.5113720893859863,2.7909467220306396,1.038383960723877,1.250561237335205,1.5053825378417969,0.8809020519256592,0.0003838539123535156,0.00041294097900390625
50,6,4.980855464935303,5.15110969543457,5.014343738555908,4.95621657371521,0.3900001049041748,0.515174388885498,0.3881707191467285,0.5166573524475098,0.0004038810729980469,0.0004372596740722656
5,7,3.6998651027679443,3.831961154937744,3.8457908630371094,3.9657859802246094,0.2415003776550293,0.39788341522216797,0.3134427070617676,0.289276123046875,0.00019621849060058594,0.0001888275146484375
10,7,1.8274421691894531,1.093526840209961,1.8919651508331299,1.0920131206512451,1.1075687408447266,1.0602948665618896,1.0457792282104492,1.0816445350646973,0.0003409385681152344,0.00037407875061035156
20,7,3.6428604125976562,3.5577361583709717,3.254094362258911,3.6049349308013916,0.8454253673553467,0.5013957023620605,0.5983293056488037,0.5040497779846191,0.00034880638122558594,0.00037550926208496094
50,7,3.9540023803710938,2.886767864227295,5.202908277511597,2.931612730026245,0.8325796127319336,1.1487350463867188,1.1467649936676025,0.8517537117004395,0.00023317337036132812,0.00025343894958496094
5,8,1.7718009948730469,1.7567107677459717,1.805631160736084,1.787187099456787,1.4788787364959717,1.4799435138702393,1.4846251010894775,1.491607666015625,0.0003001689910888672,0.0003516674041748047
10,8,1.6778225898742676,1.2553205490112305,2.3084161281585693,1.283411979675293,0.7877037525177002,1.1115527153015137,0.667396068572998,1.1232311725616455,0.0003337860107421875,0.00036334991455078125
20,8,5.251885175704956,3.7654645442962646,3.0781662464141846,5.2139809131622314,1.3755619525909424,0.8365013599395752,1.355705738067627,1.1053376197814941,0.00022602081298828125,0.0002372264862060547
50,8,4.3031532764434814,2.7501003742218018,4.846013307571411,2.8150100708007812,1.7496933937072754,1.762779951095581,1.8217995166778564,1.7534594535827637,0.0002295970916748047,0.0002510547637939453
5,9,0.8472051620483398,1.513284683227539,0.868145227432251,1.2109429836273193,1.4840004444122314,1.5460965633392334,1.5043482780456543,1.541682243347168,0.00031280517578125,0.0003447532653808594
10,9,1.3313748836517334,2.155071973800659,2.261702060699463,1.3443865776062012,0.8089189529418945,0.8469562530517578,0.826108455657959,0.8574604988098145,0.0003478527069091797,0.00036716461181640625
20,9,2.7091121673583984,1.9602468013763428,3.238337755203247,1.9404535293579102,1.7520523071289062,1.7115225791931152,1.7323381900787354,1.7133655548095703,0.000385284423828125,0.00042057037353515625
50,9,1.8906536102294922,3.502596616744995,1.9037530422210693,2.9812355041503906,0.823352575302124,0.7885227203369141,0.8246662616729736,0.8235816955566406,0.0004291534423828125,0.00046181678771972656
5,10,1.8507821559906006,1.8099315166473389,1.8272511959075928,1.8690235614776611,0.9604220390319824,0.9163615703582764,0.9758598804473877,0.9318435192108154,0.00030493736267089844,0.0003333091735839844
10,10,1.5659451484680176,1.564253568649292,1.5873827934265137,1.5857901573181152,1.5274066925048828,1.5082695484161377,1.5693914890289307,1.528235673904419,0.00036454200744628906,0.00039887428283691406
20,10,1.6722168922424316,2.9725594520568848,1.679725170135498,2.7232086658477783,0.6151187419891357,0.4955179691314697,0.8651750087738037,0.5042133331298828,0.00037360191345214844,0.0004100799560546875
50,10,4.208420038223267,4.218800783157349,3.227623701095581,4.207823038101196,1.5885205268859863,0.8840594291687012,1.6099774837493896,0.9576196670532227,0.00041556358337402344,0.0004589557647705078
5,11,1.2603929042816162,1.2505345344543457,1.8280227184295654,1.051947832107544,1.063692331314087,0.9796175956726074,1.082883596420288,1.0164079666137695,0.00029850006103515625,0.00033664703369140625
