Nx,trial,ChaoFOM,ChaoFON,ChaoFRM,ChaoFRN,ChaoIOM,ChaoION,ChaoIRM,ChaoIRN,empirical,miller,GT,N
12,0,-0.29793140573475513,0.0373056574460714,-0.2965764159634504,0.0386979182884312,0.524138310499493,0.5260139191856072,0.5154175053741045,0.5148730102879734,1.3492105541524322,0.4308077763746544,0.06421834324443676,99984
24,0,-0.14573340059764103,0.14920032056521715,-0.14376201236342187,0.15140677735019023,0.2563041378168127,0.3787215008370862,0.24990049526142294,0.37168769643719074,0.8466355293314032,0.3874341404425143,0.06421834324443676,99984
48,0,-0.008133324554979032,0.18809067174457778,-0.011380855999968825,0.18483576121071366,0.23624879441163962,0.2706383031637143,0.23352902919247398,0.2678183519292499,0.4361584853103837,0.20655779086593926,0.06421834324443676,99984
120,0,0.18708013263406745,0.19271056405476605,0.1845066790027589,0.19012889442910666,0.18152530813451637,0.19027491584977066,0.18085093180521072,0.18964027310734025,0.20373423881338049,0.1118939610356027,0.06421834324443676,99984
12,1,-0.1363279337448264,0.2615939694787171,-0.1403897400876932,0.25987734094697956,0.6968367059654803,0.6990822457354008,0.6737975252087729,0.6734010673808093,1.3508544353803469,0.4324516576025691,0.06421834324443676,99984
24,1,-0.11854979076258809,0.18276355821640247,-0.12143605821297516,0.17954507107267986,0.3462113315255161,0.3517310007985669,0.33357327406523857,0.33907603231119826,0.783519305180123,0.32431791629123413,0.06421834324443676,99984
48,1,-0.012523268044806605,0.18674866913911028,-0.01895746720635755,0.18040123566961785,0.15732614834471834,0.27360830861457736,0.14724481685942853,0.2642084647563638,0.42980124560941757,0.20020055116497312,0.06421834324443676,99984
120,1,0.1894315467227335,0.19892603853692253,0.18692449841375877,0.19655478175771368,0.18919961678655303,0.20068546506228718,0.1877868989651187,0.19925490680588773,0.2059990376323837,0.11415875985460591,0.06421834324443676,99984
12,2,-0.2568539087242293,0.06067096561781688,-0.25570582969257444,0.061664834235199945,0.5192566309174542,0.5181698174486518,0.5184678225894329,0.5186974723556319,1.3334548979016825,0.4150521201239047,0.06421834324443676,99984
24,2,-0.19309276380458254,0.09629912924696399,-0.19348784144190878,0.09580079622073617,0.3999601013004991,0.4027187414721344,0.3818621767412624,0.3833720216640606,0.7570001691396326,0.29779878025074374,0.06421834324443676,99984
48,2,0.0028269248201682824,0.20179975244565468,-0.004745551994791574,0.19563068305762574,0.26805937027688626,0.2676082597194917,0.2492863197468266,0.24935882217146196,0.4109168346052616,0.18131614016081718,0.06421834324443676,99984
