Nx,trial,ChaoFOM,ChaoFON,ChaoFRM,ChaoFRN,ChaoIOM,ChaoION,ChaoIRM,ChaoIRN,empirical,miller,GT,N,HyLeak
6,0,0.4478444592638735,0.9113278891176329,0.3297285246430124,0.7766468709115302,0.4448032557664228,0.6572979158294576,0.4226080792882725,0.6355220759864566,0.6817619519400995,0.3854656556438032,0.1378472138609319,999999,0.0
12,0,0.2889663949692954,0.6090041627920254,0.2694245701857022,0.586370123160688,0.4737171149225245,0.527193539812682,0.4433311716472859,0.4897682831850485,0.5210438329343212,0.335858647749136,0.1378472138609319,999999,0.08890363177987633
24,0,0.2579045847790325,0.4255780894052902,0.2080437870575863,0.3732131563886575,0.3169887538047901,0.3501136626481405,0.284347994080264,0.3187143637392485,0.3391243771815539,0.2280132660704428,0.1378472138609319,999999,0.028985347365158485
60,0,0.2035023491458193,0.2037408953663393,0.1796409095698401,0.1799672290941359,0.1602124728859609,0.1783503487429183,0.1586830323360467,0.1774601434671984,0.1814245430692191,0.1221652838099599,0.1378472138609319,999999,0.048358514053921636
6,1,0.3478593645334146,0.6982257935621629,0.3666773786489501,0.7064798120329419,0.78364675674277,0.8958536868267539,0.4297401151733469,0.5479361735583876,0.6337050845160239,0.2633347141456535,0.1378472138609319,999999,0.0
12,1,0.1980886082511136,0.4880344873839567,0.1553859005729369,0.4401560037836721,0.3323024819442322,0.3819972021371522,0.291220283044666,0.3403776640204308,0.3669462244142831,0.1817610392290979,0.1378472138609319,999999,0.07608763995562272
24,1,0.1922393473495414,0.3167282372039051,0.1704466938074576,0.2833407283797137,0.2220971345090215,0.2543018747934231,0.2066912980778467,0.2395215942829927,0.2486462942494332,0.1560537016568406,0.1378472138609319,999999,0.0
60,1,0.1496542201526544,0.199151439067762,0.1277642405491842,0.1752446133744345,0.158814065716567,0.1787517843237191,0.1541691999602854,0.1747092086268032,0.177863466619589,0.1260116147677372,0.1378472138609319,999999,0.09258813209785859
6,2,0.4858677885964739,0.9481581894200356,0.4053849883645603,0.8496551703480286,0.6797477227246314,0.8065158351503927,0.5459210406896982,0.6616071820079047,0.8310711214551394,0.460700751084769,0.1378472138609319,999999,0.0
12,2,0.4016864737219957,0.6104780623915327,0.337968187697289,0.5503750196256445,0.4627926027398059,0.5071683363242785,0.4173285778452124,0.4670760277544221,0.5211169653992025,0.3359317802140173,0.1378472138609319,999999,0.002556330490990555
24,2,0.2104045507910323,0.3365973286881968,0.1674272513292761,0.2938455883634522,0.2579064684346417,0.2758580076105004,0.2324090316086064,0.2500912783297221,0.2690767093257307,0.1579655982146195,0.1378472138609319,999999,0.0
60,2,0.1960830544762687,0.2323351220108137,0.1909151856097186,0.224432979453796,0.166896218267714,0.2187480701195658,0.166896218267714,0.2187480701195658,0.2187480701195654,0.1668962182677136,0.1378472138609319,999999,0.017754971718336638
6,3,0.2263776340274677,0.5455111786136637,0.2235711067357452,0.5477453165725663,0.6155037092405407,0.7350059840473293,0.4430334656303271,0.564678371188735,0.6483038718304752,0.2779335014601048,0.1378472138609319,999999,0.0
12,3,0.2391889769312964,0.5309885139447051,0.2070110769647695,0.4901033053618137,0.3071825708207303,0.3830199136283779,0.2653738138053245,0.3406584088407136,0.4301089409803671,0.2449237557951819,0.1378472138609319,999999,0.05287060823059121
24,3,0.1998443985043279,0.3264562977050197,0.1775847719863147,0.297992274300866,0.2243689348159508,0.264705432193885,0.2080020284970404,0.2498597573770608,0.2723030099741299,0.1611918988630188,0.1378472138609319,999999,0.09002956764479257
