Nx,trial,ChaoFOM,ChaoFON,ChaoFRM,ChaoFRN,ChaoIOM,ChaoION,ChaoIRM,ChaoIRN,empirical,miller,GT,N,HyLeak
12,0,-0.2979314057347551,0.0373056574460714,-0.2965764159634504,0.0386979182884312,0.524138310499493,0.5260139191856072,0.5154175053741045,0.5148730102879734,1.3492105541524322,0.4308077763746544,0.0642183432444367,99984,1.2698629944052184
24,0,-0.145733400597641,0.1492003205652171,-0.1437620123634218,0.1514067773501902,0.2563041378168127,0.3787215008370862,0.2499004952614229,0.3716876964371907,0.8466355293314032,0.3874341404425143,0.0642183432444367,99984,0.8079928656935721
48,0,-0.008133324554979,0.1880906717445777,-0.0113808559999688,0.1848357612107136,0.2362487944116396,0.2706383031637143,0.2335290291924739,0.2678183519292499,0.4361584853103837,0.2065577908659392,0.0642183432444367,99984,0.35895749485340406
120,0,0.1870801326340674,0.192710564054766,0.1845066790027589,0.1901288944291066,0.1815253081345163,0.1902749158497706,0.1808509318052107,0.1896402731073402,0.2037342388133804,0.1118939610356027,0.0642183432444367,99984,0.1530704548399922
12,1,-0.1363279337448264,0.2615939694787171,-0.1403897400876932,0.2598773409469795,0.6968367059654803,0.6990822457354008,0.6737975252087729,0.6734010673808093,1.3508544353803469,0.4324516576025691,0.0642183432444367,99984,1.3024308768338193
24,1,-0.118549790762588,0.1827635582164024,-0.1214360582129751,0.1795450710726798,0.3462113315255161,0.3517310007985669,0.3335732740652385,0.3390760323111982,0.783519305180123,0.3243179162912341,0.0642183432444367,99984,0.7937904423669204
48,1,-0.0125232680448066,0.1867486691391102,-0.0189574672063575,0.1804012356696178,0.1573261483447183,0.2736083086145773,0.1472448168594285,0.2642084647563638,0.4298012456094175,0.2002005511649731,0.0642183432444367,99984,0.40419187465197337
120,1,0.1894315467227335,0.1989260385369225,0.1869244984137587,0.1965547817577136,0.189199616786553,0.2006854650622871,0.1877868989651187,0.1992549068058877,0.2059990376323837,0.1141587598546059,0.0642183432444367,99984,0.14919480527214715
12,2,-0.2568539087242293,0.0606709656178168,-0.2557058296925744,0.0616648342351999,0.5192566309174542,0.5181698174486518,0.5184678225894329,0.5186974723556319,1.3334548979016825,0.4150521201239047,0.0642183432444367,99984,1.2940487249564687
24,2,-0.1930927638045825,0.0962991292469639,-0.1934878414419087,0.0958007962207361,0.3999601013004991,0.4027187414721344,0.3818621767412624,0.3833720216640606,0.7570001691396326,0.2977987802507437,0.0642183432444367,99984,0.7676352725283637
48,2,0.0028269248201682,0.2017997524456546,-0.0047455519947915,0.1956306830576257,0.2680593702768862,0.2676082597194917,0.2492863197468266,0.2493588221714619,0.4109168346052616,0.1813161401608171,0.0642183432444367,99984,0.40610909332472384
