Nx,trial,ChaoFOM,ChaoFON,ChaoFRM,ChaoFRN,ChaoIOM,ChaoION,ChaoIRM,ChaoIRN,empirical,miller,GT,N,HyLeak
4,0,0.3244303920654694,0.8409740978934442,0.3403278747458366,0.8554436037353262,1.6319800723693318,1.6385131973577949,1.634962141327994,1.640156058501643,1.78652226237028,0.92519413737028,0.9181259728145452,1000000,1.7696603174738281
8,0,0.5296486750560537,0.8761955994494703,0.5367613978017759,0.8846437971896247,1.0123376012792484,1.1208467399410174,1.0150766763545045,1.123581687495686,1.3828923761106937,0.9522283136106936,0.9181259728145452,1000000,1.3600689241953126
16,0,0.6626872145613866,0.8585285094112685,0.6637096190297332,0.8593658264187184,1.0216573039079246,1.0353913521140592,1.0197616327933536,1.03351939686429,1.1726087002391052,0.9572766689891052,0.9181259728145452,1000000,1.1865327398748047
40,0,0.8580808235849162,0.9422667586101838,0.858474789437923,0.9425940030023494,0.9739007127486244,0.9907942864831022,0.9736210069546296,0.990544981079709,1.0067726607139242,0.9206398482139242,0.9181259728145452,1000000,1.0159559595336327
4,1,0.4031603576887795,0.9070031200739458,0.4271988499018088,0.9334572002502544,1.4800359709791695,1.4855144948624646,1.477974316530322,1.4836488583111211,1.6762576801115276,0.8149295551115276,0.9181259728145452,1000000,1.7861843122761718
8,1,0.5937391942219203,0.944834572182662,0.6023806169695557,0.9547003151274348,1.030155377126897,1.1018572625556773,1.032549538450118,1.1058872244377436,1.3639366798211734,0.9332726173211734,0.9181259728145452,1000000,1.4075234077185548
16,1,0.7424885837345312,0.942766037685083,0.7444918930982602,0.9447000263426674,0.94816637386343,1.0380864470245394,0.9492866874119036,1.0390672944559474,1.153037362493662,0.937705331243662,0.9181259728145452,1000000,1.1729386919610352
40,1,0.9672650529957286,0.9702017680603016,0.9686852587517836,0.9716081061745016,0.9504943991138712,0.981035779312763,0.950395902289618,0.9809454763943442,1.0095481770718182,0.9234153645718182,0.9181259728145452,1000000,1.0426545249397265
4,2,0.368985718298522,0.8780852162137986,0.3991821670840215,0.9043018422303551,1.5476408895308584,1.5541798432536769,1.5548190984776578,1.5602097240236892,1.705956272604528,0.8446281476045279,0.9181259728145452,1000000,1.7859286140304687
8,2,0.6258813308440165,0.9801852539731676,0.6374336879701887,0.9928054740371348,1.0396130782348467,1.1132995202157083,1.0481543088358205,1.1213388855448916,1.3528145589805254,0.9221504964805254,0.9181259728145452,1000000,1.3147034861585938
16,2,0.7741225364090757,0.9742926948846194,0.7770854428399576,0.977456385890474,1.031024122975844,1.044748003785996,1.0331981493310232,1.0469084225097258,1.1613784031944796,0.9460463719444796,0.9181259728145452,1000000,1.1389624350669922
40,2,0.9711072197736212,0.9724599955820896,0.9725344830141284,0.9737979061963944,0.9667916001628464,0.9837153028131856,0.9666770072548622,0.9835943175995236,1.009189760295273,0.923056947795273,0.9181259728145452,1000000,0.9766239530889063
4,3,0.2456064584057789,0.7301306396743189,0.2621338934692624,0.7457353098119285,1.5383680603015144,1.5450001931154356,1.5451014431954957,1.5499380537986136,1.7131111882619567,0.8517830632619567,0.9181259728145452,1000000,1.6716867340105468
8,3,0.4933679069912673,0.8356639889439995,0.5016895814233812,0.843929630156859,0.979263478968178,1.0517011894184125,0.978819329669748,1.052012146997718,1.3355564416432602,0.9048923791432602,0.9181259728145452,1000000,1.3309904091154297
16,3,0.648009917392547,0.8441620583306957,0.6512501994706906,0.8477100247547594,0.9590430064704584,0.9727451944418396,0.959880908950143,0.973622155998499,1.096935634867917,0.8816036036179167,0.9181259728145452,1000000,1.129684455165625
