Nx,trial,ChaoFOM,ChaoFON,ChaoFRM,ChaoFRN,ChaoIOM,ChaoION,ChaoIRM,ChaoIRN,empirical,miller,GT,N,HyLeak
6,0,0.2938250806206504,0.97892801529726,0.257296674834724,0.9457319013834043,0.7400528828714694,0.8784278958622292,0.6048425946439263,0.7443363897348618,0.8619443611894351,0.2810115765529467,0.4255660862090016,999945,0.5729229651128955
12,0,0.3539176480694168,0.7733747490032992,0.2810669761865856,0.6972568302456214,0.6608983569087734,0.677033400770646,0.5952564149687742,0.6109583810179134,0.6565097181903887,0.3245481269695382,0.4255660862090016,999945,0.24792191592198942
24,0,0.3791207622189959,0.6014101582766539,0.3512507616538696,0.5719454379680264,0.5802261961199393,0.586180596972587,0.5450184083612138,0.5513242091500798,0.558508999252262,0.3717806041905336,0.4255660862090016,999945,0.12107069763055846
60,0,0.5224553959834213,0.5224349642783338,0.4830623409559509,0.4830018766852615,0.4773531439537758,0.4857512055708046,0.4726561000112109,0.4812580406441804,0.4844731934255035,0.3931837558397696,0.4255660862090016,999945,0.03833088511150886
6,1,0.2850746800871233,1.017204690450107,0.2107985010882865,0.9439752630086112,0.7382447403059632,0.9171469529341404,0.5776281151027032,0.7582783696343878,0.8530265160871746,0.106112935840261,0.4255660862090016,999945,0.48334276634475415
12,1,0.3541304992587455,0.7725115034927579,0.2741034695968278,0.6927823362287614,0.6541924028033914,0.6897038923313208,0.5951173866498448,0.6319843884939311,0.6557464567073801,0.2822896665839233,0.4255660862090016,999945,0.05685102927028779
24,1,0.3795585296570847,0.6006944341542996,0.3354537370024364,0.5569616876410733,0.5521254701203496,0.5589164484379217,0.5336901538998039,0.5396044054422291,0.5508714463762843,0.3641430513145559,0.4255660862090016,999945,0.013496527512703641
60,1,0.5053963233251243,0.5050076230442602,0.4644663292393116,0.4644800520503853,0.4619102818089358,0.4690504793190113,0.4568476518937708,0.463765253947376,0.4655356524462464,0.390844294421555,0.4255660862090016,999945,0.014741736202729758
6,2,0.276596737527725,1.002589024968897,0.2004787244253037,0.93027557034212,0.708147465140284,0.8503837687971462,0.5482176930457544,0.68811044610786,0.8191912995093418,0.2382585148728534,0.4255660862090016,999945,0.13926598756871247
12,2,0.325139242275589,0.7424889843756757,0.2565976896056618,0.6722581078614268,0.6214837102612173,0.6502711340514715,0.5518922383747997,0.5801788863199008,0.6234451429127423,0.3329787505944981,0.4255660862090016,999945,0.44288644867093313
24,2,0.3645280560078528,0.5787079924373201,0.3298003452105084,0.5433852755204609,0.5444147686230264,0.5512939807572386,0.5185968999530265,0.5248794577358403,0.5311685552212291,0.3444401601595007,0.4255660862090016,999945,0.03435577676293305
60,2,0.5038197127047134,0.5064328990075037,0.4679550803027441,0.4681007232438904,0.46741312627322,0.4745236091895729,0.4609096678605892,0.4679196876095696,0.4709881176572859,0.3962967596325945,0.4255660862090016,999945,0.4473922120962872
6,3,0.2776688544437847,0.9438629098338648,0.2489520078050585,0.912367415879136,0.732393141168487,0.8690052306372552,0.5565721544487534,0.6978928808083809,0.820133610962718,0.2392008263262296,0.4255660862090016,999945,0.3106520715979345
12,3,0.3484354874288745,0.765364684044829,0.2634040721259107,0.6800025832529872,0.6405357797714265,0.6716117128221337,0.5680223421223405,0.600700576100542,0.638008219619131,0.3060466283982805,0.4255660862090016,999945,0.11482449559379147
24,3,0.3712485587892779,0.5745989188772852,0.3409794014749787,0.5432587705504524,0.5417615590077907,0.5477592832875293,0.5139427943977889,0.5199177532525049,0.5290417606042697,0.3423133655425412,0.4255660862090016,999945,0.5143898999396475
60,3,0.5015136512087099,0.5021369353511853,0.46534087644985,0.4651653383600449,0.4508059660394956,0.4709264763363162,0.4446424871865451,0.4647515120195864,0.4670837369838594,0.392392378959168,0.4255660862090016,999945,0.028328923752980857
6,4,0.2768380449560346,0.8949019371102314,0.25822725201158,0.8721391863337359,0.7265457387096668,0.8893839344643596,0.5533877486307828,0.7126925567942479,0.8215483735677704,0.1576251911260694,0.4255660862090016,999945,0.0
