Nx,trial,ChaoFOM,ChaoFON,ChaoFRM,ChaoFRN,ChaoIOM,ChaoION,ChaoIRM,ChaoIRN,empirical,miller
24,20,177.2638077735901,272.8946695327759,172.58965468406677,253.15477991104126,27.621800899505615,19.07968759536743,23.5858154296875,26.825409412384033,0.007179737091064453,0.007228851318359375
60,20,110.3919267654419,109.59107398986816,110.0836112499237,118.97051978111267,9.20800495147705,12.278512239456177,14.444037199020386,12.840704441070557,0.004299640655517578,0.00432586669921875
6,21,162.14189410209656,162.2554624080658,139.29161596298218,163.9022023677826,35.62673473358154,21.364161252975464,35.943121910095215,24.189727783203125,0.005697727203369141,0.005753040313720703
12,21,154.63519644737244,212.83121395111084,233.219500541687,214.35903072357178,33.358121395111084,33.20679593086243,33.54138398170471,33.53132152557373,0.006514787673950195,0.006571054458618164
24,21,191.34341526031494,201.98111772537231,198.09546637535095,201.30793142318726,12.4303457736969,12.071780681610107,18.801456928253174,12.439773797988892,0.006986379623413086,0.007036924362182617
60,21,219.8276710510254,222.60992765426636,129.58385276794434,213.361750125885,12.634220838546753,14.711179733276367,13.956730604171753,8.486038208007812,0.007425785064697266,0.00743412971496582
6,22,182.5457649230957,169.209552526474,149.10093998908997,212.2403724193573,36.97142004966736,20.7027428150177,35.6427743434906,29.632020950317383,0.00570225715637207,0.005722999572753906
12,22,217.7132110595703,142.67763257026672,214.37618684768677,143.34172701835632,31.1436288356781,21.359667539596558,20.385468244552612,31.40060830116272,0.003603696823120117,0.003609180450439453
24,22,153.69894576072693,202.6442015171051,197.7762713432312,175.71751308441162,27.76367473602295,16.077510833740234,28.005713939666748,18.539000034332275,0.004223346710205078,0.004262447357177734
60,22,127.37949585914612,228.78616046905518,187.76944208145142,196.58437728881836,8.312087059020996,13.692996263504028,12.384348392486572,11.631377458572388,0.007806062698364258,0.007811069488525391
6,23,134.9985797405243,112.57124352455139,143.65958976745605,168.91875100135803,30.222264289855957,19.70479726791382,25.195187091827393,30.554935216903687,0.005792140960693359,0.0031118392944335938
12,23,237.08220028877258,150.31729817390442,127.6402735710144,192.27672576904297,34.48303842544556,33.18081831932068,35.913119077682495,34.6786367893219,0.0035560131072998047,0.0035665035247802734
24,23,133.86895513534546,160.39004516601562,165.48832249641418,208.9707968235016,28.51807999610901,28.720389127731323,28.75884437561035,29.84970259666443,0.007296562194824219,0.007941007614135742
60,23,168.0771017074585,188.66248488426208,186.5512523651123,126.26550197601318,14.104603052139282,8.189557313919067,14.144989490509033,14.1652991771698,0.007878541946411133,0.008085012435913086
6,24,237.81407976150513,234.74834036827087,119.08274841308594,162.40100383758545,41.620752811431885,37.07673716545105,41.685314893722534,42.6835036277771,0.0057048797607421875,0.0057086944580078125
12,24,170.80626773834229,231.99035787582397,198.75645971298218,176.58555006980896,33.35440516471863,28.273845911026,33.62722325325012,21.749682188034058,0.0067250728607177734,0.006847381591796875
24,24,155.76935529708862,231.3908612728119,201.0398063659668,161.63469529151917,23.48375177383423,12.968203067779541,21.181646585464478,22.54556441307068,0.007131338119506836,0.007147550582885742
60,24,194.07806825637817,171.33285784721375,140.91408443450928,160.87870573997498,8.658698797225952,9.000778913497925,6.3901567459106445,11.106849431991577,0.00424957275390625,0.004267454147338867
6,25,143.2131850719452,186.63931155204773,160.6691608428955,231.76386260986328,30.014923334121704,30.17000913619995,30.371131896972656,30.47353720664978,0.003109455108642578,0.0031485557556152344
12,25,123.03388738632202,259.8263819217682,195.46758222579956,163.85123300552368,35.78387904167175,19.350650548934937,36.27287578582764,30.8587429523468,0.006466388702392578,0.00654292106628418
24,25,185.8074140548706,239.8482301235199,137.48767280578613,120.91833066940308,17.191275358200073,14.124300479888916,26.253471851348877,15.523558139801025,0.007077693939208984,0.0070993900299072266
60,25,104.37546706199646,188.24655151367188,127.9555356502533,176.5896348953247,11.318768501281738,16.95753264427185,9.417166471481323,17.02341389656067,0.007706642150878906,0.007737159729003906
6,26,90.4769995212555,178.5076231956482,182.19957160949707,166.05826091766357,17.119096517562866,27.37530279159546,17.25181794166565,20.11927556991577,0.0031664371490478516,0.0032584667205810547
12,26,224.20594334602356,162.89078211784363,131.43960762023926,140.03644585609436,32.78546667098999,17.010597467422485,19.90507435798645,32.27001619338989,0.003559112548828125,0.0035903453826904297
24,26,149.6183660030365,170.96234250068665,126.55425596237183,190.03816556930542,16.335984706878662,23.24819803237915,14.182109594345093,23.38508129119873,0.00390934944152832,0.00393986701965332
60,26,109.1259868144989,140.81619787216187,183.3125684261322,124.16901230812073,14.00551986694336,7.921005725860596,14.100797414779663,10.978744268417358,0.0042493343353271484,0.004283905029296875
6,27,85.85197615623474,96.66583156585693,89.3633406162262,111.42571544647217,17.90051531791687,17.192394256591797,18.27422261238098,17.880002737045288,0.005705356597900391,0.0057373046875
12,27,133.24639749526978,177.30649065971375,114.73771476745605,131.0623960494995,26.23879051208496,18.757248878479004,31.452664136886597,18.87710976600647,0.003534555435180664,0.0035669803619384766
24,27,112.2456886768341,200.3519093990326,189.9571659564972,172.6313157081604,27.041006088256836,14.883056402206421,27.030138731002808,19.432929277420044,0.007086515426635742,0.0071179866790771484
60,27,126.72470378875732,145.83038711547852,128.10260272026062,101.08227705955505,15.003960132598877,8.4104905128479,15.104394912719727,15.04582166671753,0.00425267219543457,0.004272937774658203
6,28,124.73071074485779,138.57671546936035,83.02522397041321,121.47839331626892,26.946666479110718,26.583991050720215,28.450571537017822,28.38491988182068,0.0056722164154052734,0.005675792694091797
12,28,124.8574550151825,180.64308834075928,190.18926906585693,149.5063397884369,30.14198899269104,16.666014671325684,30.200010776519775,19.524039030075073,0.0064046382904052734,0.006438732147216797
24,28,159.05368828773499,169.50315380096436,130.73430919647217,110.00422406196594,25.44824528694153,11.827436208724976,26.261353254318237,25.670955419540405,0.006965160369873047,0.00698542594909668
60,28,130.23788046836853,167.95740938186646,99.20638704299927,116.41333031654358,10.390915632247925,7.9990928173065186,14.269054412841797,8.542367219924927,0.007952213287353516,0.007988452911376953
6,29,102.01283192634583,147.56888723373413,114.78353691101074,158.7867031097412,21.700019121170044,30.275977611541748,21.87896203994751,34.121790647506714,0.0057795047760009766,0.005754947662353516
12,29,133.3043749332428,174.3916676044464,136.7321949005127,122.52365159988403,17.001736164093018,13.53904938697815,22.373863458633423,16.9380784034729,0.0035092830657958984,0.0035848617553710938
24,29,162.20566940307617,142.1892557144165,112.64177680015564,124.16076278686523,25.402857542037964,20.705873727798462,25.406940937042236,25.70771098136902,0.007074832916259766,0.007124900817871094
60,29,99.21107006072998,112.35042929649353,143.18789052963257,138.26496958732605,10.495537042617798,10.011005878448486,10.554215669631958,9.990383625030518,0.004277944564819336,0.004286289215087891
