262,719,782,237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
249,709,786,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
254,712,791,243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
250,770,732,248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230,768,741,261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
244,702,799,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
278,783,706,233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
231,747,770,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
252,712,804,232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
264,753,740,243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
249,753,738,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
253,752,762,233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
270,766,703,261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
268,762,723,247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
222,746,768,264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
227,755,735,283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
252,734,749,265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
235,768,751,246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
246,747,723,284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
253,769,722,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
252,751,768,229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219,795,726,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,247,766,754,233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,261,722,738,279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,252,768,727,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,226,728,818,228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,260,765,711,264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,230,742,757,271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,232,726,782,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,234,757,734,275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,249,757,747,247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,257,774,702,267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,278,743,743,236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,255,738,756,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,243,773,731,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,260,696,749,295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,266,803,702,229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,251,723,760,266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,255,753,736,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,231,761,759,249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,237,766,767,230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,251,723,734,292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,270,698,768,264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,237,756,767,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,257,736,753,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,257,736,756,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,237,755,779,229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,239,774,757,230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,264,713,778,245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,234,759,764,243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,247,741,753,259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,229,726,766,279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,254,741,765,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,243,758,740,259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,265,727,755,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,263,748,751,238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,255,756,746,243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,231,772,699,298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,242,796,708,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,265,750,724,261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,271,770,704,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,237,727,766,270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,254,751,744,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,257,727,778,238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,266,799,712,223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,231,784,721,264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,247,736,755,262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,257,752,748,243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,233,787,735,245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,258,756,753,233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,240,784,723,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,283,741,723,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,243,747,769,241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,238,764,773,225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,221,755,780,244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,237,759,767,237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,249,734,755,262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,260,720,775,245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,250,751,755,244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,274,756,722,248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,250,729,751,270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,238,767,754,241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,258,759,742,241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,251,736,764,249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,238,771,730,261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,229,762,777,232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,249,784,719,248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,253,738,769,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,263,758,725,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,236,743,778,243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,269,748,711,272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,242,772,748,238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,237,761,757,245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,253,789,726,232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,261,748,739,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,280,746,722,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,237,743,783,237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,250,794,705,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,259,736,773,232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,250,742,777,231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,259,776,735,230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,263,758,737,242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,232,735,785,248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,253,741,765,241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,246,731,762,261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,234,754,775,237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,231,774,761,234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,238,769,757,236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,255,706,773,266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,270,754,721,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,287,727,745,241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,254,734,770,242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,275,769,728,228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,302,701,753,244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,235,746,796,223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,243,758,749,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,268,729,729,274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,251,766,726,257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,245,750,736,269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,239,709,777,275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,272,708,761,259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,226,777,726,271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,234,775,725,266,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,252,760,741,247,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,264,742,743,251,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,241,753,743,263,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,252,698,790,260,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,267,751,730,252,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,230,784,746,240,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,234,761,789,216,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,253,703,778,266,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,251,725,785,239,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,274,771,716,239,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,259,721,746,274,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,247,768,723,262,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,245,759,739,257,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,238,784,748,230,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,234,720,783,263,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,258,732,747,263,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,269,766,719,246,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,247,741,745,267,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,237,720,774,269,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,255,746,759,240,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,246,766,721,267,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,245,727,771,257,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,276,720,735,269,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,257,739,763,241,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,248,709,788,255,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,208,754,763,275,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,254,759,738,249,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,264,746,752,238,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,260,767,740,233,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,228,771,741,260,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,232,767,749,252,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,240,783,724,253,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,235,772,749,244,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,263,779,711,247,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,268,748,753,231,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,229,761,773,237,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,248,733,758,261,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,234,726,772,268,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,243,764,722,271,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,248,794,732,226,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,273,752,736,239,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,237,800,725,238,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,244,729,776,251,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,253,749,751,247,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,258,737,741,264,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,248,758,727,267,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,260,766,750,224,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,246,712,785,257,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,224,756,757,263,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,243,741,770,246,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,239,748,766,247,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,232,741,741,286,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,256,766,763,215,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,236,752,762,250,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,238,745,777,240,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,265,779,707,249,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,215,816,733,236,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,250,732,765,253,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,256,761,778,205,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,265,751,752,232,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,254,723,781,242,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,236,746,771,247,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,256,768,737,239,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,243,745,758,254,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,262,787,703,248,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,247,723,762,268,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,259,711,803,227,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,214,756,779,251,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,271,725,766,238,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,257,722,781,240,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,263,767,729,241,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,277,771,718,234,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,250,775,734,241,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,221,762,750,267,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,236,749,760,255,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,242,754,760,244,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,246,745,756,253,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,255,793,710,242,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,254,765,736,245,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,245,752,772,231,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,242,768,753,237,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,246,773,697,284,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,210,762,775,253,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,248,749,774,229,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,258,721,764,257,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,261,782,717,240,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,262,721,746,271,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,250,767,737,246,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,269,716,748,267,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,241,764,744,251,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,221,750,761,268,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,242,770,749,239,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,251,762,753,234,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,239,765,754,242,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,243,756,773,228,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,222,748,814,216,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,263,744,734,259,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,259,755,768,218,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,231,772,738,259,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,222,798,744,236,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,246,719,780,255,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,268,722,767,243,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,232,763,720,285,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,235,722,782,261,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,246,754,743,257,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,250,727,769,254,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,250,746,776,228,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,273,721,722,284,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,262,737,764,237,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,257,779,722,242,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,238,744,754,264,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,258,733,766,243,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,233,747,771,249,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,260,767,758,215,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,230,765,751,254,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,266,734,776,224,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,253,776,730,241,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,265,726,745,264,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,260,753,743,244,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,252,740,742,266,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,262,745,744,249,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,243,719,763,275,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,257,743,782,218,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,249,774,735,242,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,233,774,749,244,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,252,733,769,246,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,236,744,768,252,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,254,753,751,242,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,232,776,715,277,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,262,758,739,241,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,229,780,738,253,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,268,763,733,236,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,271,719,749,261,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,244,724,782,250,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,241,769,738,252,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,243,754,751,252,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,263,730,760,247,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,239,770,770,221,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,246,731,768,255,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,247,737,752,264,0,0,0,0,0,0,0,0
