18,49,60,49,38,41,47,26,54,47,56,17,36,31,22,5,50,45,41,20,53,17,23,2,45,23,26,5,23,5,2,0
3,16,25,35,22,48,36,40,16,45,37,37,31,30,40,18,25,42,43,31,40,40,40,14,39,42,40,26,34,18,20,3
482,494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202,379,41,48,47,56,0,0,48,45,0,0,0,0,0,0,53,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0
187,363,59,48,55,61,0,0,41,62,0,0,0,0,0,0,46,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69,245,37,99,41,98,11,16,42,73,8,8,8,16,0,0,40,94,6,18,12,8,0,0,11,16,0,0,0,0,0,0
228,356,57,46,58,44,0,0,37,45,0,0,0,0,0,0,48,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74,247,31,86,47,82,9,14,53,97,8,13,9,20,0,0,41,81,6,20,9,12,0,0,6,11,0,0,0,0,0,0
78,242,46,80,43,95,4,13,37,86,8,17,5,16,0,0,45,104,10,7,9,14,0,0,5,12,0,0,0,0,0,0
24,135,24,102,22,79,15,48,26,104,11,28,6,45,2,11,22,98,11,46,9,40,2,3,15,29,3,6,0,10,0,0
245,340,46,43,50,56,0,0,43,64,0,0,0,0,0,0,39,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77,238,33,107,46,88,11,15,38,95,7,10,8,7,0,0,39,91,6,13,6,19,0,0,8,14,0,0,0,0,0,0
72,277,38,88,44,90,8,10,32,88,12,21,13,10,0,0,35,79,10,5,11,13,0,0,9,11,0,0,0,0,0,0
24,145,27,93,26,84,10,31,33,106,9,36,14,52,2,4,16,104,10,31,12,39,5,6,5,37,1,6,2,6,0,0
84,249,39,79,45,93,4,12,48,85,14,15,11,17,0,0,38,84,10,17,6,13,0,0,7,6,0,0,0,0,0,0
20,157,25,84,20,95,13,43,29,85,14,43,11,36,4,7,27,101,4,41,10,36,4,2,11,28,1,12,4,9,0,0
28,147,17,114,18,97,11,36,23,93,14,38,8,47,2,7,20,108,10,25,11,43,0,4,10,32,2,5,2,4,0,0
5,61,10,86,5,86,8,63,5,80,10,57,7,51,6,17,5,87,8,63,14,58,5,30,1,71,1,29,7,28,0,12
209,364,42,47,55,56,0,0,49,60,0,0,0,0,0,0,38,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74,247,30,102,41,80,10,16,39,95,7,9,7,11,0,0,43,88,7,19,7,12,0,0,15,17,0,0,0,0,0,0
74,271,60,95,28,78,8,12,44,85,8,16,11,10,0,0,29,78,10,12,7,16,0,0,7,17,0,0,0,0,0,0
26,150,28,89,25,106,5,30,20,90,10,37,8,31,2,7,23,95,11,40,12,48,2,6,14,37,2,9,5,8,0,0
78,244,46,87,40,82,6,13,51,77,8,14,4,18,0,0,42,100,7,12,10,12,0,0,7,18,0,0,0,0,0,0
29,136,24,115,29,103,8,41,20,94,15,41,5,34,3,4,29,98,8,32,8,25,1,2,14,34,5,4,6,9,0,0
26,144,26,99,28,89,16,43,21,89,15,51,9,42,0,7,24,112,7,31,3,29,0,5,8,30,6,6,3,7,0,0
6,63,8,82,10,76,11,58,8,84,10,64,13,56,2,21,6,91,4,60,5,66,2,28,15,63,5,28,1,25,0,5
83,260,41,95,28,75,5,15,38,92,9,14,6,17,0,0,45,87,12,6,10,19,0,0,7,12,0,0,0,0,0,0
23,147,25,105,23,88,10,27,21,107,12,43,12,52,3,3,22,100,13,36,8,35,0,6,9,35,0,3,1,7,0,0
25,145,23,93,24,81,16,38,24,104,14,38,18,31,1,3,25,96,9,39,12,35,2,5,16,45,3,6,0,5,0,0
5,54,7,95,2,96,8,68,4,94,7,58,9,59,0,24,4,92,8,67,7,61,2,20,8,58,1,25,8,22,2,1
31,137,23,95,19,95,15,44,28,97,13,29,14,35,5,4,24,100,14,42,12,35,3,3,7,34,1,6,3,8,0,0
0,58,5,97,8,72,13,84,9,70,8,56,5,63,6,22,9,91,7,62,3,74,4,22,9,58,3,19,6,29,1,3
9,77,6,78,4,95,7,56,7,79,8,62,10,61,6,29,3,86,3,71,5,62,1,19,6,66,8,22,2,24,1,3
0,31,0,55,0,64,0,66,0,53,0,80,0,85,0,58,0,64,0,90,0,84,0,55,0,68,0,55,0,54,0,14
523,0,453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
197,55,363,60,35,0,53,0,47,0,53,0,0,0,0,0,40,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0
232,56,359,48,34,0,58,0,42,0,47,0,0,0,0,0,48,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0
70,38,232,103,45,4,81,15,43,7,79,14,11,0,10,0,49,4,103,20,6,0,13,0,12,0,17,0,0,0,0,0
219,47,365,61,37,0,53,0,40,0,51,0,0,0,0,0,42,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0
79,39,257,102,24,5,76,17,48,9,98,12,9,0,19,0,31,11,86,12,8,0,14,0,10,0,10,0,0,0,0,0
75,48,233,92,45,8,104,16,45,8,90,5,9,0,9,0,39,8,96,5,7,0,12,0,8,0,14,0,0,0,0,0
21,28,150,93,20,13,96,38,21,15,105,32,18,2,39,9,23,8,106,31,12,2,35,3,11,3,26,7,3,0,6,0
224,54,378,50,42,0,56,0,33,0,64,0,0,0,0,0,38,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0
87,38,238,89,31,5,94,12,40,9,99,19,3,0,11,0,37,8,100,11,3,0,19,0,7,0,16,0,0,0,0,0
61,51,237,97,47,11,89,10,39,8,94,16,11,0,13,0,34,7,88,22,8,0,10,0,8,0,15,0,0,0,0,0
11,15,137,96,23,9,105,35,29,12,115,39,8,5,37,6,30,14,110,33,4,2,42,4,9,1,31,6,3,0,5,0
93,42,244,61,36,4,82,15,44,9,104,11,6,0,16,0,43,10,106,13,11,0,10,0,6,0,10,0,0,0,0,0
18,20,150,90,20,16,104,35,25,15,101,39,9,0,36,9,17,8,97,42,14,1,34,9,10,2,39,12,1,0,3,0
20,22,123,122,23,7,98,49,20,14,115,29,8,4,33,4,17,15,87,39,4,2,45,9,17,2,33,4,1,0,10,0
7,13,61,78,5,6,76,78,11,6,86,58,11,9,59,19,10,13,87,55,6,4,58,26,6,4,72,26,2,0,20,4
212,38,354,56,46,0,66,0,46,0,47,0,0,0,0,0,47,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0
81,51,228,107,36,5,100,9,41,10,85,9,14,0,13,0,42,16,88,14,2,0,10,0,9,0,6,0,0,0,0,0
89,38,246,96,42,11,87,15,51,9,83,13,10,0,11,0,35,6,85,9,8,0,11,0,9,0,12,0,0,0,0,0
14,29,123,107,22,8,112,32,25,13,87,32,10,2,43,5,23,12,104,46,9,4,31,6,22,2,40,7,2,0,4,0
87,54,228,94,37,6,74,15,44,12,88,10,10,0,18,0,55,9,77,10,7,0,14,0,10,0,17,0,0,0,0,0
32,14,156,97,16,11,94,29,19,4,103,41,11,2,45,4,22,10,101,39,6,4,45,3,13,4,38,6,3,0,4,0
20,21,148,112,18,13,100,46,31,8,96,40,14,2,25,4,24,12,91,32,7,2,34,7,9,3,47,3,1,0,6,0
3,5,58,81,5,13,86,55,7,9,94,56,3,5,68,25,5,3,92,69,11,4,60,32,2,4,70,21,3,1,21,5
82,43,227,84,47,9,85,9,38,11,90,12,8,0,18,0,46,7,98,15,10,0,13,0,7,0,17,0,0,0,0,0
27,33,131,100,20,10,92,40,24,8,95,49,13,1,36,3,22,9,111,40,8,3,35,3,9,1,40,7,2,0,4,0
23,23,154,101,24,8,97,39,18,13,84,33,9,4,37,9,22,12,108,40,12,3,53,4,11,1,24,5,4,0,1,0
3,13,69,81,5,8,90,49,4,8,86,49,7,6,52,22,13,10,82,70,11,2,65,29,8,6,71,28,6,4,18,1
19,21,136,134,20,14,98,35,22,12,93,40,11,2,26,6,17,15,105,34,8,1,32,6,11,4,36,8,2,0,8,0
4,2,47,98,10,6,81,50,14,8,75,66,8,5,69,25,6,9,83,66,9,4,71,25,4,4,80,24,2,0,20,1
1,8,68,81,7,7,84,64,7,9,81,62,10,6,61,23,11,8,89,64,4,3,57,17,9,2,65,28,4,1,32,3
0,0,28,52,0,0,68,85,0,0,50,76,0,0,98,61,0,0,54,62,0,0,65,59,0,0,83,54,0,0,55,26
240,249,273,214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91,192,175,230,24,23,28,34,18,26,19,28,0,0,0,0,13,23,29,23,0,0,0,0,0,0,0,0,0,0,0,0
90,186,183,218,19,30,20,29,10,39,25,28,0,0,0,0,18,32,24,25,0,0,0,0,0,0,0,0,0,0,0,0
20,95,100,257,10,43,40,65,15,36,24,67,2,5,6,9,15,39,30,53,2,6,5,8,4,8,4,8,0,0,0,0
95,162,167,258,15,27,26,35,17,31,33,27,0,0,0,0,13,17,19,34,0,0,0,0,0,0,0,0,0,0,0,0
11,108,90,237,11,36,27,68,16,39,36,80,4,4,7,5,9,36,42,67,2,6,7,8,2,3,7,8,0,0,0,0
22,86,88,250,12,36,38,63,15,36,46,52,5,4,1,4,16,33,37,72,6,6,7,13,3,9,6,10,0,0,0,0
0,53,50,186,5,38,35,122,6,28,26,93,2,7,12,32,4,23,36,101,0,10,11,26,2,15,12,31,0,4,0,6
94,164,176,258,12,24,29,31,17,18,17,34,0,0,0,0,23,25,25,29,0,0,0,0,0,0,0,0,0,0,0,0
22,100,118,243,11,27,31,61,12,35,42,57,2,2,4,4,26,38,36,66,2,6,5,3,0,9,1,13,0,0,0,0
23,107,101,224,5,30,42,77,9,31,30,72,4,6,7,11,11,41,44,62,3,7,5,5,2,6,4,7,0,0,0,0
6,36,47,199,2,35,32,99,3,34,30,99,3,12,13,28,3,20,27,121,3,10,7,34,3,19,18,21,0,4,4,4
28,112,88,226,4,42,46,58,14,39,37,60,4,4,7,3,10,47,34,66,5,13,6,6,3,3,4,7,0,0,0,0
2,34,54,183,2,28,28,118,5,37,38,109,2,11,11,37,1,27,32,85,0,17,16,29,1,9,15,36,0,2,3,4
2,42,44,208,1,29,38,116,2,34,31,103,2,10,9,30,4,26,32,101,3,11,6,31,5,8,10,32,1,0,2,3
0,14,11,153,0,20,15,133,0,15,10,116,0,12,13,84,0,16,19,140,0,8,6,60,0,11,11,70,0,7,5,27
82,195,194,205,12,27,32,32,15,16,26,27,0,0,0,0,20,29,33,31,0,0,0,0,0,0,0,0,0,0,0,0
25,107,83,243,11,35,36,78,9,36,28,76,3,4,6,7,12,38,43,56,2,8,5,8,0,4,7,6,0,0,0,0
22,85,93,232,9,34,44,78,15,40,34,67,1,7,8,5,13,32,45,81,2,5,3,3,4,2,8,4,0,0,0,0
1,44,46,180,4,32,26,108,7,31,26,107,2,9,17,33,6,28,31,129,3,8,10,35,1,15,7,27,0,2,0,1
22,107,98,244,9,40,24,69,11,29,46,62,1,2,1,6,15,47,32,62,2,7,7,13,1,6,6,7,0,0,0,0
4,44,34,184,8,26,31,125,2,35,25,102,2,12,17,39,4,37,30,99,2,11,5,27,6,10,14,34,0,0,1,6
6,59,48,193,7,24,28,98,2,28,35,100,2,14,12,31,4,28,33,89,3,9,19,43,1,12,16,27,1,0,1,3
0,15,13,137,0,9,8,131,0,18,17,162,0,10,15,75,0,13,10,126,0,11,10,74,0,13,12,76,0,5,3,13
14,101,102,261,7,46,35,54,10,33,35,64,4,7,9,6,13,35,38,70,0,5,5,8,3,3,2,6,0,0,0,0
3,37,47,176,4,26,35,105,7,32,42,104,3,13,15,36,0,31,27,113,4,14,10,26,0,9,9,41,0,1,5,1
2,38,32,195,4,27,24,117,2,22,30,98,2,20,13,40,6,25,29,113,5,8,19,28,2,13,11,41,2,0,4,4
0,10,11,145,0,16,18,148,0,12,14,137,0,12,15,69,0,12,11,137,0,16,15,56,0,10,11,62,0,7,5,27
8,42,44,198,2,37,35,109,3,25,36,84,0,19,7,24,4,27,34,110,1,12,8,36,2,16,12,29,1,2,1,8
0,16,13,139,0,13,21,142,0,18,15,126,0,4,13,74,0,9,17,135,0,10,11,69,0,17,11,84,0,6,4,9
0,10,12,131,0,14,17,143,0,7,14,113,0,7,18,87,0,10,10,137,0,9,9,91,0,13,17,77,0,5,4,21
0,0,0,77,0,0,0,128,0,0,0,142,0,0,0,140,0,0,0,128,0,0,0,137,0,0,0,125,0,0,0,99
494,0,0,0,482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
217,34,38,0,368,74,45,0,50,0,0,0,56,0,0,0,39,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0
211,40,42,0,369,31,48,0,49,0,0,0,74,0,0,0,56,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0
68,48,49,14,250,97,76,11,42,2,3,0,86,17,16,0,39,2,10,0,104,11,12,0,10,0,0,0,9,0,0,0
225,38,50,0,365,55,57,0,43,0,0,0,59,0,0,0,31,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0
78,31,43,3,242,119,75,14,34,8,6,0,97,15,16,0,43,8,10,0,92,9,15,0,6,0,0,0,12,0,0,0
88,39,36,6,239,85,92,14,50,9,10,0,99,9,13,0,40,4,11,0,82,15,12,0,9,0,0,0,14,0,0,0
17,28,24,12,133,95,92,30,19,13,12,1,106,34,44,4,22,10,16,3,100,40,45,5,12,0,5,0,33,12,9,0
226,55,27,0,364,51,58,0,48,0,0,0,56,0,0,0,42,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0
85,30,38,5,263,108,98,12,41,14,4,0,81,17,14,0,28,5,9,0,75,12,15,0,13,0,0,0,9,0,0,0
83,31,48,10,252,86,72,12,41,10,5,0,103,7,5,0,41,4,11,0,97,17,15,0,9,0,0,0,17,0,0,0
25,28,22,18,137,89,105,28,23,11,17,3,111,40,31,8,20,8,17,5,88,38,33,5,11,3,1,0,43,5,3,0
79,36,48,13,247,89,90,12,37,6,6,0,98,15,20,0,39,4,6,0,83,12,14,0,9,0,0,0,13,0,0,0
21,20,20,11,138,94,95,40,28,12,10,1,101,33,46,7,22,15,19,3,112,32,31,7,7,1,3,0,35,7,5,0
27,21,26,10,128,97,106,29,26,13,12,2,108,42,46,7,21,8,14,2,98,36,39,8,10,1,5,0,26,3,5,0
4,10,7,7,65,95,83,71,5,10,6,5,73,71,53,22,4,6,7,5,89,67,58,19,7,3,2,0,63,25,29,5
243,43,43,0,361,59,52,0,34,0,0,0,40,0,0,0,41,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0
77,40,41,7,254,84,106,13,35,3,11,0,89,13,18,0,39,5,8,0,90,8,14,0,10,0,0,0,11,0,0,0
87,42,40,10,229,83,85,11,45,10,7,0,86,15,19,0,40,11,6,0,99,14,13,0,12,0,0,0,12,0,0,0
23,24,16,14,127,99,104,50,19,6,9,6,96,37,49,8,33,15,16,2,84,40,32,4,13,4,1,0,35,4,6,0
82,47,52,9,228,98,93,15,40,5,5,0,96,18,5,0,39,6,6,0,88,18,12,0,5,0,0,0,9,0,0,0
31,19,29,15,147,104,100,37,25,7,10,0,108,29,30,4,26,11,11,1,88,40,26,9,12,3,3,0,37,8,6,0
26,27,17,11,125,103,103,33,31,10,14,4,97,35,51,3,21,14,12,1,94,42,28,6,13,1,3,0,37,7,7,0
2,9,11,6,67,81,88,61,7,11,9,6,81,61,48,18,13,11,11,2,94,45,67,21,9,4,7,1,65,28,30,2
84,30,45,10,245,83,92,11,41,9,9,0,85,9,18,0,46,11,7,0,93,12,13,0,8,0,0,0,15,0,0,0
25,27,21,14,138,95,91,44,31,13,16,5,92,30,41,9,25,10,5,1,104,40,35,7,10,1,2,0,33,7,4,0
21,19,20,13,144,90,114,39,34,9,12,4,88,31,30,6,31,8,13,2,113,37,31,2,17,2,1,0,32,4,9,0
2,16,9,5,60,89,87,56,10,6,11,1,71,66,56,32,8,6,7,5,80,75,73,20,4,0,5,0,68,22,25,1
17,16,23,11,136,105,96,48,18,12,8,2,105,50,37,9,16,7,8,1,104,30,44,9,15,5,6,0,20,10,8,0
2,10,7,11,78,78,75,65,8,6,11,5,78,49,61,27,13,9,10,2,85,70,62,19,10,5,1,1,70,21,22,5
3,7,8,6,68,88,85,64,4,10,9,5,83,63,60,25,7,7,4,5,91,64,53,28,6,2,5,1,59,26,25,5
0,0,0,0,19,48,65,71,0,0,0,0,55,72,81,63,0,0,0,0,56,78,77,52,0,0,0,0,83,64,61,31
206,267,0,0,268,235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82,204,19,28,163,258,22,17,19,18,0,0,27,31,0,0,18,24,0,0,26,20,0,0,0,0,0,0,0,0,0,0
81,182,14,26,189,241,27,26,15,21,0,0,35,24,0,0,16,29,0,0,27,23,0,0,0,0,0,0,0,0,0,0
25,91,13,45,91,219,35,73,14,42,2,7,39,73,6,14,19,46,3,1,34,56,4,5,0,4,0,0,3,12,0,0
93,172,12,26,191,221,32,43,20,31,0,0,26,25,0,0,14,28,0,0,21,21,0,0,0,0,0,0,0,0,0,0
28,102,20,39,100,220,45,52,16,39,1,8,38,67,4,8,5,43,0,6,43,64,6,8,0,3,0,0,6,5,0,0
27,85,12,35,95,244,43,70,11,39,1,5,36,63,4,9,19,33,3,4,36,69,7,6,1,4,0,0,3,12,0,0
4,38,2,34,39,192,35,123,5,31,2,11,30,104,12,31,6,38,1,10,23,87,14,31,3,8,2,1,10,40,1,8
100,182,11,19,185,223,22,37,12,32,0,0,27,34,0,0,14,27,0,0,29,22,0,0,0,0,0,0,0,0,0,0
23,98,11,37,99,232,44,85,5,36,1,7,29,58,5,10,15,41,1,5,35,64,10,6,1,7,0,0,4,7,0,0
20,97,14,38,107,257,36,65,6,31,3,2,33,61,3,6,11,31,6,6,44,62,4,7,1,5,0,0,7,13,0,0
8,34,3,24,46,206,31,98,4,32,2,11,28,96,14,30,2,38,0,12,29,101,16,36,1,14,1,0,17,38,0,4
24,94,9,29,91,239,36,60,16,49,3,7,38,61,6,3,7,38,3,4,40,68,10,11,4,5,0,0,13,8,0,0
4,40,1,27,47,195,22,115,8,34,4,6,27,109,11,22,3,28,0,14,38,106,19,29,1,13,2,0,16,32,0,3
2,46,2,28,46,189,33,106,3,35,2,15,32,109,18,25,3,31,4,14,32,103,12,23,1,10,0,1,13,34,0,4
0,8,0,18,10,151,16,137,0,16,0,14,21,123,7,77,0,14,0,8,10,116,9,76,0,11,0,3,13,89,5,24
67,175,23,35,193,251,17,22,22,29,0,0,26,25,0,0,13,18,0,0,35,25,0,0,0,0,0,0,0,0,0,0
23,93,6,37,102,249,24,58,12,31,5,5,35,79,3,8,13,34,1,9,54,65,3,9,2,6,0,0,4,6,0,0
22,102,9,41,104,234,34,77,12,28,3,4,39,66,6,7,5,40,2,6,29,57,11,7,5,9,0,0,6,11,0,0
3,43,9,33,33,179,38,112,3,36,2,11,34,112,13,31,2,26,0,12,30,101,20,26,3,15,0,1,12,28,5,3
17,104,10,32,105,237,41,57,12,43,4,4,43,67,3,8,12,41,0,8,38,58,8,7,3,5,0,0,6,3,0,0
4,44,5,22,46,181,31,101,1,29,2,19,30,112,9,27,4,31,0,11,42,104,15,32,1,14,0,1,20,34,2,2
5,42,4,28,47,198,27,103,7,36,3,7,26,114,8,33,4,37,4,17,24,92,21,29,0,10,0,0,13,27,3,7
0,14,0,18,10,145,12,116,0,23,0,11,11,131,21,60,0,14,0,12,8,138,18,69,0,16,0,4,16,79,6,24
24,82,12,42,106,234,37,56,11,37,2,6,31,68,7,8,15,30,3,9,48,78,4,5,2,6,0,0,6,7,0,0
3,45,3,45,47,205,32,118,3,17,0,12,35,101,7,31,3,40,1,17,25,97,13,23,2,14,0,0,11,23,0,3
4,32,3,33,43,185,34,103,2,35,2,14,38,118,14,34,7,28,0,13,26,101,12,28,3,17,0,1,11,33,0,2
0,21,0,12,7,133,9,117,0,15,0,10,13,131,13,76,0,17,0,19,17,126,17,73,0,14,0,4,19,84,6,23
2,35,4,34,41,193,35,107,3,28,2,14,28,124,9,26,4,31,2,9,35,101,13,21,5,11,1,1,14,41,1,1
0,10,0,15,10,165,12,139,0,15,0,13,10,108,17,63,0,14,0,9,17,128,11,83,0,11,0,3,10,78,9,26
0,12,0,16,15,133,15,147,0,13,0,14,16,123,13,73,0,16,0,9,13,131,18,67,0,3,0,8,14,75,7,25
0,0,0,0,0,82,0,117,0,0,0,0,0,143,0,122,0,0,0,0,0,151,0,132,0,0,0,0,0,129,0,100
214,0,267,0,274,0,221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90,17,173,26,181,31,248,29,20,0,19,0,27,0,31,0,18,0,20,0,23,0,23,0,0,0,0,0,0,0,0,0
68,13,184,29,181,27,257,29,17,0,30,0,26,0,23,0,12,0,25,0,28,0,27,0,0,0,0,0,0,0,0,0
18,7,108,38,106,32,231,61,9,4,41,5,31,8,72,10,10,5,36,5,39,4,61,6,3,0,6,0,14,0,6,0
66,18,189,21,184,31,240,23,13,0,36,0,33,0,24,0,15,0,22,0,26,0,35,0,0,0,0,0,0,0,0,0
24,6,110,34,92,32,232,59,9,3,44,8,32,9,75,9,11,1,31,10,39,5,63,9,2,0,9,0,10,0,8,0
28,17,84,45,103,27,231,70,13,6,35,6,31,4,62,6,20,4,36,3,32,5,69,12,2,0,7,0,9,0,9,0
2,4,37,31,53,25,177,112,6,1,32,16,31,24,103,28,2,4,27,10,33,9,105,33,1,0,10,1,15,2,35,7
86,14,170,27,173,31,236,32,10,0,28,0,26,0,25,0,19,0,31,0,35,0,33,0,0,0,0,0,0,0,0,0
22,9,86,36,112,39,234,73,13,5,38,4,23,9,67,9,10,3,37,5,44,4,64,10,6,0,3,0,7,0,4,0
27,10,126,46,94,25,228,54,15,1,31,7,44,5,64,5,14,0,38,4,36,4,67,11,1,0,7,0,6,0,6,0
2,1,47,26,38,29,174,115,5,4,24,11,32,13,97,29,8,2,35,10,28,17,127,41,1,0,9,1,11,2,34,3
19,18,103,36,84,30,255,55,17,2,41,5,40,8,57,8,15,3,36,5,39,7,61,9,4,0,3,0,9,0,7,0
3,5,41,38,51,30,186,113,1,1,22,12,33,14,101,30,1,2,33,10,33,16,106,37,3,0,7,6,7,1,32,1
5,6,46,26,49,28,202,93,4,2,41,12,33,13,101,35,5,3,35,7,24,7,115,28,5,0,7,1,8,2,28,5
0,0,15,12,11,17,134,135,0,0,15,17,13,3,133,68,0,0,13,13,19,13,137,83,0,0,12,7,6,8,64,28
86,11,172,21,191,18,249,29,19,0,31,0,23,0,25,0,16,0,38,0,25,0,22,0,0,0,0,0,0,0,0,0
21,11,98,36,102,37,250,65,12,1,43,3,28,4,54,10,10,2,35,5,37,7,70,8,5,0,7,0,7,0,8,0
31,14,94,33,84,37,260,59,13,3,45,6,36,4,59,8,17,0,41,3,38,2,73,6,0,0,3,0,5,0,2,0
3,6,49,31,35,31,182,111,1,4,37,15,31,10,122,37,6,4,36,13,23,12,95,27,0,0,10,1,8,0,32,4
25,20,106,29,104,40,228,55,14,2,40,1,35,7,71,11,14,3,25,8,39,7,70,7,2,0,2,0,8,0,3,0
1,2,46,25,57,33,166,101,8,1,40,12,29,9,136,25,6,1,24,12,28,15,92,35,1,0,7,2,12,1,41,8
3,1,33,30,42,32,205,118,3,2,31,11,23,14,98,30,4,3,35,7,26,14,111,33,0,0,8,1,10,3,41,4
0,0,11,19,12,10,146,121,0,0,19,15,9,11,141,69,0,0,14,13,13,10,151,58,0,0,13,2,12,3,82,22
23,12,96,30,104,46,236,58,12,4,38,5,48,8,59,5,15,4,39,5,32,3,66,5,3,0,4,0,8,0,8,0
4,2,50,21,38,30,213,98,2,1,35,14,37,15,97,37,1,0,24,12,36,8,105,36,2,0,10,0,12,2,29,5
