sample_size,trial,mi_empirical,mi_miller,mi_chao
128,0,0.5487381114348757,-0.01766813856512428,-0.005356936664328085
128,1,0.5599796761168194,-0.002520323883180575,-0.06943439446860528
128,2,0.5829368907402019,0.01653064074020194,-0.050184049297868794
128,3,0.4818653947209549,-0.08063460527904509,0.015076882717798654
128,4,0.5258434453701009,-0.03665655462989914,0.039427341245565614
128,5,0.5603804942135717,0.0017867442135717226,0.026872729683078495
128,6,0.5423495488434704,-0.02405670115652958,0.050971728917930684
128,7,0.6253382695381446,0.008150769538144642,-0.012992327523966979
128,8,0.48662821092749253,-0.07587178907250747,-0.022494614211559086
128,9,0.5738531877742155,0.019165687774215456,0.015580439408652225
128,10,0.5902583867594489,0.004320886759448861,-0.001199958693574768
128,11,0.6329134044881364,0.04306965448813638,-0.034763145207114265
128,12,0.49339615440737894,-0.05347884559262106,0.03675647203886874
128,13,0.5350280528242235,-0.011846947175776501,-0.012117111428600627
128,14,0.543219933712705,-0.02709256628729495,0.027230270579703703
128,15,0.5041681523168403,-0.05833184768315969,0.04616640087069912
128,16,0.6531484862520656,0.03986723625206556,0.002832009324322024
128,17,0.4981341331443164,-0.04874086685568357,-0.05673321013051211
128,18,0.5979181523168404,0.019793152316840423,-0.007280494625823045
128,19,0.5858856700455279,-0.01177057995447206,-0.03378046020174347
128,20,0.5742432872668322,-0.007787962733167841,0.00962831585720797
128,21,0.5645158458774844,0.002015845877484379,-0.04038025632282291
128,22,0.4959655528242237,-0.03528444717577628,0.016389106583835883
128,23,0.5276056523168402,-0.0348943476831598,0.14217357501383124
128,24,0.6010196660647749,0.01508216606477486,-0.004967991030853575
128,25,0.4763579356029195,-0.0861420643970805,-0.013478527437203139
128,26,0.6077983281487968,-0.0015766718512032485,-0.0167653509274312
128,27,0.5917832286561802,-0.00977927134381984,-0.03001636754378574
128,28,0.5582281877742155,-0.012084312225784544,-0.042956549033754676
128,29,0.5954766508730038,0.03688290087300383,0.002699275935740944
256,0,0.3725002540094803,-0.02203099599051972,-0.043462459083441735
256,1,0.3961640780350919,-0.0042265469649080956,-0.0036876887040534906
256,2,0.43801190429367465,0.04152752929367465,-0.04108792268634413
256,3,0.3397936423936847,-0.027393857606315297,-0.07764258589225656
256,4,0.4192605308586469,0.028635530858646896,-0.05448383695912473
256,5,0.3797262048426585,-0.01871129515734149,-0.07211982938811368
256,6,0.37733237800458974,-0.02305824699541026,-0.07243140229067693
256,7,0.35465762137321566,-0.03206112862678434,-0.060103793545199985
256,8,0.3978223640903138,0.007197364090313796,-0.08058741361727265
256,9,0.36811541876352694,-0.020556456236473064,-0.056161416479021814
256,10,0.3332181669963392,-0.055453708003660784,-0.07747050801249919
256,11,0.3639619666424859,-0.028616158357514077,-0.048849190805999726
256,12,0.36502171953569984,-0.01193140546430016,-0.045079108497593876
256,13,0.31482284113632475,-0.08361465886367525,-0.06244845389320122
256,14,0.3422198210186932,-0.024967678981306807,-0.05782315282339928
256,15,0.43850118592626974,0.04787618592626974,-0.048938521143347624
256,16,0.37440307686679586,-0.008409423133204141,-0.041234301994099345
256,17,0.36912334170226924,-0.023454783297730764,-0.06417825838797245
256,18,0.33413622647134156,-0.03305127352865844,-0.01929454114432752
256,19,0.38539037999496584,-0.001328370005034163,-0.07883996623758222
256,20,0.3589923045778688,-0.021867070422131207,-0.04947292856990068
256,21,0.4448090995019389,0.05613722450193892,-0.062114332763266944
256,22,0.3494266161045999,-0.013854633895400092,0.002348146577614535
256,23,0.3527153650787349,-0.01837838492126509,-0.051942810796865274
256,24,0.39061966291542405,0.0019477879154240485,-0.058676577698201476
256,25,0.37515876080268984,-0.011559989197310161,-0.042318242744668305
256,26,0.33161288618478013,-0.04924648881521987,-0.02820038282914275
256,27,0.34329061493630353,-0.04342813506369647,-0.06649233532929111
256,28,0.37289849044246526,-0.019679634557534742,-0.06803764702780815
256,29,0.35480221887545615,-0.035822781124543845,-0.046128718728049856
512,0,0.1801799185986065,-0.05028883140139351,-0.04312475110601305
512,1,0.1896715398854174,-0.036890960114582594,-0.036210469532407474
512,2,0.18484879154844203,-0.039760583451557974,-0.03164751339510721
512,3,0.23070877586835037,0.00024002586835036865,-0.014375191861310019
512,4,0.21191906219166956,-0.02147937530833044,-0.0028245389706009066
512,5,0.2270910685495866,-0.010213618950413395,-0.022182979863111046
512,6,0.24032585336864054,0.0020446033686405407,-0.001134725834114253
512,7,0.21707843117042902,-0.00850750632957098,-0.020256726818251608
512,8,0.22633303849166597,-0.009018524008334028,0.011874618414707758
512,9,0.21112848354173808,-0.021293391458261923,-0.025648643308879296
512,10,0.21064281117422778,-0.018849376325772216,-0.022738605921319377
512,11,0.19437777478610918,-0.03413785021389082,-0.024201916682079966
512,12,0.18540433914322485,-0.04115816085677515,-0.03830751174461751
512,13,0.2299496486750746,-0.0014956638249253862,0.000257295050372891
512,14,0.2132022840003892,-0.008477403499610792,-0.0035036649808649484
512,15,0.2134940967279273,-0.013068403272072704,-0.010831383084721896
512,16,0.2187802646565974,-0.01364161034340261,-0.015780273530860117
512,17,0.21341555207744933,-0.022912572922550667,-0.023195252256453386
512,18,0.2022546034876852,-0.024307896512314797,-0.02721287555797354
512,19,0.2265863118796726,-0.006812125620327403,-0.022635862449195868
512,20,0.20994849700871432,-0.010754627991285681,-0.019440681643156238
512,21,0.2286692486024806,-0.0008229388975193874,-0.003638963221549177
512,22,0.2384042287953616,0.013794853795361606,-0.000595895658041079
512,23,0.18106454602004163,-0.05233389147995837,-0.035309238212953356
512,24,0.21243285573340864,-0.009246831766591357,-0.015025596841925448
512,25,0.2078520454520012,-0.0294526420479988,-0.026966883347045736
512,26,0.22863754466537223,-0.011596830334627772,-0.015481058235233505
512,27,0.24121959917926705,0.008797724179267052,-0.010411586309471546
512,28,0.21840843087679884,-0.012060319123201158,-0.0024738102225920072
512,29,0.19480185699945374,-0.024924705500546263,-0.014955354661933928
1024,0,0.10858985827951806,-0.01738670422048194,0.003946862526788143
1024,1,0.11840413394592342,-0.007084147304076582,0.012874129402363203
1024,2,0.11221249318903959,-0.018158600560960414,0.015059653477141895
1024,3,0.12620667235853467,-0.0017230151414653339,0.01338056898967449
1024,4,0.11815682387324844,-0.01172598862675156,0.0021569795632254
1024,5,0.11238657227132298,-0.017007958978677018,0.005707261209726769
1024,6,0.11321755050011895,-0.010317605749881054,0.01826705557603773
1024,7,0.12065173348805769,-0.007277954011942311,0.003932319088293071
1024,8,0.11151978773268278,-0.013480212267317215,0.015972065765753503
1024,9,0.10664879507466418,-0.018351204925335818,0.008346379786806572
1024,10,0.11940002696216245,-0.005599973037837547,0.01992998152852557
1024,11,0.11678860006758929,-0.009676243682410712,0.00889098841365385
1024,12,0.12008439686301486,-0.009310134386985136,0.015486579812779906
1024,13,0.12158249457077208,-0.007323755429227918,0.007563805925276397
1024,14,0.12104890884029573,-0.0054159349097042675,0.008301184266966688
1024,15,0.10460484452829943,-0.025766249221700566,-0.0018648463050724776
1024,16,0.1288778273136687,0.0024129835636687025,0.02034302567633904
1024,17,0.12069110466429489,-0.00821514533570511,0.010195126493130792
1024,18,0.1047234624923068,-0.021741381257693204,0.0011820564600951988
1024,19,0.11006681515330563,-0.01493318484669437,0.006970579722731796
1024,20,0.1256360962955716,-0.0027818724544284024,0.023980350133132773
1024,21,0.11647543211406952,-0.012430817885930479,0.005948662523418684
1024,22,0.11588302322606392,-0.01009353927393608,0.01328759662135122
1024,23,0.12676816795761536,-0.002138082042384637,0.02695279884730612
1024,24,0.10453940395508898,-0.020948877294911017,0.007301232680510819
1024,25,0.11571618486917479,-0.008307252630825213,0.009112929990828779
1024,26,0.10395702599818513,-0.021531255251814874,0.0015753878937689939
1024,27,0.11424501212067306,-0.012219831629326938,0.011388699817694178
1024,28,0.11482413536068647,-0.012617270889313525,0.00903780287021995
1024,29,0.09904001449578548,-0.028401391754214522,0.0024903105876901976
2048,0,0.062469843483034415,-0.004180547141965585,0.05042974104915946
2048,1,0.06665193129991076,-0.0012191624500892395,0.058347000245264326
2048,2,0.05673193363634377,-0.009918456988656232,0.03315214577031834
2048,3,0.06276781781672469,-0.005347416558275309,0.05422522168561719
2048,4,0.08289766197182868,0.012096880721828684,0.07021363950508802
2048,5,0.06856880455094982,0.0006977108009498245,0.057498180005473104
2048,6,0.06269621661734992,-0.00517487713265008,0.05516312918935353
2048,7,0.06421220751818679,-0.0034147456068132076,0.05439616879644723
2048,8,0.0649651281368755,-0.001196981238124506,0.058016927037969526
2048,9,0.05974117870540685,-0.00617679004459315,0.052868337382874775
2048,10,0.06526563553057707,-0.002605458219422929,0.05627207762110492
2048,11,0.06851893035229473,0.00015955535229472684,0.061099469540593136
2048,12,0.056728141957960165,-0.011631233042039835,0.05170552649030708
2048,13,0.060231331669199806,-0.006907340205800194,0.05278334231324614
2048,14,0.061861963398109676,-0.005764989726890324,0.056083568176920284
2048,15,0.06681162161988496,-0.0008153315051150356,0.05803286870440591
2048,16,0.06665244044982355,-0.0014627939251764532,0.058483015976725776
2048,17,0.060488540089660314,-0.005673569285339686,0.03553728072295361
2048,18,0.06437127398270015,-0.00447638226729985,0.05509123230172995
2048,19,0.06628028784563744,-0.0020790871543625578,0.0590897597301228
2048,20,0.06644695201583417,-0.0019124229841658291,0.05602677310210423
2048,21,0.059582699626979374,-0.009264956623020626,0.052041190544673065
2048,22,0.0643103400434597,-0.0020959099565402983,0.0573130336867758
2048,23,0.0586324459999783,-0.0087503665000217,0.05152053142504795
2048,24,0.0629901374923455,-0.005613378132654501,0.055083347923510655
2048,25,0.06761158242416443,-0.0002595113258355708,0.060713464311799435
2048,26,0.06468575433329427,-0.0026970581667057347,0.057987827711968386
2048,27,0.06790600603154029,-0.0014299314684597109,0.05358045886904441
2048,28,0.07795781634678445,0.009354300721784448,0.06965322167817857
2048,29,0.07628895311917949,0.008661999994179492,0.06584248159192549
4096,0,0.04180300142894622,0.006768821741446218,0.027635218606097495
