sample_size,trial,mi_empirical,mi_miller,mi_chao
32768,17,1.0,0.9899444580078125,0.9996553103060435
32768,18,1.0,0.9897918701171875,0.9993248937421032
32768,19,1.0,0.989776611328125,0.9996049100173119
32768,20,1.0,0.9897613525390625,0.999701470130862
32768,21,1.0,0.98968505859375,0.9996689958033991
32768,22,1.0,0.989776611328125,0.9997066591054237
32768,23,1.0,0.9897918701171875,0.9996354357547779
32768,24,1.0,0.989898681640625,0.9996340750303707
32768,25,1.0,0.9899444580078125,0.9995729281769724
32768,26,1.0,0.9898834228515625,0.9996168466474257
32768,27,1.0,0.9898834228515625,0.9995618263274544
32768,28,1.0,0.989776611328125,0.9997226486379595
32768,29,1.0,0.989837646484375,0.9997104652536672
65536,0,1.0,0.9946670532226562,0.9998583809896109
65536,1,1.0,0.9946365356445312,0.9997537161457375
65536,2,1.0,0.9946365356445312,0.99986234094084
65536,3,1.0,0.9946441650390625,0.9997825573789155
65536,4,1.0,0.994659423828125,0.999757386793876
65536,5,1.0,0.9946823120117188,0.9997395287999272
65536,6,1.0,0.9945144653320312,0.9998856449328155
65536,7,0.9999847412109375,0.9945907592773438,0.9997972043373707
65536,8,1.0,0.9946060180664062,0.9997594841941143
65536,9,1.0,0.9947433471679688,0.9998665062686348
65536,10,1.0,0.9945907592773438,0.9997970070463896
65536,11,1.0,0.9945907592773438,0.9999077737387282
65536,12,1.0,0.994598388671875,0.9998016798013665
65536,13,1.0,0.99456787109375,0.9998177057586233
65536,14,1.0,0.9947128295898438,0.9998526187275651
65536,15,1.0,0.9945144653320312,0.9997686750428231
65536,16,1.0,0.9946136474609375,0.9998074896446696
65536,17,1.0,0.9945831298828125,0.9998176539033882
65536,18,1.0,0.99462890625,0.999780290535501
65536,19,1.0,0.9945907592773438,0.9998730989138574
65536,20,1.0,0.9946136474609375,0.9998871044868188
65536,21,1.0,0.9946441650390625,0.9998049127629053
65536,22,1.0,0.9946441650390625,0.9997882525810324
65536,23,1.0,0.994659423828125,0.9998018278833233
65536,24,1.0,0.994598388671875,0.9997867346871689
65536,25,1.0,0.9946136474609375,0.9997694069260535
65536,26,1.0,0.99462890625,0.9998454313832055
65536,27,1.0,0.9945907592773438,0.9998852668261649
65536,28,1.0,0.994598388671875,0.9997870201222083
65536,29,1.0,0.994659423828125,0.9998521061286705
