sample_size,trial,mi_empirical,mi_miller,mi_chao
128,0,0.5718373418967312,0.02886859189673119,-0.011718978155754206
128,1,0.6218984862520656,0.05158598625206556,0.020951396575481812
128,2,0.6168983049955197,0.034867054995519675,0.016552405609873422
128,3,0.5267245488434706,-0.02015045115652936,0.08251211989442785
128,4,0.5106469007922465,-0.055759349207753495,0.09966535073493178
128,5,0.5134947756094361,-0.021661474390563873,0.0026658113615039974
128,6,0.5420603538389903,0.0029978538389903164,0.011691626325483123
128,7,0.6000760140327976,0.037576014032797644,-0.03915297745746801
128,8,0.5551266740262808,-0.0034670759737192025,0.007454360597076465
128,9,0.5151830705529112,-0.03559817944708876,-0.05211536685140633
128,10,0.565887953331607,0.03073170333160702,-0.07194827211904686
128,11,0.5157479865369288,-0.03112701346307123,0.01359950891407466
128,12,0.6052780042656163,0.05449675426561629,0.06485591789597697
128,13,0.5936981700455279,0.03510442004552794,-0.04746453649196927
128,14,0.5482471074541226,0.00527835745412264,-0.07474834635364835
128,15,0.5191656877742155,0.011353187774215456,0.023692901894128787
128,16,0.5245204124496423,-0.030167087550357685,0.054310924550265344
128,17,0.65428322865618,0.07615822865618005,0.024318663956187564
128,18,0.5598894902328184,0.02473324023281842,0.12326256835991971
128,19,0.657458654407379,0.09495865440737905,0.10358954396005586
128,20,0.5452983281487966,0.04139207814879664,-0.007021568660406152
128,21,0.5258655274188933,0.010240527418893253,0.15255033300975018
128,22,0.6180060549147621,0.035974804914762126,0.04832555625852458
128,23,0.5329603769922674,0.013429126992267393,-0.010301099639129035
128,24,0.6030247933381236,0.032712293338123644,0.07667297451857351
128,25,0.5606341331443163,0.029384133144316316,0.07438236608618999
128,26,0.6160911135254143,0.07702861352541435,-0.006097467361778963
128,27,0.6002394670795413,0.053364467079541344,0.03326439838974336
128,28,0.5342478538389903,-0.0009083961610096836,-0.027133181666747816
128,29,0.6404722655573916,0.10531601555739156,-0.05332116844112236
256,0,0.39720327525313837,0.022203275253138366,0.01970627925154353
256,1,0.351418569555774,-0.006003305444226004,0.018460508710387402
256,2,0.3595787414253371,-0.009561883574662922,0.023614695557140547
256,3,0.42395104509072423,0.04309167009072423,0.012480523739507102
256,4,0.39935162231832333,0.03216412231832333,0.01973947569017788
256,5,0.4132031783726541,0.03625005337265408,0.03252212319147205
256,6,0.36400598207685086,-0.0031815179231491353,0.037700019171080915
256,7,0.34428140467869994,-0.007281095321300057,0.04541560433369102
256,8,0.4263607397340887,0.04354823973408872,0.0633250625368016
256,9,0.4486009487713666,0.06774157377136658,0.040675044021647455
256,10,0.3692473835293413,-0.007705741470658722,0.07622812382876355
256,11,0.4136975826147363,0.054322582614736326,0.08699747592426939
256,12,0.3342435455516888,-0.03294395444831122,0.026029471971721674
256,13,0.4080223886555254,0.062319263655525425,-0.0014807283379379005
256,14,0.40375421338365136,0.02484796338365136,0.07959730595017007
256,15,0.4079456990139606,0.036851949013960605,0.0373308609221851
256,16,0.3767774255373323,0.015449300537332289,0.013035219607320417
256,17,0.4174592351124966,0.06589673511249661,0.03481619505334381
256,18,0.41602993840183367,0.044936188401833665,0.015223539410322492
256,19,0.37107491667298864,0.009746791672988642,0.0003890752760470906
256,20,0.3621606708963354,-0.010886204103664587,0.06048138483110717
256,21,0.3402601091076056,-0.013255515892394376,-0.044665661574848414
256,22,0.41544950362445476,0.03849637862445476,0.021841345242896604
256,23,0.4487596873565647,0.07961906235656468,0.04907453149981078
256,24,0.38918255168465477,0.012229426684654765,-0.010242305756641007
256,25,0.40305606334205024,0.02024356334205024,-0.0437576083696008
256,26,0.42684670683303483,0.04989358183303483,0.01740387720693344
256,27,0.4225126462514113,0.05923139625141127,0.09562005922040756
256,28,0.376736614389764,0.015408489389764024,0.04464738861759081
256,29,0.3641697575438553,-0.012783367456144723,-0.03537037513027058
512,0,0.2408868790313181,0.026043129031318113,0.0526169833757201
512,1,0.2691850536400161,0.0455522411400161,0.10005844234312955
512,2,0.28199298818963336,0.061289863189633365,0.09354253494222992
512,3,0.2487211161630105,0.027041428663010514,0.042194799947551404
512,4,0.25736049507466807,0.04154018257466807,0.08514295537933081
512,5,0.2523203670679721,0.03161724206797212,0.05991934948934034
512,6,0.2628382594990568,0.048971071999056814,0.09745103957236531
512,7,0.2655892324688047,0.035120482468804726,0.08344222060330303
512,8,0.26947400068206373,0.04779431318206373,0.08438452367090798
512,9,0.2661001120471336,0.042467299547133575,0.12517177433315396
512,10,0.2611431024798758,0.04239310247987582,0.08167818827121343
512,11,0.2543507467963918,0.0356007467963918,0.11513320707941921
512,12,0.2243120985364485,0.011421473536448512,0.03048107605558391
512,13,0.2748248285896766,0.058027953589676606,0.08439846741044078
512,14,0.24440939689289098,0.023706271892890984,0.067962316868724
512,15,0.2770701477354297,0.053437335235429706,0.07075360944518061
512,16,0.31460959824125434,0.09488303574125434,0.08544085080835122
512,17,0.24916140055358604,0.03822390055358604,0.08084808796024633
512,18,0.26793085955007334,0.04039179705007334,0.10190464258610281
512,19,0.26106579886067893,0.03547986136067893,0.06039638862665689
512,20,0.29569843764783,0.07890156264782999,0.09680702172752005
512,21,0.25182146340301415,0.033071463403014145,0.05589212501380886
512,22,0.2876102671472749,0.06202432964727489,0.0720732725818693
512,23,0.2944355258567616,0.06103708835676158,0.07155360726280838
512,24,0.2573760963607423,0.034719846360742324,0.08558424522017077
512,25,0.2589242335831986,0.027478921083198604,0.11004426047129899
512,26,0.2298488796159881,0.0042629421159881,0.059123355872201605
512,27,0.2120806690726328,-0.001786518427367212,0.058872968092428216
512,28,0.22918974164938588,0.01141630414938588,0.06883553863677677
512,29,0.2394502967405061,0.018747171740506108,0.07474554747112755
1024,0,0.208329246580907,0.08235268408090701,0.12707199328537008
1024,1,0.18220955654236426,0.05769783779236426,0.10489285922178496
1024,2,0.1905360024124374,0.0630945961624374,0.10444664179100906
1024,3,0.19772862804782199,0.06589269054782199,0.1283197974107424
1024,4,0.19263780672379383,0.06421983797379383,0.09966745637719929
1024,5,0.16978855269390702,0.043323708943907024,0.08065507880844365
1024,6,0.19997902748147112,0.07302590248147112,0.11212609439609258
1024,7,0.18473632257242179,0.060224603822421785,0.10148158613269898
1024,8,0.18690055477184853,0.06336539852184853,0.16535511887039805
1024,9,0.20154752876617443,0.07117643501617443,0.12573092086466553
1024,10,0.19077107251785097,0.06235310376785097,0.1049133854123945
1024,11,0.195030509096343,0.06465941534634301,0.12539701211576418
1024,12,0.19896350522193484,0.07201038022193484,0.12830581133053362
1024,13,0.19687759285445894,0.07041274910445894,0.11484127948231876
1024,14,0.1976889286707666,0.0692709599207666,0.11245798614793046
1024,15,0.18544623115733894,0.05849310615733894,0.10826858763115743
1024,16,0.19019991015054483,0.06324678515054483,0.09227979907220521
1024,17,0.2027459735994026,0.0753045673494026,0.14101467533759887
1024,18,0.17811907043013886,0.04970110168013886,0.11200750218898278
1024,19,0.1941890796900534,0.06528282969005339,0.16156763045145095
1024,20,0.18866826429952321,0.06366826429952321,0.11093506740118733
1024,21,0.18292708793105694,0.05499740043105694,0.10510634115611069
1024,22,0.18741109079948814,0.058016559549488145,0.16934046272726833
1024,23,0.18470392441133743,0.05579767441133743,0.10169920804413632
1024,24,0.19362161894511198,0.06471536894511198,0.09989870962181502
1024,25,0.2008716222694219,0.0675708410194219,0.16582751611046104
1024,26,0.1754656163368038,0.0548601475868038,0.09051518022113503
1024,27,0.18178952693138928,0.05141843318138928,0.10113474001281239
1024,28,0.19565206032138205,0.06576924782138205,0.12807819025792624
1024,29,0.1708648064973115,0.043911681497311505,0.07027897208374623
2048,0,0.1434297781505247,0.07018759065052471,0.12307908554262406
2048,1,0.16677464623228022,0.09475316185728022,0.15589868562859288
2048,2,0.15550135346361127,0.08421229096361127,0.15062775149379778
2048,3,0.15514631814954283,0.08214827127454283,0.14457132504686024
2048,4,0.14154167191577827,0.07025260941577827,0.13282693343432253
2048,5,0.16307083125397293,0.09178176875397293,0.1523707574606717
2048,6,0.1529556452267461,0.0823990046017461,0.14659593166852677
2048,7,0.15141421422400747,0.08061343297400747,0.14232898673341698
2048,8,0.1491121211048272,0.07733477735482719,0.1415994444830191
2048,9,0.14920100258454438,0.07937678383454438,0.1385208927055124
2048,10,0.15014504868227474,0.07885598618227474,0.14222842617435028
