sample_size,trial,mi_empirical,mi_miller,mi_chao
128,0,0.9921875,0.25390625,-0.09281756915741265
128,1,1.0,0.28125,-0.05683129339549292
128,2,1.0,0.2421875,0.01564130429693647
128,3,1.0,0.2578125,0.058079954098623654
128,4,1.0,0.3046875,-0.08761165327565773
128,5,1.0,0.2734375,-0.06711278785608174
128,6,1.0,0.29296875,-0.06414623187648763
128,7,1.0,0.265625,-0.06543805050169016
128,8,1.0,0.2890625,-0.07274553444628165
128,9,1.0,0.27734375,0.014993577718434306
128,10,0.9921875,0.27734375,-0.08752559208872882
128,11,1.0,0.27734375,-0.054291701484769944
128,12,1.0,0.25,-0.08502615738335581
128,13,1.0,0.296875,0.035104267032243563
128,14,1.0,0.296875,-0.09762788839394643
128,15,0.9921875,0.25,-0.05846538216611766
128,16,1.0,0.25390625,-0.053688060605480786
128,17,1.0,0.3125,-0.021791643671095096
128,18,1.0,0.2890625,-0.09359384067255011
128,19,1.0,0.2890625,0.0026623985758172097
128,20,1.0,0.26171875,-0.051106429982062135
128,21,1.0,0.2734375,0.009297508032825669
128,22,1.0,0.24609375,-0.05174176286560864
128,23,1.0,0.30859375,-0.01870245979876181
128,24,1.0,0.265625,-0.08271209244659153
128,25,1.0,0.26171875,-0.11014424469829956
128,26,1.0,0.28125,-0.017496736521431105
128,27,1.0,0.24609375,-0.07191413227637797
128,28,1.0,0.28125,0.004163466050922937
128,29,1.0,0.265625,-0.03631373448285041
256,0,1.0,0.431640625,0.2541721436623407
256,1,0.9921875,0.43359375,0.22909939171018762
256,2,1.0,0.443359375,0.2097896852202634
256,3,0.99609375,0.421875,0.1658810818186324
256,4,1.0,0.443359375,0.2439557136208311
256,5,1.0,0.443359375,0.1842542026063262
256,6,0.9921875,0.416015625,0.2191359125113379
256,7,1.0,0.43359375,0.25286077739300505
256,8,1.0,0.431640625,0.12566909080511635
256,9,1.0,0.447265625,0.4070215631216861
256,10,0.994619360347337,0.406728735347337,0.2039183048353492
256,11,1.0,0.43359375,0.18390297486361284
256,12,0.990713110347337,0.404775610347337,0.12240100072217006
256,13,0.994619360347337,0.432119360347337,0.27267789806093434
256,14,0.99609375,0.43359375,0.33126805345097426
256,15,1.0,0.421875,0.33527759726907663
256,16,1.0,0.43359375,0.2519071484574701
256,17,0.994619360347337,0.439931860347337,0.1913749065621121
256,18,0.9921875,0.416015625,0.1229800543672562
256,19,0.9921875,0.443359375,0.29889545417829044
256,20,1.0,0.431640625,0.2819247303881994
256,21,1.0,0.435546875,0.21971700357042392
256,22,0.986806860347337,0.398916235347337,0.0396179007056327
256,23,1.0,0.43359375,0.2118611417811942
256,24,0.994619360347337,0.410634985347337,0.21084955195559102
256,25,0.9921875,0.447265625,0.2388717777423739
256,26,1.0,0.435546875,0.2225442491986623
256,27,1.0,0.453125,0.25030157560017474
256,28,0.99609375,0.447265625,0.3285125506670781
256,29,1.0,0.44140625,0.12187761839267039
512,0,0.9913527803005143,0.6104934053005143,0.49226295555754984
512,1,0.9914503051736685,0.6154737426736685,0.5094919880326623
512,2,0.994140625,0.6181640625,0.5467911695879758
512,3,0.99609375,0.611328125,0.5127247786753222
512,4,0.99609375,0.6103515625,0.532843776923007
512,5,0.9973096801736685,0.6223096801736685,0.5991844427307289
512,6,0.998046875,0.6162109375,0.6042814913611629
512,7,0.998046875,0.615234375,0.5825004850810532
512,8,0.9921875,0.603515625,0.4613588695654296
512,9,0.9888800566914914,0.6021613066914914,0.4467235429598889
512,10,0.998046875,0.6201171875,0.5810869172606162
512,11,0.9929246948263315,0.6042528198263315,0.5440347943996404
512,12,1.0,0.609375,0.5395475762349431
512,13,0.99609375,0.626953125,0.5967669092659146
512,14,0.9886624604741828,0.5941312104741828,0.5680666361425029
