sample_size,trial,mi_empirical,mi_miller,mi_chao
1834,0,0.9898372035551135,0.8480705732388649,0.8438992920689576
1834,1,0.9896203742681979,0.8454000907349373,0.8489459104754409
1834,2,0.9904266243746918,0.8535673004924671,0.9372257853240393
1834,3,0.9917825219601755,0.8521969167257153,0.844553857402927
1834,4,0.9934422715907824,0.8524935256802044,0.8739412085218279
1834,5,0.9913878532283805,0.8520748761291439,0.9630460185082164
1834,6,0.9892178639526623,0.8471786055011901,0.933667730023556
1834,7,0.9886162265220406,0.8487579931523569,0.8445766339473441
1834,8,0.9867129745177657,0.846854741148082,0.9198738721772594
1834,9,0.9915018037051287,0.8486446608479858,0.8343662781672778
1834,10,0.9940152289871497,0.8552475081583601,0.9319576272927622
1834,11,0.9857791567410791,0.8429220138839362,0.9448128410801896
1834,12,0.9892187109818514,0.8460889399894851,0.82044532012305
1834,13,0.986588018005391,0.8464571565004837,0.8301996434867498
1834,14,0.9910988340787276,0.8517858569794909,0.8434872360153225
1834,15,0.9845886144840311,0.845003009249571,0.9445747922286536
1834,16,0.9924511396323855,0.8528655343979253,0.9447167172086774
1834,17,0.9852607545673628,0.8434941242511143,0.9170157945178065
1834,18,0.9851716577084072,0.8450407962034999,0.8482464235212661
1834,19,0.9826310412035515,0.8400465264816321,0.8262684578703877
1834,20,0.990441277538544,0.8489472753575189,0.9078353991360156
1834,21,0.9909076257269164,0.8518672767629033,0.9137773590548227
1834,22,0.9950477652572572,0.8581884413750326,0.9682288425934383
1834,23,0.9925091259943447,0.8523782644894374,0.8500777295472765
1834,24,0.9863456841855909,0.8443064257341186,0.8331109520558014
1834,25,0.9883685436492806,0.8482376821443733,0.8506455084942802
1834,26,0.9927014994729643,0.8509348691567156,0.9558480454559473
1834,27,0.989340105232844,0.8494818718631603,0.9408323175670952
1834,28,0.9919477626626799,0.8553610669156788,0.9628243918464068
1834,29,0.9874093949864073,0.8489143022928414,0.937495678443731
3668,0,0.9902266376296882,0.9153902145108224,0.9760658146102024
3668,1,0.984226039847914,0.9092533026614363,0.9613531308591823
3668,2,0.9897956134748608,0.9149591903559949,0.9788236948591192
3668,3,0.9865598976943862,0.9122687308459675,0.9711857490383143
3668,4,0.9856514642301747,0.9094519004351911,0.9710527388746876
3668,5,0.984219636327969,0.9089742710062678,0.9675096567940834
3668,6,0.9832846015511923,0.9057218970800909,0.967091062205392
3668,7,0.9856799392733205,0.9113887724249018,0.9705863512569084
3668,8,0.9909700366199085,0.9154520431629837,0.9768117655973264
3668,9,0.9809605192843504,0.9054425258274256,0.9634131906414414
3668,10,0.991237431207747,0.9150378674127634,0.9762789526659444
